
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 19, 2008 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	9,695	21,589	28,892	573,781	598,534	56	126	341	3,678	4,219	64	88	975	2,030	1,962						
NEW ENGLAND	279	682	1,516	19,246	19,053	-	0	1	1	2	2	5	17	139	148						
Conn.	180	210	1,093	5,478	5,550	N	0	0	N	N	-	0	15	15	42						
Maine	-	48	67	1,336	1,420	N	0	0	N	N	-	0	5	12	15						
Mass.	-	319	660	9,520	8,698	N	0	0	N	N	-	2	11	48	49						
N.H.	33	39	73	1,072	1,106	-	0	1	1	2	-	1	4	34	23						
R.I.	51	56	98	1,553	1,715	-	0	0	-	-	-	0	3	4	5						
Vt.	15	17	44	287	564	N	0	0	N	N	2	1	4	26	14						
MID. ATLANTIC	1,988	2,774	5,011	79,723	78,364	-	0	0	-	-	14	13	120	282	244						
N.J.	215	409	524	10,577	11,933	N	0	0	N	N	-	0	8	10	11						
N.Y. (Upstate)	665	561	2,177	15,139	14,153	N	0	0	N	N	11	4	20	90	62						
N.Y. City	681	980	3,140	31,568	28,234	N	0	0	N	N	-	2	8	42	37						
Pa.	427	801	1,033	22,439	24,044	N	0	0	N	N	3	6	103	140	134						
E.N. CENTRAL	957	3,551	4,433	94,069	99,056	-	1	3	27	17	10	23	134	516	447						
Ill.	8	1,014	1,711	25,391	28,607	N	0	0	N	N	-	2	13	43	52						
Ind.	203	390	656	11,254	11,641	N	0	0	N	N	-	3	41	86	29						
Mich.	521	771	1,223	24,641	21,308	-	0	2	20	12	2	5	11	115	78						
Ohio	126	881	1,530	22,909	26,600	-	0	1	7	5	8	6	60	130	100						
Wis.	99	372	615	9,874	10,900	N	0	0	N	N	-	7	60	142	188						
W.N. CENTRAL	572	1,228	1,694	34,434	34,584	-	0	77	-	6	17	17	125	346	313						
