
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending September 29, 2007 (39 WEEK)

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS * current quarter
AIDS * previous 4 quarters median 
AIDS * previous 4 quarters maximum 
AIDS * cummulative for 2007
AIDS * cummulative for 2006
HIV/AIDS * current quarter
HIV/AIDS * previous 4 quarters median 
HIV/AIDS * previous 4 quarters maximum 
HIV/AIDS * cummulative for 2007
HIV/AIDS * cummulative for 2006
Tuberculosis current quarter
Tuberculosis previous 4 quarters median 
Tuberculosis previous 4 quarters maximum 
Tuberculosis cummulative for 2007
Tuberculosis cummulative for 2006

tab delimited data:
test
UNITED STATES	-	-	-	-	-	-	-	-	-	-	2,863	2,368	3,921	7,604	9,382						
NEW ENGLAND	-	-	-	-	-	-	-	-	-	-	38	16	49	103	212						
Conn.	-	-	-	-	-	-	-	-	-	-	26	11	28	65	66						
Maine	-	-	-	-	-	-	-	-	-	-	6	3	6	13	11						
Mass.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	104						
N.H.	-	-	-	-	-	-	-	-	-	-	1	-	8	4	9						
R.I.	-	-	-	-	-	-	-	-	-	-	5	-	14	19	18						
Vt.	-	-	-	-	-	-	-	-	-	-	-	-	5	2	4						
MID. ATLANTIC	-	-	-	-	-	-	-	-	-	-	547	392	598	1,428	1,516						
N.J.	-	-	-	-	-	-	-	-	-	-	124	80	136	317	372						
N.Y. (Upstate)	-	-	-	-	-	-	-	-	-	-	73	43	124	165	192						
N.Y. City	-	-	-	-	-	-	-	-	-	-	269	218	269	751	713						
Pa.	-	-	-	-	-	-	-	-	-	-	81	45	98	195	239						
E.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	292	233	380	774	844						
Ill.	-	-	-	-	-	-	-	-	-	-	137	121	177	387	392						
Ind.	-	-	-	-	-	-	-	-	-	-	-	-	33	7	92						
Mich.	-	-	-	-	-	-	-	-	-	-	74	35	93	147	128						
Ohio	-	-	-	-	-	-	-	-	-	-	65	52	65	179	181						
Wis.	-	-	-	-	-	-	-	-	-	-	16	15	23	54	51						
W.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	125	101	149	354	353						
Iowa	-	-	-	-	-	-	-	-	-	-	9	7	14	25	26						
Kans.	-	-	-	-	-	-	-	-	-	-	20	12	20	52	75						
Minn.	-	-	-	-	-	-	-	-	-	-	53	46	67	166	157						
Mo.	-	-	-	-	-	-	-	-	-	-	29	26	36	83	70						
Nebr.	-	-	-	-	-	-	-	-	-	-	12	-	12	18	16						
N. Dak.	-	-	-	-	-	-	-	-	-	-	-	-	9	-	-						
S. Dak.	-	-	-	-	-	-	-	-	-	-	2	2	6	10	9						
S. ATLANTIC	-	-	-	-	-	-	-	-	-	-	499	440	815	1,459	1,940						
Del.	-	-	-	-	-	-	-	-	-	-	6	-	6	10	28						
D.C.	-	-	-	-	-	-	-	-	-	-	1	-	15	12	52						
Fla.	-	-	-	-	-	-	-	-	-	-	192	185	315	592	723						
Ga.	-	-	-	-	-	-	-	-	-	-	64	35	117	216	415						
Md.	-	-	-	-	-	-	-	-	-	-	75	45	75	180	123						
N.C.	-	-	-	-	-	-	-	-	-	-	82	61	144	222	230						
S.C.	-	-	-	-	-	-	-	-	-	-	12	-	63	28	159						
Va.	-	-	-	-	-	-	-	-	-	-	61	37	138	184	194						
W. Va.	-	-	-	-	-	-	-	-	-	-	6	4	6	15	16						
E.S. CENTRAL	-	-	-	-	-	-	-	-	-	-	152	113	207	428	465						
Ala.	-	-	-	-	-	-	-	-	-	-	35	35	51	126	145						
Ky.	-	-	-	-	-	-	-	-	-	-	37	17	37	79	59						
Miss.	-	-	-	-	-	-	-	-	-	-	26	22	36	81	77						
Tenn.	-	-	-	-	-	-	-	-	-	-	54	32	95	142	184						
W.S. CENTRAL	-	-	-	-	-	-	-	-	-	-	443	240	443	1,053	1,396						
Ark.	-	-	-	-	-	-	-	-	-	-	33	21	33	77	81						
La.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Okla.	-	-	-	-	-	-	-	-	-	-	40	33	43	122	111						
Tex.	-	-	-	-	-	-	-	-	-	-	370	176	381	854	1,204						
MOUNTAIN	-	-	-	-	-	-	-	-	-	-	98	66	226	248	410						
Ariz.	-	-	-	-	-	-	-	-	-	-	74	23	138	158	176						
Colo.	-	-	-	-	-	-	-	-	-	-	5	-	28	22	96						
Idaho	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Mont.	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-						
Nev.	-	-	-	-	-	-	-	-	-	-	-	-	33	16	68						
N. Mex.	-	-	-	-	-	-	-	-	-	-	10	-	14	24	43						
Utah	-	-	-	-	-	-	-	-	-	-	9	5	14	28	25						
Wyo.	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2						
PACIFIC	-	-	-	-	-	-	-	-	-	-	669	506	1,062	1,757	2,246						
Alaska	-	-	-	-	-	-	-	-	-	-	15	9	24	34	46						
Calif.	-	-	-	-	-	-	-	-	-	-	557	400	925	1,430	1,854						
Hawaii	-	-	-	-	-	-	-	-	-	-	27	22	37	96	93						
Oreg.	-	-	-	-	-	-	-	-	-	-	-	-	26	-	55						
Wash.	-	-	-	-	-	-	-	-	-	-	70	62	70	197	198						
Amer. Samoa	U	-	-	U	U	-	-	-	-	-	U	-	3	U	U						
C.N.M.I.	-	-	-	-	U	-	-	-	-	-	-	-	-	-	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	11	-	43						
P.R.	-	-	-	-	-	-	-	-	-	-	17	-	48	23	64						
V.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Min: Minimum.
Max: Maximum.

* AIDS and HIV/AIDS data are not updated for this quarter because of upgrading of 
the national HIV/AIDS surveillance data management system.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


