
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending March 30, 2013 (WEEK 13)

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis † current quarter
Tuberculosis † previous 4 quarters median 
Tuberculosis † previous 4 quarters maximum 
Tuberculosis † cummulative for 2013
Tuberculosis † cummulative for 2012

tab delimited data:
test
UNITED STATES	1,143	1,143	2,815	1,143	1,344																
NEW ENGLAND	24	24	94	24	58																
Conn.	7	7	22	7	14																
Maine	2	2	7	2	4																
Mass.	15	15	60	15	34																
N.H.	-	0	5	-	1																
R.I.	-	0	6	-	5																
Vt.	-	0	2	-	-																
MID. ATLANTIC	267	267	375	267	238																
N.J.	38	38	100	38	28																
N.Y. (Upstate)	35	35	69	35	23																
N.Y. City	167	134	167	167	134																
Pa.	27	27	72	27	53																
E.N. CENTRAL	75	75	246	75	113																
Ill.	37	37	116	37	69																
Ind.	19	19	28	19	9																
Mich.	11	11	41	11	13																
Ohio	-	0	53	-	10																
Wis.	8	8	21	8	12																
W.N. CENTRAL	24	24	113	24	46																
Iowa	-	0	18	-	5																
Kans.	2	2	12	2	9																
Minn.	18	18	51	18	16																
Mo.	2	2	29	2	12																
Nebr.	-	0	4	-	2																
N. Dak.	2	2	4	2	-																
S. Dak.	-	0	5	-	2																
S. ATLANTIC	190	190	570	190	240																
Del.	3	3	9	3	2																
D.C.	5	5	12	5	5																
Fla.	87	87	190	87	98																
Ga.	49	49	94	49	65																
Md.	20	20	73	20	32																
N.C.	9	9	99	9	19																
S.C.	-	0	43	-	-																
Va.	15	15	71	15	16																
W. Va.	2	0	4	2	3																
E.S. CENTRAL	85	85	131	85	70																
Ala.	22	18	44	22	25																
Ky.	19	0	39	19	2																
Miss.	16	16	24	16	15																
Tenn.	28	28	50	28	28																
W.S. CENTRAL	195	195	425	195	193																
Ark.	18	12	18	18	11																
La.	31	20	53	31	-																
Okla.	10	10	25	10	11																
Tex.	136	136	338	136	171																
MOUNTAIN	21	21	171	21	22																
Ariz.	-	0	110	-	-																
Colo.	-	0	19	-	4																
Idaho	4	2	7	4	1																
Mont.	-	0	2	-	1																
Nev.	7	4	43	7	7																
N. Mex.	3	3	12	3	4																
Utah	7	6	11	7	5																
Wyo.	-	0	2	-	-																
PACIFIC	262	262	721	262	364																
Alaska	3	3	11	3	16																
Calif.	179	179	632	179	292																
Hawaii	24	23	40	24	18																
Oreg.	11	10	23	11	9																
Wash.	45	44	58	45	29																
Amer. Samoa	-	0	1	-	-																
C.N.M.I.	-	0	7	-	7																
Guam	-	0	18	-	10																
P.R.	8	8	29	8	8																
V.I.	-	0	0	-	-																

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Min: Minimum.
Max: Maximum.

† Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see 
http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.
Updated reports to the National Center for HIV/AIDS, Viral Hepatitis, STD and TB Prevention.  
Data for TB are displayed quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


