
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 13, 2003 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,454	2,469	157	135	95	32	11,627	13,786	214,259	247,229											
NEW ENGLAND	98	187	28	37	11	4	817	1,251	4,916	5,399											
Maine	8	24	1	6	-	-	115	133	138	95											
N.H.	11	22	2	-	-	-	21	33	76	86											
Vt.	13	8	-	1	-	-	84	91	54	75											
Mass.	39	89	3	16	11	4	354	682	2,045	2,329											
R.I.	1	8	-	1	-	-	82	101	672	611											
Conn.	26	36	22	13	-	-	161	211	1,931	2,203											
MID. ATLANTIC	167	265	11	1	24	6	2,307	2,794	29,449	29,652											
Upstate N.Y.	68	118	7	-	11	-	666	777	5,368	6,042											
N.Y. City	3	13	-	-	-	-	752	1,048	9,032	8,893											
N.J.	13	46	-	-	-	1	241	329	5,744	5,404											
Pa.	83	88	4	1	13	5	648	640	9,305	9,313											
E.N. CENTRAL	336	620	18	26	16	3	1,893	2,365	40,078	51,637											
Ohio	69	103	13	9	15	2	610	611	10,401	14,934											
Ind.	63	47	-	-	-	-	-	-	4,170	5,054											
Ill.	63	147	-	6	-	-	482	682	12,577	17,179											
Mich.	56	98	-	3	-	1	484	606	9,343	10,182											
Wis.	85	225	5	8	1	-	317	466	3,587	4,288											
W.N. CENTRAL	254	347	26	25	20	3	1,280	1,381	11,527	12,705											
Minn.	83	117	14	21	1	-	497	530	1,951	2,207											
Iowa	57	86	-	-	-	-	174	211	607	877											
Mo.	57	46	8	-	1	-	333	332	5,876	6,268											
N. Dak.	8	4	-	-	9	-	24	13	30	51											
S. Dak.	17	31	3	1	-	-	50	50	159	178											
Nebr.	14	41	1	3	-	-	84	122	1,083	1,105											
Kans.	18	22	-	-	9	3	118	123	1,821	2,019											
S. ATLANTIC	105	190	49	22	5	-	1,864	2,025	54,674	63,010											
Del.	4	5	N	N	N	N	29	36	835	1,122											
Md.	7	20	-	-	-	-	75	85	5,527	6,293											
D.C.	1	-	-	-	-	-	36	29	1,648	1,878											
Va.	30	44	8	5	-	-	237	191	5,445	7,337											
W. Va.	3	4	-	-	-	-	27	35	611	686											
N.C.	4	31	16	-	-	-	N	N	10,741	11,406											
S.C.	-	5	-	-	-	-	82	75	5,827	6,686											
Ga.	21	38	2	7	-	-	645	660	11,520	12,182											
Fla.	35	43	23	10	5	-	733	914	12,520	15,420											
E.S. CENTRAL	55	81	2	-	6	9	236	259	17,943	21,572											
Ky.	18	20	2	-	6	9	N	N	2,555	2,582											
Tenn.	22	36	-	-	-	-	116	117	5,851	6,672											
Ala.	12	17	-	-	-	-	120	142	5,251	7,525											
Miss.	3	8	-	-	-	-	-	-	4,286	4,793											
W.S. CENTRAL	40	86	1	-	7	3	203	164	29,112	34,765											
Ark.	7	9	-	-	-	-	106	110	2,817	3,337											
La.	3	3	-	-	-	-	5	4	7,250	8,568											
Okla.	20	16	-	-	-	-	92	48	2,691	3,455											
Tex.	10	58	1	-	7	3	-	2	16,354	19,405											
MOUNTAIN	182	238	20	18	6	4	1,055	1,092	6,960	7,742											
Mont.	12	21	-	-	-	-	75	65	69	65											
Idaho	42	33	15	10	-	-	132	83	55	60											
Wyo.	2	8	-	1	-	-	16	21	32	43											
Colo.	39	72	2	4	6	4	286	361	1,772	2,439											
N. Mex.	6	5	3	3	-	-	32	118	819	1,060											
Ariz.	24	27	N	N	N	N	194	140	2,587	2,559											
Utah	40	50	-	-	-	-	239	206	304	189											
Nev.	17	22	-	-	-	-	81	98	1,322	1,327											
PACIFIC	217	455	2	6	-	-	1,972	2,455	19,600	20,747											
Wash.	62	103	1	-	-	-	197	284	1,924	2,049											
Oreg.	63	160	1	6	-	-	275	299	581	598											
Calif.	85	154	-	-	-	-	1,390	1,737	16,205	17,205											
Alaska	2	6	-	-	-	-	52	68	360	425											
Hawaii	5	32	-	-	-	-	58	67	530	470											
Guam	N	N	-	-	-	-	-	7	-	36											
P.R.	-	1	-	-	-	-	35	55	147	264											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


