
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 15, 2004 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	343	347	632	758	2,858	2,320	1,273	2,524	176	111											
NEW ENGLAND	28	8	28	35	640	236	174	162	9	-											
Maine	2	1	7	5	-	2	18	14	-	-											
N.H.	-	2	3	3	20	14	6	9	-	-											
Vt.	1	-	1	-	26	26	6	10	-	-											
Mass.	16	5	17	21	576	178	73	61	9	-											
R.I.	2	-	-	2	9	1	10	20	-	-											
Conn.	7	-	-	4	9	15	61	48	-	-											
MID. ATLANTIC	66	83	77	86	776	210	141	298	14	10											
Upstate N.Y.	13	17	19	14	590	80	108	104	1	-											
N.Y. City	25	43	14	19	-	26	4	2	2	4											
N.J.	12	9	15	11	67	35	-	62	3	4											
Pa.	16	14	29	42	119	69	29	130	8	2											
E.N. CENTRAL	22	36	91	120	321	161	10	13	9	2											
Ohio	7	6	37	31	151	80	5	5	6	1											
Ind.	-	-	10	18	23	22	2	2	1	-											
Ill.	2	17	9	35	-	-	2	1	-	-											
Mich.	8	10	29	21	36	16	1	5	2	1											
Wis.	5	3	6	15	111	43	-	-	-	-											
W.N. CENTRAL	22	14	36	55	146	108	127	242	6	4											
Minn.	9	8	9	13	28	33	17	11	-	-											
Iowa	1	2	9	10	21	33	19	25	-	1											
Mo.	3	1	9	22	75	23	5	2	6	3											
N. Dak.	2	-	-	-	5	2	21	22	-	-											
S. Dak.	1	-	1	1	7	2	10	50	-	-											
Nebr.	1	-	1	5	-	1	15	49	-	-											
Kans.	5	3	7	4	10	14	40	83	-	-											
S. ATLANTIC	111	86	123	140	181	151	630	1,023	94	85											
Del.	4	-	2	8	6	1	18	16	-	-											
Md.	26	24	5	12	35	17	50	139	7	14											
D.C.	5	5	4	1	1	-	-	-	-	-											
Va.	10	7	7	8	46	33	135	197	-	1											
W. Va.	-	2	3	1	2	1	26	28	-	-											
N.C.	5	6	18	16	33	54	238	263	78	47											
S.C.	5	1	10	11	17	7	56	58	2	8											
Ga.	16	14	15	18	18	14	98	134	4	12											
Fla.	40	27	59	65	23	24	9	188	3	3											
E.S. CENTRAL	10	9	25	32	37	42	45	76	23	8											
Ky.	1	1	3	3	7	9	7	11	-	-											
Tenn.	2	4	9	8	22	20	17	58	14	4											
Ala.	5	2	6	9	4	9	19	6	3	-											
Miss.	2	2	7	12	4	4	2	1	6	4											
W.S. CENTRAL	28	42	58	98	100	122	63	610	16	1											
Ark.	2	3	12	8	6	7	20	25	-	-											
La.	2	2	14	29	2	4	-	-	3	-											
Okla.	1	2	3	8	12	4	43	95	13	-											
Tex.	23	35	29	53	80	107	-	490	-	1											
MOUNTAIN	14	11	33	35	358	407	31	33	1	1											
Mont.	-	-	1	2	7	-	4	5	-	-											
Idaho	1	1	4	2	15	9	-	1	-	-											
Wyo.	-	-	2	2	3	117	-	-	-	1											
Colo.	6	8	14	5	198	146	2	1	1	-											
N. Mex.	1	-	4	4	43	22	-	2	-	-											
Ariz.	1	1	5	16	57	75	25	24	-	-											
Utah	3	1	3	-	26	29	-	-	-	-											
Nev.	2	-	-	4	9	9	-	-	-	-											
PACIFIC	42	58	161	157	299	883	52	67	4	-											
Wash.	2	8	13	14	144	145	-	-	-	-											
Oreg.	7	5	34	28	112	111	-	1	2	-											
Calif.	32	45	109	106	35	625	44	61	2	-											
Alaska	-	-	1	2	3	-	8	5	-	-											
Hawaii	1	-	4	7	5	2	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	2	5	1	-	17	25	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


