
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 3, 2004 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	511	520	5	6	29	33	52	61	1,359	1,806											
NEW ENGLAND	49	35	1	1	2	2	2	1	251	43											
Maine	5	2	-	-	-	-	-	1	8	1											
N.H.	9	4	-	-	1	-	-	-	6	3											
Vt.	4	6	-	-	-	-	-	-	5	2											
Mass.	19	16	1	1	-	2	2	-	202	25											
R.I.	1	-	-	-	-	-	-	-	5	2											
Conn.	11	7	-	-	1	-	-	-	25	10											
MID. ATLANTIC	99	78	-	-	1	1	15	11	160	283											
Upstate N.Y.	34	25	-	-	1	1	3	4	20	23											
N.Y. City	14	13	-	-	-	-	4	3	53	105											
N.J.	20	13	-	-	-	-	2	1	34	50											
Pa.	31	27	-	-	-	-	6	3	53	105											
E.N. CENTRAL	66	62	-	1	9	2	6	13	112	168											
Ohio	35	16	-	-	2	-	4	4	16	29											
Ind.	12	7	-	-	3	1	1	-	5	10											
Ill.	-	26	-	-	-	-	-	8	40	60											
Mich.	9	6	-	1	4	1	-	-	40	51											
Wis.	10	7	-	-	-	-	1	1	11	18											
W.N. CENTRAL	18	32	1	-	1	4	-	3	30	36											
Minn.	9	12	-	-	1	4	-	-	1	4											
Iowa	1	-	1	-	-	-	-	-	6	9											
Mo.	4	13	-	-	-	-	-	3	11	9											
N. Dak.	-	1	-	-	-	-	-	-	-	-											
S. Dak.	-	1	-	-	-	-	-	-	2	-											
Nebr.	4	-	-	-	-	-	-	-	7	3											
Kans.	-	5	-	-	-	-	-	-	3	11											
S. ATLANTIC	143	178	-	1	3	8	12	13	270	673											
Del.	3	-	-	-	-	-	2	-	3	3											
Md.	27	19	-	-	1	1	-	-	47	39											
D.C.	-	-	-	-	-	-	-	-	3	4											
Va.	10	8	-	-	-	-	-	2	24	28											
W. Va.	6	3	-	-	-	-	3	-	1	4											
N.C.	12	5	-	-	-	-	-	-	16	22											
S.C.	-	1	-	-	-	-	-	-	5	17											
Ga.	52	19	-	-	-	-	7	2	105	144											
Fla.	33	123	-	1	2	7	-	9	66	412											
E.S. CENTRAL	18	29	-	-	-	1	4	4	43	45											
Ky.	-	3	-	-	-	1	-	-	4	7											
Tenn.	10	14	-	-	-	-	3	3	27	21											
Ala.	8	11	-	-	-	-	1	1	5	9											
Miss.	-	1	-	-	-	-	-	-	7	8											
W.S. CENTRAL	17	22	-	-	2	2	-	1	71	122											
Ark.	2	3	-	-	-	-	-	-	7	6											
La.	1	6	-	-	-	-	-	1	1	23											
Okla.	14	13	-	-	2	2	-	-	11	4											
Tex.	-	-	-	-	-	-	-	-	52	89											
MOUNTAIN	83	53	1	1	10	8	11	9	140	103											
Mont.	-	-	-	-	-	-	-	-	1	1											
Idaho	2	-	-	-	-	-	1	-	4	6											
Wyo.	-	-	-	-	-	-	-	-	1	1											
Colo.	24	11	-	-	-	-	5	4	22	6											
N. Mex.	14	6	-	-	3	2	2	1	3	7											
Ariz.	35	28	-	1	6	3	1	3	87	62											
Utah	3	5	1	-	-	1	1	1	19	6											
Nev.	5	3	-	-	1	2	1	-	3	14											
PACIFIC	18	31	2	2	1	5	2	6	282	333											
Wash.	3	3	2	-	-	2	1	1	12	14											
Oreg.	10	12	-	-	-	-	-	3	15	21											
Calif.	2	14	-	2	1	3	1	2	247	292											
Alaska	-	-	-	-	-	-	-	-	2	3											
Hawaii	3	2	-	-	-	-	-	-	6	3											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	3	10											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


