
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 20, 2008 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	166	149	849	5,632	7,106	65	86	153	3,124	4,618	40	29	195	1,531	1,618						
NEW ENGLAND	-	17	49	501	1,104	10	7	20	275	410	-	0	1	2	7						
Conn.	-	0	3	-	69	6	3	17	152	172	-	0	0	-	-						
Maine	-	1	5	25	64	1	1	5	37	64	N	0	0	N	N						
Mass.	-	13	33	420	869	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	26	63	1	1	3	31	41	-	0	1	1	-						
R.I.	-	0	25	19	12	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	11	27	2	2	6	55	133	-	0	0	-	-						
MID. ATLANTIC	26	21	43	668	924	14	19	32	785	770	-	1	5	51	66						
N.J.	-	0	9	4	167	-	0	0	-	-	-	0	2	2	24						
N.Y. (Upstate)	20	6	24	319	442	14	9	20	381	391	-	0	3	15	6						
N.Y. City	-	2	7	46	94	-	0	2	13	35	-	0	2	16	23						
Pa.	6	9	23	299	221	-	9	23	391	344	-	0	2	18	13						
E.N. CENTRAL	10	20	189	898	1,240	10	5	27	202	356	1	1	11	94	48						
Ill.	-	3	9	121	134	2	1	21	87	101	-	1	8	61	30						
Ind.	3	0	12	45	47	-	0	2	7	10	-	0	3	8	5						
Mich.	1	4	16	158	225	1	1	8	59	184	-	0	1	3	3						
Ohio	6	6	176	532	548	7	1	5	49	61	1	0	4	22	9						
Wis.	-	1	8	42	286	N	0	0	N	N	-	0	0	-	1						
W.N. CENTRAL	3	12	142	499	486	7	4	13	140	211	-	4	33	347	320						
Iowa	-	1	9	64	123	-	0	3	16	23	-	0	2	6	15						
Kans.	-	1	5	30	82	-	0	7	-	95	-	0	1	-	11						
Minn.	1	1	131	156	111	-	0	10	45	22	-	0	4	-	1						
Mo.	-	3	18	163	68	-	0	9	43	35	-	3	33	322	276						
Nebr.	2	1	12	70	39	-	0	0	-	-	-	0	4	16	12						
N. Dak.	-	0	5	1	7	7	0	8	24	18	-	0	0	-	-						
S. Dak.	-	0	3	15	56	-	0	2	12	18	-	0	1	3	5						
S. ATLANTIC	26	14	50	576	720	15	34	94	1,356	1,672	35	9	109	572	768						
Del.	-	0	3	11	10	-	0	0	-	-	-	0	3	22	14						
D.C.	-	0	1	4	8	-	0	0	-	-	-	0	2	7	3						
Fla.	14	3	20	209	176	-	0	77	97	128	1	0	3	13	11						
Ga.	1	1	6	51	30	8	7	42	288	219	3	0	8	47	55						
Md.	7	1	6	48	86	-	0	13	94	326	1	1	5	39	50						
N.C.	-	0	38	79	227	6	9	16	353	372	28	0	96	292	486						
S.C.	4	2	22	85	61	-	0	0	-	46	-	0	5	31	55						
Va.	-	2	8	85	97	-	12	27	456	530	2	1	15	118	89						
W. Va.	-	0	12	4	25	1	1	11	68	51	-	0	1	3	5						
E.S. CENTRAL	4	6	13	208	369	-	2	7	85	128	4	3	22	219	224						
Ala.	-	1	6	29	74	-	0	0	-	-	-	1	8	62	69						
Ky.	-	1	8	55	22	-	0	4	35	17	-	0	1	1	5						
Miss.	-	2	9	65	204	-	0	1	2	2	-	0	3	6	16						
Tenn.	4	1	6	59	69	-	1	6	48	109	4	1	18	150	134						
W.S. CENTRAL	11	20	198	890	806	2	2	40	78	815	-	2	153	217	151						
Ark.	-	1	11	46	144	2	1	6	44	24	-	0	14	44	72						
La.	-	0	5	48	16	-	0	0	-	6	-	0	1	3	4						
Okla.	-	0	26	32	5	-	0	32	32	45	-	0	132	142	45						
Tex.	11	17	179	764	641	-	0	34	2	740	-	1	8	28	30						
MOUNTAIN	5	18	37	594	804	1	1	5	61	69	-	0	3	25	31						
Ariz.	-	3	10	141	174	N	0	0	N	N	-	0	2	8	7						
Colo.	2	4	13	114	229	-	0	0	-	-	-	0	1	1	3						
Idaho	1	0	4	23	37	-	0	1	-	9	-	0	1	1	4						
Mont.	-	1	11	74	35	-	0	2	8	14	-	0	1	3	1						
Nev.	-	0	7	23	34	1	0	2	7	10	-	0	1	1	-						
N. Mex.	-	0	5	30	58	-	0	3	24	9	-	0	1	2	4						
Utah	1	6	27	177	217	-	0	3	7	11	-	0	0	-	-						
Wyo.	1	0	2	12	20	-	0	3	15	16	-	0	2	9	12						
PACIFIC	81	20	303	798	653	6	4	12	142	187	-	0	1	4	3						
Alaska	3	1	29	113	43	-	0	4	12	37	N	0	0	N	N						
Calif.	-	7	129	257	342	5	3	12	123	141	-	0	1	1	1						
Hawaii	-	0	2	8	18	-	0	0	-	-	N	0	0	N	N						
Oreg.	1	3	8	125	88	1	0	1	7	9	-	0	1	3	2						
Wash.	77	6	169	295	162	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	-	2	1	5	50	43	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2007 and 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


