
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 1, 2005 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	7,352	7,004	312	434	11,178	12,541	283	352	18,718	17,698											
NEW ENGLAND	175	215	6	1	408	435	23	28	722	3,411											
Maine	2	8	-	-	-	21	-	-	311	781											
N.H.	4	19	3	-	18	13	-	4	-	-											
Vt.	1	1	-	-	4	9	-	-	411	907											
Mass.	112	130	-	-	273	236	15	15	-	147											
R.I.	22	29	2	-	38	45	1	2	-	5											
Conn.	34	28	1	1	75	111	7	7	-	1,571											
MID. ATLANTIC	976	901	41	74	2,067	2,181	62	80	91	42											
Upstate N.Y.	99	50	5	20	279	285	8	12	-	-											
N.Y. City	607	525	15	31	1,003	1,111	23	37	-	-											
N.J.	147	168	20	23	440	452	16	21	-	-											
Pa.	123	158	1	-	345	333	15	10	91	42											
E.N. CENTRAL	871	883	61	75	1,203	1,202	17	33	6,580	6,397											
Ohio	229	196	1	3	208	209	5	2	1,572	1,267											
Ind.	59	50	10	16	127	134	-	4	139	-											
Ill.	374	372	18	21	541	569	-	17	2	-											
Mich.	176	249	32	34	240	224	9	10	4,239	4,126											
Wis.	33	16	-	1	87	66	3	-	628	1,004											
W.N. CENTRAL	143	149	5	6	446	467	12	6	130	82											
Minn.	24	46	1	-	181	198	8	2	-	-											
Iowa	5	12	-	-	42	33	-	2	N	N											
Mo.	85	58	2	4	116	110	2	1	5	1											
N. Dak.	-	2	-	-	4	4	-	-	82	81											
S. Dak.	-	2	-	-	8	20	-	-	43	-											
Nebr.	6	6	-	1	36	27	2	1	-	-											
Kans.	23	23	2	1	59	75	-	-	-	-											
S. ATLANTIC	1,951	1,840	53	82	2,512	2,748	45	59	2,251	2,357											
Del.	9	6	1	-	17	23	-	-	5	29											
Md.	363	312	9	12	250	261	12	11	-	1											
D.C.	92	48	1	-	71	-	-	-	26	31											
Va.	114	79	3	1	277	328	10	16	626	682											
W. Va.	2	2	-	-	24	21	-	-	1,276	1,330											
N.C.	186	148	13	19	334	374	8	9	N	N											
S.C.	113	94	8	14	167	169	-	-	318	284											
Ga.	361	508	2	13	416	526	5	8	-	-											
Fla.	711	643	16	23	956	1,046	10	15	-	-											
E.S. CENTRAL	385	317	19	12	539	694	7	8	-	-											
Ky.	47	33	1	1	123	128	3	1	-	-											
Tenn.	123	135	8	2	230	218	4	3	-	-											
Ala.	165	113	8	7	153	238	-	4	-	-											
Miss.	50	36	2	2	33	110	-	-	-	-											
W.S. CENTRAL	1,156	936	51	80	1,055	1,824	27	30	6,354	4,667											
Ark.	39	51	-	3	118	110	-	-	-	-											
La.	268	178	-	1	-	-	-	-	51	16											
Okla.	24	64	2	1	152	155	1	1	-	-											
Tex.	825	643	49	75	785	1,559	26	29	6,303	4,651											
MOUNTAIN	340	334	45	35	515	527	8	8	2,590	742											
Mont.	3	-	-	-	14	5	-	-	-	-											
Idaho	22	15	2	3	4	8	-	1	-	-											
Wyo.	3	-	-	-	5	4	-	-	56	110											
Colo.	40	38	1	3	111	106	3	4	1,958	-											
N. Mex.	66	70	1	10	35	48	-	1	104	4											
Ariz.	157	186	41	19	229	295	2	2	-	-											
Utah	10	13	-	-	37	39	1	-	472	628											
Nev.	39	12	-	-	80	22	2	-	-	-											
PACIFIC	1,355	1,429	31	69	2,433	2,463	82	100	-	-											
Wash.	150	81	-	-	234	241	6	4	-	-											
Oreg.	27	48	-	-	74	106	3	4	-	-											
Calif.	1,165	1,285	30	67	1,979	1,943	67	91	-	-											
Alaska	6	1	-	-	35	56	-	-	-	-											
Hawaii	7	14	1	2	111	117	6	1	-	-											
Guam	-	1	-	-	15	53	-	-	112	153											
P.R.	179	204	5	14	84	115	-	-	278	602											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


