
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending August 7, 2004 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	4,256	4,183	205	270	5,924	7,303	154	197	10,017	10,482											
NEW ENGLAND	117	130	1	-	207	241	16	19	587	2,165											
Maine	2	6	-	-	-	12	-	-	179	640											
N.H.	3	15	-	-	9	10	-	1	-	-											
Vt.	-	-	-	-	-	6	-	-	408	489											
Mass.	76	83	-	-	128	115	13	11	-	111											
R.I.	15	13	-	-	19	31	1	2	-	3											
Conn.	21	13	1	-	51	67	2	5	-	922											
MID. ATLANTIC	575	498	35	43	1,181	1,284	32	35	62	16											
Upstate N.Y.	50	22	5	7	154	144	3	4	-	-											
N.Y. City	351	279	10	24	596	685	11	20	-	-											
N.J.	95	100	19	12	235	249	9	10	-	-											
Pa.	79	97	1	-	196	206	9	1	62	16											
E.N. CENTRAL	458	575	35	45	690	658	7	25	3,898	3,777											
Ohio	131	121	1	2	116	113	2	-	1,019	927											
Ind.	35	32	8	9	76	83	-	4	-	-											
Ill.	161	232	4	17	310	300	-	14	-	-											
Mich.	115	176	22	17	141	123	4	7	2,532	2,266											
Wis.	16	14	-	-	47	39	1	-	347	584											
W.N. CENTRAL	95	98	2	4	256	271	7	4	122	39											
Minn.	14	32	-	-	99	101	3	2	-	-											
Iowa	5	7	-	-	23	17	-	1	N	N											
Mo.	54	33	1	4	68	71	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	74	39											
S. Dak.	-	1	-	-	5	16	-	-	43	-											
Nebr.	4	3	-	-	18	12	2	-	-	-											
Kans.	18	20	1	-	40	54	-	-	-	-											
S. ATLANTIC	1,136	1,092	25	50	1,176	1,398	32	35	1,554	1,534											
Del.	4	4	1	-	-	-	-	-	4	18											
Md.	224	173	3	9	141	137	9	8	-	-											
D.C.	46	33	1	-	54	-	1	-	17	22											
Va.	66	56	2	1	136	146	2	11	394	424											
W. Va.	2	1	-	-	14	11	-	-	914	902											
N.C.	108	93	6	10	149	176	3	6	N	N											
S.C.	66	67	1	4	115	86	-	-	225	168											
Ga.	163	293	1	13	11	303	11	5	-	-											
Fla.	457	372	10	13	556	539	6	5	-	-											
E.S. CENTRAL	244	191	16	10	335	405	5	5	-	-											
Ky.	27	24	1	1	55	68	2	-	-	-											
Tenn.	84	80	7	2	127	134	3	2	-	-											
Ala.	107	69	6	5	120	139	-	3	-	-											
Miss.	26	18	2	2	33	64	-	-	-	-											
W.S. CENTRAL	695	502	32	47	459	1,114	10	13	2,208	2,591											
Ark.	28	31	-	1	71	60	-	-	-	-											
La.	142	73	-	1	-	-	-	-	42	9											
Okla.	19	32	2	1	86	86	1	-	-	-											
Tex.	506	366	30	44	302	968	9	13	2,166	2,582											
MOUNTAIN	198	194	36	26	275	224	5	4	1,586	360											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	13	4	2	1	4	5	-	-	-	-											
Wyo.	1	-	-	-	2	2	-	-	24	38											
Colo.	19	23	-	3	58	54	1	3	1,193	-											
N. Mex.	26	37	1	4	14	29	-	-	68	-											
Ariz.	119	120	33	18	121	89	2	1	-	-											
Utah	4	2	-	-	26	18	1	-	301	322											
Nev.	16	8	-	-	46	22	1	-	-	-											
PACIFIC	738	903	23	45	1,345	1,708	40	57	-	-											
Wash.	62	44	-	-	139	144	3	2	-	-											
Oreg.	19	29	-	-	50	63	1	2	-	-											
Calif.	654	823	23	45	1,072	1,404	30	53	-	-											
Alaska	-	1	-	-	20	35	-	-	-	-											
Hawaii	3	6	-	-	64	62	6	-	-	-											
Guam	-	1	-	-	-	38	-	-	-	90											
P.R.	71	118	3	9	14	58	-	-	175	386											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


