
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 31, 2009 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	78	282	1,697	11,452	8,190	29	65	140	3,125	3,644	6	28	179	1,252	2,043						
NEW ENGLAND	-	12	27	514	848	5	6	24	294	355	-	0	2	10	4						
Conn.	-	0	4	31	48	4	2	22	130	173	-	0	0	-	-						
Maine	-	1	10	73	33	-	1	4	47	48	-	0	2	5	1						
Mass.	-	7	19	307	660	-	0	0	-	-	-	0	1	4	1						
N.H.	-	1	7	65	27	-	0	7	26	42	-	0	0	-	1						
R.I.	-	0	7	28	69	-	1	6	42	31	-	0	2	-	1						
Vt.	-	0	1	10	11	1	1	4	49	61	-	0	1	1	-						
MID. ATLANTIC	12	22	64	933	931	10	12	23	527	800	-	1	29	62	116						
N.J.	-	4	12	150	182	-	0	0	-	-	-	0	2	-	78						
N.Y. (Upstate)	10	5	41	195	357	9	8	22	389	433	-	0	29	12	14						
N.Y. City	-	0	21	73	65	1	0	3	20	16	-	0	4	28	11						
Pa.	2	13	33	515	327	-	2	17	118	351	-	0	2	22	13						
E.N. CENTRAL	23	64	238	2,509	1,337	1	2	19	213	242	-	1	6	81	140						
Ill.	-	13	45	526	311	1	1	9	85	100	-	1	6	47	103						
Ind.	-	5	158	248	78	-	0	6	21	9	-	0	3	12	6						
Mich.	6	11	36	670	222	-	1	6	62	73	-	0	2	6	3						
Ohio	17	22	57	946	587	-	0	5	45	60	-	0	4	16	28						
Wis.	-	3	12	119	139	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	8	35	872	1,452	814	2	7	18	313	275	1	3	27	305	420						
Iowa	-	5	14	165	152	-	0	3	24	27	-	0	2	5	8						
Kans.	-	4	9	142	58	-	1	6	60	59	-	0	1	2	-						
Minn.	-	0	808	165	201	-	0	11	56	53	-	0	1	2	-						
Mo.	6	20	51	806	246	2	1	5	65	59	1	3	26	284	391						
Nebr.	2	3	32	130	102	-	1	6	77	32	-	0	2	12	18						
N. Dak.	-	0	24	17	1	-	0	9	4	24	-	0	1	-	-						
S. Dak.	-	0	5	27	54	-	0	4	27	21	-	0	0	-	3						
S. ATLANTIC	11	31	71	1,386	786	6	23	111	1,340	1,446	1	10	40	407	768						
Del.	-	0	2	12	15	-	0	0	-	-	-	0	3	16	31						
D.C.	-	0	2	2	4	-	0	0	-	-	-	0	0	-	6						
Fla.	6	10	32	479	239	-	0	95	140	138	-	0	2	6	13						
Ga.	1	3	11	170	83	-	0	72	334	338	1	0	7	43	76						
Md.	-	2	8	98	122	-	7	15	328	371	-	1	3	30	76						
N.C.	-	0	65	223	79	N	2	4	N	N	-	4	36	240	375						
S.C.	3	4	18	215	102	-	0	0	-	-	-	0	5	18	52						
Va.	1	3	24	159	131	-	10	23	436	527	-	1	8	50	131						
W. Va.	-	0	5	28	11	6	2	6	102	72	-	0	1	4	8						
E.S. CENTRAL	5	15	33	650	292	1	1	7	82	164	2	4	16	241	314						
Ala.	-	4	19	253	39	-	0	0	-	-	-	1	7	57	85						
Ky.	4	6	15	198	89	1	1	4	44	41	-	0	1	1	1						
Miss.	-	1	4	48	88	-	0	1	4	6	-	0	1	7	10						
Tenn.	1	3	14	151	76	-	0	4	34	117	2	3	14	176	218						
W.S. CENTRAL	12	63	389	2,459	1,322	-	0	13	64	82	2	1	161	124	237						
Ark.	7	6	38	243	88	-	0	10	33	44	-	0	61	58	44						
La.	-	2	8	90	72	-	0	0	-	-	-	0	1	2	6						
Okla.	-	0	45	42	32	-	0	13	30	36	2	0	98	51	143						
Tex.	5	52	304	2,084	1,130	-	0	1	1	2	-	0	6	13	44						
MOUNTAIN	2	18	32	743	713	1	2	6	81	96	-	0	3	21	41						
Ariz.	-	3	10	171	200	N	0	0	N	N	-	0	1	5	14						
Colo.	1	5	12	208	130	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	5	65	26	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	46	77	-	0	4	25	12	-	0	2	8	3						
Nev.	1	0	6	24	26	-	0	1	6	12	-	0	1	1	3						
N. Mex.	-	1	10	55	54	1	0	2	20	26	-	0	1	1	4						
Utah	-	4	19	154	183	-	0	1	9	14	-	0	1	1	5						
Wyo.	-	0	5	20	17	-	0	4	21	21	-	0	1	3	10						
PACIFIC	5	22	67	806	1,147	3	4	12	211	184	-	0	1	1	3						
Alaska	-	1	21	36	188	-	0	2	11	13	N	0	0	N	N						
Calif.	-	7	19	287	451	3	4	12	185	159	-	0	1	1	-						
Hawaii	-	0	3	24	11	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	17	220	152	-	0	3	15	12	-	0	0	-	3						
Wash.	5	6	58	239	345	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	35	55	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


