
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 24, 1998 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1998
H. influenzae, Invasive cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1997
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1998
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1998
Measles (Rubeola), Total cummulative for 1998
Measles (Rubeola), Total cummulative for 1997

tab delimited data:
test
UNITED STATES	42	58	629	1,018	241	349	-	-	-	-	-	6									
NEW ENGLAND	2	7	14	26	1	6	-	-	-	-	-	-									
Maine	-	2	5	1	-	1	-	-	-	-	-	-									
N.H.	1	-	1	-	1	-	-	-	-	-	-	-									
Vt.	-	-	1	2	-	-	-	-	-	-	-	-									
Mass.	1	5	1	10	-	4	-	-	-	-	-	-									
R.I.	-	-	-	1	-	-	-	-	-	-	-	-									
Conn.	-	-	6	12	-	1	-	-	-	-	-	-									
MID. ATLANTIC	5	12	23	85	24	56	-	-	-	-	-	1									
Upstate N.Y.	2	-	10	-	7	-	-	-	-	-	-	1									
N.Y. City	-	4	7	40	5	20	-	-	-	-	-	-									
N.J.	3	5	-	15	-	17	-	-	-	-	-	-									
Pa.	-	3	6	30	12	19	-	-	-	-	-	-									
E.N. CENTRAL	4	7	126	141	45	65	-	-	-	-	-	1									
Ohio	3	3	30	26	6	4	-	-	-	-	-	-									
Ind.	1	-	15	19	2	8	-	-	-	-	-	-									
Ill.	-	4	-	48	-	24	-	-	-	-	-	-									
Mich.	-	-	81	33	36	26	-	-	-	-	-	1									
Wis.	-	-	-	15	1	3	-	-	-	-	-	-									
W.N. CENTRAL	1	2	51	55	3	23	-	-	-	-	-	-									
Minn.	-	-	-	-	-	-	-	-	-	-	-	-									
Iowa	1	-	27	10	1	1	-	-	-	-	-	-									
Mo.	-	2	24	22	1	19	-	-	-	-	-	-									
N. Dak.	-	-	-	-	-	-	U	-	U	-	-	-									
S. Dak.	-	-	-	1	1	-	-	-	-	-	-	-									
Nebr.	-	-	-	4	-	1	-	-	-	-	-	-									
Kans.	-	-	-	18	-	2	-	-	-	-	-	-									
S. ATLANTIC	12	9	43	38	30	21	-	-	-	-	-	-									
Del.	-	-	-	4	-	1	-	-	-	-	-	-									
Md.	7	3	9	24	8	9	-	-	-	-	-	-									
D.C.	-	-	2	1	1	1	-	-	-	-	-	-									
Va.	-	-	6	-	2	-	-	-	-	-	-	-									
W. Va.	1	1	-	1	-	1	-	-	-	-	-	-									
N.C.	-	4	6	6	15	7	-	-	-	-	-	-									
S.C.	-	-	3	1	-	2	-	-	-	-	-	-									
Ga.	3	-	7	1	2	-	-	-	-	-	-	-									
Fla.	1	1	10	-	2	-	-	-	-	-	-	-									
E.S. CENTRAL	1	5	15	37	13	32	-	-	-	-	-	1									
Ky.	-	-	-	3	-	-	-	-	-	-	-	-									
Tenn.	1	1	9	15	7	25	-	-	-	-	-	-									
Ala.	-	4	6	6	6	1	-	-	-	-	-	1									
Miss.	-	-	-	13	-	6	U	-	U	-	-	-									
W.S. CENTRAL	-	2	17	34	5	2	-	-	-	-	-	-									
Ark.	-	-	1	6	5	2	-	-	-	-	-	-									
La.	-	-	-	-	-	-	-	-	-	-	-	-									
Okla.	-	2	9	26	-	-	-	-	-	-	-	-									
Tex.	-	-	7	2	-	-	-	-	-	-	-	-									
MOUNTAIN	8	2	181	185	42	48	-	-	-	-	-	-									
Mont.	-	-	3	5	1	-	-	-	-	-	-	-									
Idaho	-	-	4	15	3	-	-	-	-	-	-	-									
Wyo.	-	-	-	2	-	1	-	-	-	-	-	-									
Colo.	1	1	16	29	5	10	-	-	-	-	-	-									
N. Mex.	-	-	11	13	16	23	-	-	-	-	-	-									
Ariz.	3	1	117	65	9	9	-	-	-	-	-	-									
Utah	-	-	11	42	3	2	-	-	-	-	-	-									
Nev.	4	-	19	14	5	3	-	-	-	-	-	-									
PACIFIC	9	12	159	417	78	96	-	-	-	-	-	3									
Wash.	-	-	-	-	-	-	-	-	-	-	-	-									
Oreg.	6	3	12	34	3	12	-	-	-	-	-	-									
Calif.	3	7	147	370	74	82	-	-	-	-	-	1									
Alaska	-	-	-	3	1	-	-	-	-	-	-	-									
Hawaii	-	2	-	10	-	2	-	-	-	-	-	2									
Guam	-	-	-	-	-	1	U	-	U	-	-	-									
P.R.	-	-	-	5	-	6	-	-	-	-	-	-									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	-	1	-	-	-	-	U	-	U	-	-	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


