
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 8, 2005 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	8,553	10,032	192	261	17,816	21,185	807	1,112	1,107												
NEW ENGLAND	265	341	21	20	1,014	2,266	5	-	2												
Maine	14	16	1	-	213	181	-	-	-												
N.H.	5	12	-	-	212	-	-	-	-												
Vt.	4	2	-	-	51	413	-	-	-												
Mass.	167	197	12	14	538	281	2	-	2												
R.I.	24	42	1	1	-	-	1	-	-												
Conn.	51	72	7	5	U	1,391	2	-	-												
MID. ATLANTIC	1,551	1,580	35	66	3,506	75	19	17	12												
Upstate N.Y.	195	204	5	9	-	-	-	5	-												
N.Y. City	754	790	12	26	-	-	3	2	2												
N.J.	371	350	10	16	-	-	2	1	1												
Pa.	231	236	8	15	3,506	75	14	9	9												
E.N. CENTRAL	959	911	18	32	4,710	9,087	175	66	87												
Ohio	183	151	2	6	1,083	1,090	41	11	8												
Ind.	104	93	1	-	482	N	5	8	-												
Ill.	459	409	5	15	67	4,647	107	29	73												
Mich.	152	191	5	9	2,747	2,828	18	13	3												
Wis.	61	67	5	2	331	522	4	5	3												
W.N. CENTRAL	329	351	3	7	356	145	91	86	294												
Minn.	143	135	3	3	-	-	16	13	21												
Iowa	32	32	-	-	N	N	6	13	10												
Mo.	70	89	-	2	252	5	9	27	10												
N. Dak.	2	3	-	-	20	81	2	2	14												
S. Dak.	11	8	-	-	84	59	33	6	187												
Nebr.	28	26	-	2	-	-	19	7	49												
Kans.	43	58	-	-	-	-	6	18	3												
S. ATLANTIC	1,941	2,096	33	37	1,570	1,889	19	64	17												
Del.	12	17	1	-	22	5	-	-	-												
Md.	208	214	9	11	-	-	4	9	-												
D.C.	42	71	-	-	28	20	-	1	-												
Va.	228	196	8	6	328	474	-	4	-												
W. Va.	19	16	-	-	798	1,050	-	-	N												
N.C.	218	243	3	6	-	N	1	3	1												
S.C.	179	149	-	-	394	340	3	-	-												
Ga.	299	444	2	4	-	-	5	14	4												
Fla.	736	746	10	10	-	-	6	33	12												
E.S. CENTRAL	390	483	5	8	-	38	51	60	29												
Ky.	84	87	2	3	N	N	3	1	-												
Tenn.	161	158	-	5	-	-	9	13	1												
Ala.	145	147	1	-	-	38	5	15	2												
Miss.	-	91	2	-	-	-	34	31	26												
W.S. CENTRAL	974	1,499	12	20	4,684	5,866	120	214	64												
Ark.	82	91	-	-	-	-	8	14	13												
La.	-	-	-	-	107	48	58	75	23												
Okla.	106	128	-	1	-	-	2	15	4												
Tex.	786	1,280	12	19	4,577	5,818	52	110	24												
MOUNTAIN	275	398	9	7	1,976	1,819	88	321	168												
Mont.	8	4	-	-	-	-	8	2	18												
Idaho	-	3	-	-	-	-	2	1	6												
Wyo.	-	2	-	-	46	27	3	2	4												
Colo.	46	97	4	2	1,415	1,453	14	41	61												
N. Mex.	14	23	-	-	128	U	15	31	11												
Ariz.	166	163	3	2	-	-	19	213	29												
Utah	23	30	1	1	387	339	17	6	24												
Nev.	18	76	1	2	-	-	10	25	15												
PACIFIC	1,869	2,373	56	64	-	-	239	284	434												
Wash.	192	172	5	6	N	N	-	-	-												
Oreg.	54	78	3	1	-	-	-	-	5												
Calif.	1,502	2,003	38	51	-	-	239	284	429												
Alaska	29	29	-	-	-	-	-	-	-												
Hawaii	92	91	10	6	-	-	-	-	-												
Guam	-	44	-	-	-	132	-	-	-												
P.R.	-	83	-	-	517	314	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


