
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending November 13, 2010 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2010
Legionellosis cummulative for 2009
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2010
Lyme disease cummulative for 2009
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2010
Malaria cummulative for 2009

tab delimited data:
test
UNITED STATES	24	58	113	2,781	3,093	86	404	2,336	24,259	34,059	15	27	89	1,278	1,221						
NEW ENGLAND	-	3	15	210	179	1	125	468	7,083	11,667	-	2	4	65	54						
Conn.	-	1	6	43	48	-	38	200	2,257	3,938	-	0	1	1	5						
Maine	-	0	4	12	8	-	12	76	642	808	-	0	1	5	2						
Mass.	-	1	8	103	88	-	41	200	2,639	5,002	-	1	3	45	35						
N.H.	-	0	5	20	12	-	22	67	1,093	1,316	-	0	2	4	4						
R.I.	-	0	4	23	16	-	1	40	146	223	-	0	1	7	5						
Vt.	-	0	2	9	7	1	4	27	306	380	-	0	1	3	3						
MID. ATLANTIC	8	16	38	763	1,086	50	168	720	11,250	14,865	-	7	17	336	363						
N.J.	-	2	11	93	198	-	42	207	2,918	4,772	-	0	4	1	92						
N.Y. (Upstate)	4	5	19	255	319	40	53	577	2,642	3,672	-	1	6	67	42						
N.Y. City	-	2	10	128	214	-	2	14	67	982	-	4	14	217	181						
Pa.	4	6	18	287	355	10	75	382	5,623	5,439	-	1	3	51	48						
E.N. CENTRAL	5	11	41	624	660	3	15	247	2,054	2,839	-	2	9	132	153						
Ill.	-	1	15	119	120	-	1	16	115	135	-	1	7	47	65						
Ind.	3	2	6	99	57	-	1	7	66	81	-	0	2	8	20						
Mich.	1	3	20	155	153	-	1	13	89	95	-	0	4	29	26						
Ohio	1	4	15	205	259	1	0	5	22	50	-	0	5	38	33						
Wis.	-	0	11	46	71	2	12	222	1,762	2,478	-	0	1	10	9						
W.N. CENTRAL	-	2	19	106	108	-	2	1,395	113	222	1	1	11	64	63						
Iowa	-	0	2	13	22	-	0	10	78	106	-	0	2	12	10						
Kans.	-	0	2	11	7	-	0	1	6	18	-	0	2	10	8						
Minn.	-	0	16	27	12	-	0	1,380	-	90	-	0	11	3	24						
Mo.	-	0	4	32	53	-	0	1	1	3	1	0	3	21	12						
Nebr.	-	0	2	9	11	-	0	2	9	4	-	0	2	15	8						
N. Dak.	-	0	1	6	1	-	0	15	18	-	-	0	1	-	-						
S. Dak.	-	0	2	8	2	-	0	1	1	1	-	0	2	3	1						
S. ATLANTIC	2	10	27	459	517	30	59	171	3,408	4,023	11	7	42	370	318						
Del.	-	0	3	15	19	2	10	32	564	920	-	0	1	2	5						
D.C.	-	0	4	15	20	-	0	4	25	61	-	0	2	9	17						
Fla.	2	3	9	146	158	-	2	10	90	99	2	2	7	113	82						
Ga.	-	1	4	46	55	-	0	2	11	38	3	0	5	41	64						
Md.	-	2	6	99	136	10	25	100	1,479	1,888	4	1	22	91	61						
N.C.	-	1	7	51	57	2	1	9	80	91	-	0	13	45	29						
S.C.	-	0	2	10	11	1	0	3	28	37	-	0	1	4	5						
Va.	-	1	6	64	53	14	17	79	1,015	726	2	1	5	62	53						
W. Va.	-	0	3	13	8	1	0	32	116	163	-	0	2	3	2						
E.S. CENTRAL	-	2	10	116	129	-	1	4	41	35	-	0	3	28	30						
Ala.	-	0	2	15	17	-	0	1	2	3	-	0	1	8	9						
Ky.	-	0	4	26	47	-	0	1	4	1	-	0	3	6	9						
Miss.	-	0	3	9	4	-	0	0	-	-	-	0	2	2	3						
