
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 9, 2006 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	23	51	334	1,807	1,887	86	170	334	5,930	5,764	160	801	3,204	29,206	19,411						
NEW ENGLAND	1	1	24	28	167	3	4	17	147	141	2	44	144	1,093	3,743						
Conn.	U	0	7	U	69	1	0	11	30	30	U	0	58	U	1,074						
Maine	-	0	2	8	N	-	0	2	7	1	-	5	20	151	221						
Mass.	-	0	6	-	75	1	2	6	89	88	-	3	54	94	1,702						
N.H.	-	0	0	-	-	1	0	2	12	11	-	6	47	347	209						
R.I.	1	0	11	10	14	-	0	6	7	10	-	0	0	-	-						
Vt.	-	0	2	10	9	-	0	1	2	1	2	12	50	501	537						
MID. ATLANTIC	1	3	15	118	164	7	21	35	732	723	21	105	183	3,353	3,277						
N.J.	N	0	0	N	N	3	3	7	115	97	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	43	64	2	2	14	98	53	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	10	23	340	444	-	0	0	-	-						
Pa.	-	2	9	75	100	2	5	9	179	129	21	105	183	3,353	3,277						
E.N. CENTRAL	9	11	41	429	475	8	17	38	620	623	34	237	586	10,715	4,066						
Ill.	-	0	3	15	23	2	8	23	292	349	-	1	6	38	71						
Ind.	1	2	21	115	147	1	1	4	59	46	-	0	475	475	251						
Mich.	-	0	4	17	30	4	2	19	85	56	6	102	174	3,087	2,432						
Ohio	8	6	32	282	275	1	4	8	144	149	28	82	420	6,526	992						
Wis.	N	0	0	N	N	-	1	4	40	23	-	12	52	589	320						
W.N. CENTRAL	-	1	191	33	31	3	5	10	180	178	10	22	84	1,043	300						
Iowa	N	0	0	N	N	-	0	3	11	6	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	16	15	2	0	8	17	-						
Minn.	-	0	191	-	-	-	1	3	21	52	-	0	0	-	-						
Mo.	-	1	3	32	25	2	3	8	121	100	-	17	82	945	208						
Nebr.	-	0	0	-	2	-	0	1	3	4	-	0	0	-	-						
N. Dak.	-	0	1	-	1	-	0	1	-	-	8	0	25	44	13						
S. Dak.	-	0	1	1	3	1	0	3	8	1	-	1	12	37	79						
S. ATLANTIC	10	26	53	967	780	23	42	186	1,385	1,369	6	90	860	3,102	1,463						
