
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending December 27, 2003 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	6,693	6,859	361	439	11,339	13,971	310	321	13,246												
NEW ENGLAND	200	152	1	1	329	459	24	13	1,843												
Maine	7	2	1	-	5	20	-	-	780												
N.H.	14	8	-	-	7	18	2	-	-												
Vt.	1	2	-	-	7	8	-	-	907												
Mass.	129	99	-	1	228	260	13	7	151												
R.I.	24	13	-	-	32	49	2	-	5												
Conn.	25	28	-	-	50	104	7	6	-												
MID. ATLANTIC	859	752	64	68	2,138	2,316	61	80	39												
Upstate N.Y.	47	43	17	4	281	350	11	10	N												
N.Y. City	495	435	32	26	1,100	1,084	25	42	-												
N.J.	162	169	15	37	426	529	16	19	-												
Pa.	155	105	-	1	331	353	9	9	39												
E.N. CENTRAL	872	1,216	70	74	1,166	1,457	23	34	6,161												
Ohio	202	159	3	3	208	257	2	7	1,228												
Ind.	56	62	12	4	129	128	4	2	-												
Ill.	353	479	21	41	557	679	7	17	-												
Mich.	249	486	34	26	220	315	10	4	4,084												
Wis.	12	30	-	-	52	78	-	4	849												
W.N. CENTRAL	143	127	4	2	477	533	4	10	78												
Minn.	42	59	-	1	197	237	-	4	N												
Iowa	7	8	-	-	25	34	2	-	N												
Mo.	55	34	4	1	109	126	1	2	-												
N. Dak.	2	-	-	-	4	6	-	-	78												
S. Dak.	2	-	-	-	20	13	-	-	-												
Nebr.	12	6	-	-	27	27	1	4	-												
Kans.	23	20	-	-	95	90	-	-	-												
S. ATLANTIC	1,781	1,839	71	93	2,326	2,869	54	45	2,091												
Del.	6	11	-	-	23	23	-	-	28												
Md.	300	228	11	16	239	306	10	11	-												
D.C.	53	58	-	1	-	-	-	-	31												
Va.	75	71	1	1	255	315	12	8	503												
W. Va.	2	2	-	-	21	30	-	-	1,262												
N.C.	148	279	19	20	354	434	9	2	N												
S.C.	94	134	7	13	170	148	-	-	267												
Ga.	482	439	11	13	375	527	8	5	-												
Fla.	621	617	22	29	889	1,086	15	19	N												
E.S. CENTRAL	314	454	10	31	670	798	7	4	2												
Ky.	33	88	1	3	130	146	1	4	N												
Tenn.	135	168	2	11	201	308	3	-	N												
Ala.	114	149	5	10	238	210	3	-	-												
Miss.	32	49	2	7	101	134	-	-	2												
W.S. CENTRAL	920	847	69	90	1,505	1,875	32	30	2,289												
Ark.	54	34	2	11	110	135	-	-	-												
La.	174	152	-	-	-	-	-	-	14												
Okla.	65	72	1	2	145	190	1	2	N												
Tex.	627	589	66	77	1,250	1,550	31	28	2,275												
MOUNTAIN	304	330	26	21	354	475	6	11	743												
Mont.	-	-	-	-	5	12	-	-	N												
Idaho	15	8	-	-	8	14	1	-	N												
Wyo.	-	-	-	-	4	3	-	-	106												
Colo.	24	64	3	2	64	104	3	5	-												
N. Mex.	63	39	4	-	6	34	-	2	4												
Ariz.	180	197	19	19	206	263	2	-	4												
Utah	11	7	-	-	39	31	-	2	629												
Nev.	11	15	-	-	22	14	-	2	-												
PACIFIC	1,300	1,142	46	59	2,374	3,189	99	94	-												
Wash.	81	70	-	2	240	252	4	7	-												
Oreg.	45	28	-	-	101	111	5	2	-												
Calif.	1,172	1,033	46	56	1,909	2,629	89	80	-												
Alaska	-	-	-	-	55	49	-	-	-												
Hawaii	2	11	-	1	69	148	1	5	-												
Guam	-	6	-	-	-	65	-	-	-												
P.R.	190	282	1	23	86	129	-	-	433												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


