
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 20, 2006 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	12	22	86	522	618	6	14	57	349	367	71	442	2,860	3,991	7,374						
NEW ENGLAND	2	1	5	18	35	-	0	2	15	12	8	29	83	435	451						
Conn.	1	0	2	5	9	-	0	2	2	1	-	1	5	15	31						
Maine	-	0	1	2	2	-	0	1	2	2	-	1	5	16	15						
Mass.	1	0	3	9	16	-	0	2	9	4	-	23	43	323	338						
N.H.	-	0	2	2	4	-	0	2	2	4	7	2	36	43	15						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	8						
Vt.	-	0	1	-	2	-	0	1	-	1	1	1	8	38	44						
MID. ATLANTIC	-	2	13	67	77	-	2	11	48	58	20	25	137	620	577						
N.J.	-	0	2	2	19	-	0	2	2	19	-	4	10	89	77						
N.Y. (Upstate)	-	0	7	17	22	-	0	5	2	8	11	11	123	227	199						
N.Y. City	-	0	5	18	11	-	0	5	18	11	-	2	6	24	37						
Pa.	-	1	5	30	25	-	1	5	26	20	9	10	25	280	264						
E.N. CENTRAL	5	2	10	57	74	3	1	6	41	61	12	54	132	510	1,647						
Ill.	-	0	4	13	19	-	0	4	13	19	-	12	35	12	361						
Ind.	1	0	5	9	8	1	0	2	3	3	1	4	75	61	132						
Mich.	-	1	3	12	15	-	0	3	7	9	1	5	23	137	103						
Ohio	4	1	5	23	23	2	0	4	18	21	10	16	30	258	626						
Wis.	-	0	1	-	9	-	0	1	-	9	-	13	41	42	425						
W.N. CENTRAL	2	1	4	31	35	-	1	3	14	16	7	61	541	540	964						
Iowa	-	0	2	8	11	-	0	2	3	3	-	11	55	111	301						
Kans.	-	0	1	1	5	-	0	1	1	5	1	11	28	152	111						
Minn.	2	0	2	6	6	-	0	1	3	1	3	0	485	75	141						
Mo.	-	0	3	10	9	-	0	2	3	5	3	10	43	148	164						
Nebr.	-	0	2	5	3	-	0	1	3	2	-	4	14	45	98						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	26	4	66						
S. Dak.	-	0	1	-	1	-	0	0	-	-	-	1	8	5	83						
S. ATLANTIC	-	4	14	90	102	-	2	7	39	43	5	23	92	358	488						
Del.	-	0	1	2	2	-	0	1	2	2	-	0	1	2	13						
D.C.	-	0	1	-	4	-	0	1	-	3	-	0	3	3	3						
Fla.	-	1	6	37	39	-	0	5	13	13	3	4	14	84	63						
Ga.	-	0	3	11	9	-	0	3	11	9	-	0	3	6	17						
Md.	-	0	2	6	8	-	0	2	3	-	-	3	8	63	94						
N.C.	-	0	11	14	11	-	0	3	3	2	-	0	21	71	27						
S.C.	-	0	2	9	11	-	0	1	3	8	2	5	22	51	173						
Va.	-	0	4	10	14	-	0	3	4	5	-	1	73	74	74						
W. Va.	-	0	1	1	4	-	0	1	-	1	-	0	5	4	24						
E.S. CENTRAL	-	1	4	16	28	-	1	4	12	19	-	8	24	82	196						
Ala.	-	0	1	4	2	-	0	1	4	1	-	1	7	23	36						
Ky.	-	0	2	5	9	-	0	2	5	9	-	2	10	6	53						
Miss.	-	0	1	1	4	-	0	1	1	4	-	1	4	13	25						
Tenn.	-	0	2	6	13	-	0	2	2	5	-	2	17	40	82						
W.S. CENTRAL	-	2	22	48	58	-	1	6	20	13	3	44	354	275	590						
Ark.	-	0	3	5	8	-	0	2	4	1	-	3	21	30	102						
La.	-	0	4	23	20	-	0	3	12	3	-	0	3	6	15						
Okla.	-	0	3	6	7	-	0	1	-	1	-	0	118	2	-						
Tex.	-	1	16	14	23	-	0	4	4	8	3	38	215	237	473						
MOUNTAIN	-	1	7	37	44	-	0	4	23	10	3	63	231	807	1,595						
Ariz.	-	0	4	17	19	-	0	4	17	6	-	15	178	242	288						
Colo.	-	0	2	11	11	-	0	1	2	-	-	23	40	448	608						
Idaho	-	0	2	1	2	-	0	2	1	2	-	2	13	20	84						
Mont.	-	0	1	2	-	-	0	0	-	-	-	4	29	43	329						
Nev.	-	0	2	-	3	-	0	1	-	-	1	0	6	14	24						
N. Mex.	-	0	1	1	3	-	0	1	-	2	-	2	6	9	100						
Utah	-	0	2	3	6	-	0	1	1	-	-	8	32	-	149						
Wyo.	-	0	2	2	-	-	0	2	2	-	2	1	5	31	13						
PACIFIC	3	5	31	158	165	3	4	25	137	135	13	75	1,334	364	866						
Alaska	-	0	1	1	1	-	0	1	1	1	2	2	15	30	14						
Calif.	3	2	14	95	82	3	2	14	95	82	-	40	1,136	100	315						
