
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending January 8, 2011 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	87	267	452	87	252	-	2	11	-	2	-	23	91	-	1						
NEW ENGLAND	-	4	68	-	68	-	0	0	-	-	-	0	1	-	-						
Conn.	-	0	63	-	63	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
Mass.	-	4	16	-	5	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	1	33	62	1	39	-	0	1	-	-	-	1	4	-	-						
N.J.	-	6	16	-	6	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	-	3	15	-	1	-	0	1	-	-	-	0	3	-	-						
N.Y. City	1	5	14	1	9	-	0	1	-	-	-	0	4	-	-						
Pa.	-	12	55	-	23	-	0	1	-	-	-	0	3	-	-						
E.N. CENTRAL	4	26	238	4	24	-	0	1	-	-	-	1	10	-	-						
Ill.	-	9	228	-	12	-	0	1	-	-	-	0	5	-	-						
Ind.	-	1	4	-	-	-	0	1	-	-	-	0	5	-	-						
Mich.	-	5	10	-	1	-	0	0	-	-	-	0	1	-	-						
Ohio	4	5	18	4	6	-	0	0	-	-	-	0	2	-	-						
Wis.	-	4	21	-	5	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	12	39	81	12	59	-	0	4	-	-	-	4	21	-	-						
Iowa	-	1	5	-	5	-	0	0	-	-	-	0	1	-	-						
Kans.	2	5	13	2	1	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	10	31	66	10	53	-	0	4	-	-	-	4	20	-	-						
Nebr.	-	1	10	-	-	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	39	51	134	39	25	-	1	9	-	1	-	8	60	-	1						
Del.	-	0	4	-	2	-	0	1	-	-	-	0	3	-	-						
D.C.	-	0	4	-	-	-	0	1	-	-	-	0	0	-	-						
Fla.	31	22	53	31	3	-	0	1	-	-	-	0	2	-	-						
Ga.	6	14	39	6	15	-	1	6	-	1	-	0	0	-	-						
Md.	1	2	8	1	-	-	0	1	-	-	-	0	5	-	-						
N.C.	-	3	36	-	2	-	0	3	-	-	-	2	48	-	-						
S.C.	-	1	5	-	3	-	0	1	-	-	-	0	2	-	1						
Va.	1	3	8	1	-	-	0	2	-	-	-	2	12	-	-						
W. Va.	-	0	66	-	-	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	4	13	40	4	6	-	0	3	-	-	-	5	29	-	-						
Ala.	1	4	14	1	1	-	0	1	-	-	-	1	8	-	-						
Ky.	2	3	28	2	-	-	0	2	-	-	-	0	0	-	-						
Miss.	-	1	4	-	1	-	0	0	-	-	-	0	3	-	-						
Tenn.	1	5	14	1	4	-	0	2	-	-	-	4	20	-	-						
W.S. CENTRAL	1	51	108	1	5	-	0	3	-	-	-	1	18	-	-						
Ark.	-	1	6	-	1	-	0	2	-	-	-	0	17	-	-						
La.	-	5	13	-	3	-	0	0	-	-	-	0	1	-	-						
Okla.	-	5	13	-	-	-	0	3	-	-	-	0	6	-	-						
Tex.	1	38	87	1	1	-	0	1	-	-	-	0	3	-	-						
MOUNTAIN	13	15	32	13	10	-	0	5	-	-	-	0	4	-	-						
Ariz.	4	8	18	4	3	-	0	4	-	-	-	0	4	-	-						
Colo.	8	2	6	8	3	-	0	1	-	-	-	0	1	-	-						
Idaho	1	0	3	1	-	-	0	0	-	-	-	0	1	-	-						
Mont.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	-	-	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	2	10	-	2	-	0	0	-	-	-	0	1	-	-						
Utah	-	1	4	-	2	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	13	21	58	13	16	-	0	2	-	1	-	0	0	-	-						
Alaska	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
Calif.	13	17	50	13	16	-	0	2	-	1	-	0	0	-	-						
Hawaii	-	0	3	-	-	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	-	-	-	0	1	-	-	-	0	0	-	-						
Wash.	-	1	17	-	-	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


