
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending March 29, 2008 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2008
Lyme disease cummulative for 2007
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2008
Malaria cummulative for 2007
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2008
Meningococcal diseases, invasive †, all serogroups cummulative for 2007

tab delimited data:
test
UNITED STATES	29	325	1,317	1,219	1,870	4	25	109	153	225	18	19	52	291	319						
NEW ENGLAND	-	44	302	57	150	-	1	23	1	9	-	0	3	2	12						
Conn.	-	12	214	-	29	-	0	16	-	-	-	0	1	1	2						
Maine	-	6	61	33	12	-	0	2	-	2	-	0	1	1	2						
Mass.	-	0	31	-	57	-	0	3	-	6	-	0	2	-	5						
N.H.	-	8	88	20	47	-	0	4	1	1	-	0	1	-	-						
R.I.	-	0	79	-	-	-	0	7	-	-	-	0	1	-	1						
Vt.	-	1	13	4	5	-	0	2	-	-	-	0	1	-	2						
MID. ATLANTIC	22	169	678	717	975	1	7	18	33	56	3	2	8	34	36						
N.J.	-	40	189	96	309	-	1	4	-	9	-	0	1	1	6						
N.Y. (Upstate)	9	54	224	85	139	1	1	8	4	8	3	1	3	15	8						
N.Y. City	-	5	27	4	42	-	4	9	22	33	-	0	4	3	5						
Pa.	13	51	324	532	485	-	1	4	7	6	-	1	5	15	17						
E.N. CENTRAL	-	11	169	18	64	-	2	7	30	37	1	3	8	48	54						
Ill.	-	1	16	1	5	-	1	6	14	18	-	1	3	13	21						
Ind.	-	0	7	1	1	-	0	2	1	1	-	0	4	8	6						
Mich.	-	0	5	5	3	-	0	2	5	7	-	0	2	10	9						
Ohio	-	0	4	3	2	-	0	3	9	5	1	1	3	13	12						
Wis.	-	10	149	8	53	-	0	1	1	6	-	0	1	4	6						
W.N. CENTRAL	-	4	714	4	22	1	0	8	6	12	2	1	8	35	26						
Iowa	-	1	11	4	6	-	0	1	-	2	-	0	3	8	7						
Kans.	-	0	2	-	1	-	0	1	-	-	-	0	1	-	2						
Minn.	-	0	714	-	15	-	0	8	1	7	2	0	7	15	6						
Mo.	-	0	4	-	-	-	0	1	1	1	-	0	3	7	8						
Nebr.	-	0	1	-	-	1	0	2	4	2	-	0	2	4	1						
N. Dak.	-	0	2	-	-	-	0	1	-	-	-	0	1	-	1						
S. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	1	1	1						
S. ATLANTIC	5	64	215	370	620	-	5	14	44	45	1	3	11	35	42						
Del.	1	12	34	96	105	-	0	1	-	1	-	0	1	-	-						
D.C.	2	0	7	20	2	-	0	1	-	1	-	0	0	-	-						
Fla.	-	1	11	9	4	-	1	7	15	10	1	1	7	16	11						
Ga.	-	0	3	1	-	-	1	3	12	5	-	0	3	3	6						
Md.	1	34	133	214	424	-	1	5	14	14	-	0	2	4	11						
N.C.	-	0	8	2	5	-	0	4	2	4	-	0	4	3	4						
S.C.	-	0	4	1	4	-	0	1	1	-	-	0	3	9	4						
Va.	1	17	62	26	76	-	0	7	-	10	-	0	2	-	6						
W. Va.	-	0	9	1	-	-	0	1	-	-	-	0	1	-	-						
E.S. CENTRAL	1	0	5	1	5	-	0	3	2	7	-	1	3	18	15						
Ala.	-	0	3	-	1	-	0	1	1	1	-	0	2	-	3						
Ky.	-	0	2	-	-	-	0	1	1	1	-	0	2	4	2						
Miss.	-	0	1	-	-	-	0	1	-	1	-	0	2	5	4						
Tenn.	1	0	4	1	4	-	0	2	-	4	-	0	2	9	6						
W.S. CENTRAL	1	1	8	4	12	2	1	55	8	16	-	2	11	27	36						
Ark.	-	0	1	-	-	-	0	1	-	-	-	0	2	2	5						
La.	-	0	0	-	2	-	0	2	-	8	-	0	3	6	11						
Okla.	-	0	0	-	-	-	0	2	1	1	-	0	4	6	6						
Tex.	1	1	8	4	10	2	1	54	7	7	-	1	6	13	14						
MOUNTAIN	-	1	3	3	2	-	1	5	6	16	1	1	4	20	26						
Ariz.	-	0	1	1	-	-	0	1	1	4	-	0	2	3	5						
Colo.	-	0	1	2	-	-	0	2	2	9	1	0	2	4	8						
Idaho	-	0	2	-	-	-	0	2	-	-	-	0	2	2	2						
Mont.	-	0	2	-	1	-	0	1	-	1	-	0	1	2	1						
Nev.	-	0	2	-	1	-	0	3	3	-	-	0	2	4	3						
N. Mex.	-	0	2	-	-	-	0	1	-	1	-	0	1	3	1						
Utah	-	0	2	-	-	-	0	3	-	1	-	0	2	1	6						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	1	1	-						
