
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending April 15, 2006 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	38	49	303	954	1,003	71	170	313	1,993	2,163	1,082	647	3,062	15,024	7,962						
NEW ENGLAND	2	1	14	9	57	-	4	17	57	51	20	34	1,130	397	987						
Conn.	U	0	0	U	U	-	0	11	12	2	U	0	0	U	U						
Maine	N	0	0	N	N	-	0	2	3	1	-	6	20	85	105						
Mass.	-	1	6	-	48	-	2	5	34	41	-	14	86	2	862						
N.H.	-	0	0	-	-	-	0	2	4	3	10	6	1,110	124	-						
R.I.	-	0	9	1	6	-	0	6	3	4	-	0	0	-	-						
Vt.	2	0	2	8	3	-	0	1	1	-	10	5	25	186	20						
MID. ATLANTIC	3	2	15	44	101	14	20	34	211	294	69	118	182	1,844	1,558						
N.J.	N	0	0	N	N	2	2	7	46	40	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	11	38	8	2	15	44	19	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	10	21	59	191	-	0	0	-	-						
Pa.	2	2	9	33	63	4	5	8	62	44	69	118	182	1,844	1,558						
E.N. CENTRAL	10	12	37	245	236	14	19	42	234	148	486	151	541	6,151	2,165						
Ill.	-	0	2	7	1	3	9	32	88	42	-	1	5	4	28						
Ind.	-	3	19	53	70	4	1	5	24	17	N	0	347	N	N						
Mich.	-	1	4	9	16	-	2	8	39	21	63	88	231	1,693	1,354						
Ohio	10	7	32	176	149	7	4	11	69	61	423	36	380	4,181	589						
Wis.	N	0	0	N	N	-	1	3	14	7	-	9	41	273	194						
W.N. CENTRAL	-	1	191	18	17	2	4	9	45	66	84	15	73	673	64						
Iowa	N	0	0	N	N	-	0	1	2	4	N	0	0	N	N						
Kans.	N	0	0	N	N	1	0	2	9	6	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	4	6	17	-	0	0	-	-						
