
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2007 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	12,350	20,619	25,327	658,215	657,905	82	124	658	4,281	5,562	469	76	335	3,393	2,745						
NEW ENGLAND	459	713	1,357	22,369	20,778	-	0	1	2	-	1	4	27	139	219						
Conn.	-	223	829	6,647	5,993	N	0	0	N	N	-	0	21	21	38						
Maine	41	48	74	1,651	1,453	-	0	0	-	-	-	1	6	28	22						
Mass.	294	310	600	10,142	9,249	-	0	0	-	-	-	1	19	36	99						
N.H.	58	40	70	1,372	1,218	-	0	1	2	-	-	1	4	31	26						
R.I.	62	66	108	2,043	2,076	-	0	0	-	-	-	0	5	5	6						
Vt.	4	19	45	514	789	N	0	0	N	N	1	1	4	18	28						
MID. ATLANTIC	1,798	2,642	4,284	92,006	80,445	-	0	0	-	-	40	10	105	611	357						
N.J.	238	403	525	12,731	13,041	N	0	0	N	N	-	0	5	9	25						
N.Y. (Upstate)	561	505	2,758	16,597	15,262	N	0	0	N	N	10	3	15	108	83						
N.Y. City	417	875	1,686	30,252	26,304	N	0	0	N	N	-	1	10	38	84						
Pa.	582	797	1,798	32,426	25,838	N	0	0	N	N	30	4	101	456	165						
E.N. CENTRAL	1,315	3,154	6,305	106,339	109,953	1	0	3	19	32	38	16	91	548	747						
Ill.	728	1,011	1,345	31,178	35,239	-	0	0	-	-	-	2	19	64	133						
Ind.	336	385	644	13,331	13,185	-	0	0	-	-	8	1	18	51	39						
Mich.	-	734	1,225	22,304	21,663	-	0	3	13	28	-	3	10	96	80						
Ohio	81	651	3,653	27,175	26,377	1	0	2	6	4	30	5	26	174	203						
Wis.	170	373	528	12,351	13,489	N	0	0	N	N	-	5	42	163	292						
