
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 14, 1996 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Measles (Rubeola), Total cummulative for 1996
Measles (Rubeola), Total cummulative for 1995
Mumps current week
Mumps cummulative for 1996
Mumps cummulative for 1995
Pertussis current week
Pertussis cummulative for 1996
Pertussis cummulative for 1995
Rubella current week
Rubella cummulative for 1996
Rubella cummulative for 1995

tab delimited data:
test
UNITED STATES	436	268	11	459	613	152	3,335	2,906	-	195	106										
NEW ENGLAND	14	8	-	1	11	8	677	382	-	25	44										
Maine	-	-	-	-	4	-	19	22	-	-	-										
N.H.	-	-	-	-	1	-	66	28	-	-	1										
Vt.	2	-	-	-	-	6	55	58	-	2	-										
Mass.	11	2	-	1	2	-	489	259	-	20	7										
R.I.	-	5	-	-	1	-	25	2	-	-	-										
Conn.	1	1	-	-	3	2	23	13	-	3	36										
MID. ATLANTIC	28	12	-	60	92	15	264	237	-	8	13										
Upstate N.Y.	-	1	-	19	24	14	144	108	-	4	3										
N.Y. City	12	5	-	14	13	1	23	35	-	2	8										
N.J.	3	6	-	2	14	-	11	16	-	2	2										
Pa.	13	-	-	25	41	-	86	78	-	-	-										
E.N. CENTRAL	12	14	3	83	105	21	339	345	-	3	3										
Ohio	5	1	3	38	32	7	166	102	-	-	-										
Ind.	-	-	-	6	7	1	33	24	-	-	-										
Ill.	3	2	-	18	31	12	108	67	-	1	-										
Mich.	3	5	-	20	35	1	27	56	-	2	3										
Wis.	1	6	-	1	-	-	5	96	-	-	-										
W.N. CENTRAL	23	2	-	13	37	16	224	178	-	1	-										
Minn.	18	-	-	5	2	15	172	78	-	-	-										
Iowa	-	-	-	1	9	-	9	7	-	1	-										
Mo.	4	1	-	4	21	1	28	46	-	-	-										
N. Dak.	-	-	-	2	1	-	1	8	-	-	-										
S. Dak.	-	-	-	-	-	-	4	10	-	-	-										
Nebr.	-	-	-	-	4	-	6	8	-	-	-										
Kans.	1	1	-	1	-	-	4	21	-	-	-										
S. ATLANTIC	15	11	6	81	90	33	410	237	-	91	9										
Del.	1	-	-	-	-	-	11	9	-	-	-										
Md.	4	1	-	21	27	12	145	31	-	-	1										
D.C.	-	-	-	-	-	-	-	5	-	1	-										
Va.	3	-	-	12	19	12	55	15	-	2	-										
W. Va.	-	-	-	-	-	-	2	-	-	-	-										
N.C.	4	-	2	19	16	-	75	84	-	77	1										
S.C.	-	-	-	5	9	3	29	20	-	1	-										
Ga.	2	2	1	3	6	-	17	18	-	-	-										
Fla.	1	8	3	21	13	6	76	55	-	10	7										
E.S. CENTRAL	2	-	-	19	7	1	68	255	-	2	1										
Ky.	-	-	-	-	-	-	26	17	-	-	-										
Tenn.	2	-	-	1	-	-	17	203	-	-	1										
Ala.	-	-	-	3	4	1	17	34	-	2	-										
Miss.	-	-	U	15	3	U	8	1	N	N	N										
W.S. CENTRAL	28	23	1	24	40	2	79	229	-	3	7										
Ark.	-	2	1	2	6	2	9	31	-	-	-										
La.	-	18	-	12	9	-	7	13	-	1	-										
Okla.	-	-	-	-	-	-	8	22	-	-	-										
Tex.	28	3	-	10	25	-	55	163	-	2	7										
MOUNTAIN	157	68	-	22	26	14	310	467	-	6	4										
Mont.	-	-	-	-	1	8	25	3	-	-	-										
Idaho	1	-	-	-	2	1	99	88	-	2	-										
Wyo.	1	-	-	-	-	-	5	1	-	-	-										
Colo.	7	26	-	2	1	-	78	69	-	2	-										
N. Mex.	16	31	N	N	N	2	44	79	-	-	-										
Ariz.	8	10	-	1	2	-	23	153	-	1	3										
Utah	119	-	-	2	11	3	14	18	-	-	1										
Nev.	5	1	-	17	9	-	22	56	-	1	-										
PACIFIC	157	130	1	156	205	42	964	576	-	56	25										
Wash.	51	19	-	18	10	38	451	178	-	2	1										
Oreg.	4	1	-	-	-	2	31	37	-	1	-										
Calif.	35	108	-	113	176	-	458	319	-	50	19										
Alaska	63	-	-	2	12	-	2	-	-	-	-										
Hawaii	4	2	1	23	7	2	22	42	-	3	5										
Guam	-	-	U	5	3	U	1	2	U	-	1										
P.R.	6	3	-	1	2	-	1	1	-	-	-										
V.I.	-	-	U	-	3	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


