
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 2, 2013 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2013
Giardiasis cummulative for 2012
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2013
Gonorrhea cummulative for 2012
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2013
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2012

tab delimited data:
test
UNITED STATES	110	244	405	706	1,153	3,219	6,273	7,281	23,308	31,593	53	61	115	302	432						
NEW ENGLAND	-	24	50	17	106	137	113	164	502	461	-	3	8	7	31						
Conn.	-	3	9	3	26	45	43	84	171	143	-	1	3	-	10						
Maine	-	3	10	4	8	-	8	14	-	40	-	0	2	4	2						
Mass.	-	12	27	3	56	90	49	99	289	213	-	2	5	2	16						
N.H.	-	1	6	2	7	1	3	9	17	16	-	0	0	-	2						
R.I.	-	0	7	1	2	1	10	18	18	49	-	0	1	-	1						
Vt.	-	3	10	4	7	-	2	10	7	-	-	0	1	1	-						
MID. ATLANTIC	10	45	80	97	209	663	1,016	1,150	4,245	4,875	10	13	44	63	110						
N.J.	-	3	12	-	35	33	145	192	494	749	-	2	8	12	24						
N.Y. (Upstate)	-	15	47	-	49	153	148	402	488	471	5	3	29	12	16						
N.Y. City	4	16	26	50	87	133	279	349	1,194	1,414	-	3	7	16	27						
Pa.	6	12	23	47	38	344	434	555	2,069	2,241	5	4	9	23	43						
E.N. CENTRAL	15	38	72	95	224	350	1,049	1,290	3,118	5,611	3	8	18	29	67						
Ill.	-	6	14	1	49	-	288	340	297	1,617	-	2	7	1	22						
Ind.	-	4	10	1	25	53	146	208	472	662	-	2	6	6	10						
Mich.	-	9	21	19	54	147	230	356	918	1,285	1	1	4	6	8						
Ohio	12	10	22	51	53	91	306	395	1,017	1,557	2	3	8	16	21						
Wis.	3	8	25	23	43	59	89	149	414	490	-	0	3	-	6						
W.N. CENTRAL	11	19	43	61	118	96	333	433	943	1,705	2	5	9	18	23						
Iowa	2	4	11	12	25	-	35	53	116	235	-	0	0	-	-						
Kans.	-	2	7	2	14	-	41	71	76	264	-	0	3	3	2						
Minn.	-	0	0	-	-	-	50	87	-	243	-	1	5	-	10						
Mo.	5	6	14	26	37	70	155	198	584	750	1	2	6	11	5						
Nebr.	4	2	11	16	17	26	28	46	126	138	1	0	3	3	2						
N. Dak.	-	1	4	-	10	-	6	10	10	33	-	0	2	1	4						
S. Dak.	-	2	9	5	15	-	13	25	31	42	-	0	0	-	-						
S. ATLANTIC	29	46	63	170	188	873	1,339	1,649	5,819	7,224	28	15	30	106	94						
Del.	-	0	2	1	1	29	18	49	140	79	-	0	2	3	-						
D.C.	-	0	5	-	3	-	44	94	132	265	-	0	1	-	-						
Fla.	19	21	35	104	86	305	379	477	1,823	1,828	8	4	9	28	19						
Ga.	-	8	27	13	40	150	270	358	1,045	1,492	2	3	7	18	22						
Md.	2	5	11	23	26	84	100	238	354	428	2	2	6	14	15						
N.C.	N	0	0	N	N	-	241	544	841	1,500	12	1	9	20	9						
S.C.	1	2	6	9	13	158	142	219	725	789	1	1	8	15	13						
Va.	7	5	10	20	19	130	127	214	674	782	3	2	9	7	11						
W. Va.	-	0	5	-	-	17	15	32	85	61	-	1	6	1	5						
E.S. CENTRAL	-	3	13	8	17	238	545	790	945	3,010	3	4	12	29	31						
Ala.	-	3	13	8	17	-	173	255	-	837	1	1	5	13	7						
Ky.	N	0	0	N	N	108	86	215	381	327	-	1	3	4	4						
Miss.	N	0	0	N	N	130	122	229	564	912	1	0	3	3	6						
Tenn.	N	0	0	N	N	-	171	239	-	934	1	2	7	9	14						
W.S. CENTRAL	3	5	16	12	29	271	896	1,210	3,244	4,012	2	3	14	10	19						
Ark.	2	2	7	5	8	81	83	123	439	473	-	0	3	-	3						
La.	1	3	10	7	21	153	121	404	400	300	-	1	5	4	11						
Okla.	-	0	0	-	-	37	21	193	109	301	2	1	13	6	5						
Tex.	N	0	0	N	N	-	617	1,030	2,296	2,938	-	0	1	-	-						
MOUNTAIN	3	21	47	49	77	110	254	323	883	1,146	3	5	15	26	35						
Ariz.	-	2	4	1	9	-	108	161	230	514	-	1	4	6	13						
Colo.	-	7	15	21	27	41	54	98	269	237	-	1	5	8	4						
Idaho	3	3	8	9	6	4	3	9	13	15	-	0	2	2	1						
Mont.	-	1	4	2	2	3	2	8	15	5	-	0	2	1	1						
Nev.	-	1	5	6	5	53	44	79	223	111	1	0	2	3	2						
N. Mex.	-	1	7	2	6	7	34	60	94	211	2	1	4	6	7						
Utah	-	5	15	2	19	2	9	18	39	49	-	0	4	-	6						
Wyo.	-	1	3	6	3	-	0	4	-	4	-	0	1	-	1						
PACIFIC	39	51	86	197	185	481	762	901	3,609	3,549	2	3	9	14	22						
Alaska	1	2	6	3	5	6	13	33	72	75	-	0	2	1	1						
Calif.	28	31	59	148	143	373	655	748	3,019	3,000	1	1	5	2	8						
Hawaii	-	0	3	-	3	-	14	23	37	70	-	0	2	-	3						
Oreg.	4	8	15	37	27	23	28	43	152	123	1	1	6	11	10						
Wash.	6	8	42	9	7	79	59	98	329	281	-	0	2	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	0	1	-	1	8	6	24	21	18	-	0	0	-	-						
V.I.	-	0	0	-	-	-	2	7	-	20	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


