
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 7, 2006 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	4	45	156	4	16	55	259	441	55	110	25	76	148	25	79						
NEW ENGLAND	-	4	14	-	1	-	5	15	-	5	-	3	8	-	4						
Conn.	-	1	4	-	-	-	1	4	-	-	U	0	0	U	U						
Maine	-	0	5	-	-	-	0	1	-	-	-	0	2	-	1						
Mass.	-	2	8	-	1	-	3	9	-	5	-	2	6	-	3						
N.H.	-	0	2	-	-	-	0	4	-	-	-	0	1	-	-						
R.I.	-	0	2	-	-	-	0	3	-	-	-	0	3	-	-						
Vt.	-	0	2	-	-	-	0	4	-	-	-	0	2	-	-						
MID. ATLANTIC	-	6	24	-	2	1	22	65	1	13	6	16	38	6	24						
N.J.	-	1	6	-	-	-	5	14	-	2	-	3	9	-	11						
N.Y. (Upstate)	-	3	13	-	-	-	5	16	-	-	1	4	16	1	4						
N.Y. City	-	0	2	-	1	-	7	22	-	11	-	3	9	-	6						
Pa.	-	2	8	-	1	1	2	48	1	-	5	5	12	5	3						
E.N. CENTRAL	1	8	28	1	3	1	17	78	1	9	4	15	41	4	9						
Ill.	-	1	6	-	-	-	5	21	-	-	-	3	9	-	-						
Ind.	-	1	7	-	-	-	1	56	-	-	-	1	9	-	-						
Mich.	-	1	8	-	1	-	4	14	-	7	-	6	15	-	7						
Ohio	1	2	14	1	2	1	2	11	1	2	4	3	14	4	1						
Wis.	-	2	15	-	-	-	3	9	-	-	-	1	8	-	1						
W.N. CENTRAL	-	7	38	-	-	15	35	64	15	6	-	4	19	-	5						
Iowa	-	1	10	-	-	-	1	9	-	-	N	0	0	N	N						
Kans.	-	1	4	-	-	-	4	20	-	-	-	0	4	-	-						
Minn.	-	2	23	-	-	-	2	6	-	-	-	1	15	-	-						
Mo.	-	2	7	-	-	15	19	45	15	6	-	1	6	-	2						
Nebr.	-	1	4	-	-	-	1	10	-	-	-	0	2	-	1						
N. Dak.	-	0	2	-	-	-	0	2	-	-	-	0	3	-	-						
S. Dak.	-	0	5	-	-	-	1	17	-	-	-	0	2	-	2						
S. ATLANTIC	3	7	31	3	7	23	43	119	23	14	14	17	31	14	24						
Del.	-	0	2	-	-	-	0	2	-	1	-	0	2	-	-						
D.C.	-	0	1	-	-	-	0	2	-	-	-	0	1	-	-						
