
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 2, 1999 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	46,311	57,953	593,097	467,637	2,939	1,969	345,087	295,380	4,840	3,543											
NEW ENGLAND	1,811	2,307	18,415	18,018	338	281	5,276	5,862	112	57											
Maine	31	51	1,064	1,044	37	-	67	66	-	-											
N.H.	42	39	914	809	46	47	87	96	-	-											
Vt.	20	35	414	422	21	18	37	52	4	4											
Mass.	924	803	8,403	7,330	154	159	2,276	2,077	105	46											
R.I.	128	158	2,308	2,036	13	1	432	417	3	7											
Conn.	666	1,221	5,312	6,377	67	56	2,377	3,154	-	-											
MID. ATLANTIC	12,588	18,286	80,604	56,840	291	73	46,504	38,446	346	362											
Upstate N.Y.	1,581	3,776	N	N	220	-	6,682	6,801	255	279											
N.Y. City	7,133	9,140	33,207	27,123	9	12	14,973	14,455	-	-											
N.J.	2,134	3,284	11,348	10,175	62	51	7,634	7,475	-	-											
Pa.	1,740	2,086	36,049	19,542	N	10	17,215	9,715	91	83											
E.N. CENTRAL	3,390	4,343	89,609	64,315	459	346	64,618	41,406	511	536											
Ohio	685	840	25,562	22,543	128	73	16,688	14,619	8	20											
Ind.	484	520	4,656	9,487	105	54	5,157	6,175	7	12											
Ill.	1,304	1,834	27,089	U	112	61	21,997	U	34	86											
Mich.	714	900	22,156	21,123	114	70	16,359	15,613	462	392											
Wis.	203	249	10,146	11,162	N	88	4,417	4,999	-	26											
W.N. CENTRAL	927	1,156	30,933	33,197	499	402	15,968	14,733	289	58											
Minn.	190	211	6,371	6,669	207	212	2,470	2,391	12	4											
Iowa	75	108	2,063	4,781	92	59	660	1,268	8	27											
Mo.	443	562	12,325	12,103	56	64	9,042	7,568	258	10											
N. Dak.	6	12	849	881	12	15	71	71	-	3											
S. Dak.	15	11	1,579	1,407	37	38	221	164	-	-											
Nebr.	72	90	2,788	2,729	61	-	1,149	1,196	5	2											
Kans.	126	162	4,958	4,627	34	14	2,355	2,075	6	12											
S. ATLANTIC	12,194	13,866	113,842	93,724	264	158	93,421	91,730	198	291											
Del.	174	228	2,608	97	-	2	1,556	1,304	-	-											
Md.	1,639	1,865	7,234	7,515	40	14	9,684	11,371	25	12											
D.C.	989	1,059	N	N	1	-	3,400	4,256	-	-											
Va.	998	1,118	13,098	11,679	N	42	9,077	8,823	12	25											
W. Va.	86	121	2,533	2,881	13	10	810	919	8	17											
N.C.	788	851	22,095	17,108	58	47	19,259	16,888	20	50											
S.C.	777	793	18,312	12,360	17	12	11,585	11,239	14	38											
Ga.	1,295	1,717	22,966	15,843	78	-	19,099	18,244	9	-											
Fla.	5,448	6,114	24,996	26,241	57	31	18,951	18,686	110	149											
E.S. CENTRAL	1,874	2,051	37,832	35,139	118	41	36,991	35,195	192	347											
Ky.	280	362	6,083	6,237	33	-	3,577	3,983	20	15											
Tenn.	695	775	13,656	12,501	54	35	11,802	11,018	163	231											
Ala.	484	568	10,060	8,586	25	2	12,708	11,917	7	13											
Miss.	415	346	8,033	7,815	6	4	8,904	8,277	2	88											
W.S. CENTRAL	5,406	6,263	76,668	65,886	124	24	46,676	43,035	428	511											
Ark.	203	242	4,053	2,573	11	10	3,870	4,414	14	14											
La.	951	1,050	14,770	10,030	5	7	12,743	9,777	118	235											
Okla.	285	293	9,277	7,378	26	7	5,182	4,730	20	7											
Tex.	3,967	4,678	48,568	45,905	82	-	24,881	24,114	276	255											
MOUNTAIN	1,632	1,813	32,829	30,222	344	239	8,930	8,254	347	329											
Mont.	29	41	1,330	1,171	17	-	50	61	7	23											
Idaho	32	50	2,019	1,646	42	25	181	156	87	84											
Wyo.	6	16	626	634	53	55	29	53	66	76											
Colo.	314	394	8,922	7,529	91	69	2,286	2,226	34	36											
N. Mex.	209	169	4,179	3,928	19	20	1,011	886	96	61											
Ariz.	645	404	10,513	10,745	21	26	3,826	3,784	14	25											
Utah	139	158	2,210	1,729	79	21	236	269	23	5											
Nev.	258	581	3,030	2,840	22	23	1,311	819	20	19											
PACIFIC	6,489	7,868	112,365	70,296	502	405	26,703	16,719	2,417	1,052											
Wash.	441	668	11,029	9,380	123	129	1,960	1,911	25	32											
Oreg.	204	284	6,074	5,009	104	101	902	735	6	4											
Calif.	5,654	6,762	91,140	52,551	268	159	23,063	13,200	2,331	842											
Alaska	29	57	1,870	1,561	7	-	332	371	1	-											
Hawaii	161	97	2,252	1,795	N	16	446	502	54	174											
Guam	2	2	201	193	N	-	24	27	-	-											
P.R.	1,711	2,037	U	U	8	U	370	526	-	-											
V.I.	35	98	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	28	23	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


