
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 16, 2001 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2001
H. influenzae, Invasive cummulative for 2000
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2000
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2001
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2001
Measles (Rubeola), Total cummulative for 2001
Measles (Rubeola), Total cummulative for 2000

tab delimited data:
test
UNITED STATES	660	642	4,170	5,902	2,787	3,159	-	38	-	22	60	44									
NEW ENGLAND	34	49	193	145	42	49	-	3	-	1	4	3									
Maine	1	1	5	7	5	5	-	-	-	-	-	-									
N.H.	-	8	5	13	10	9	-	-	-	-	-	-									
Vt.	1	3	5	3	2	5	-	1	-	-	1	3									
Mass.	24	27	55	59	3	3	-	2	-	1	3	-									
R.I.	2	1	8	7	10	9	-	-	-	-	-	-									
Conn.	6	9	115	56	12	18	-	-	-	-	-	-									
MID. ATLANTIC	78	115	366	592	411	552	-	2	-	5	7	11									
Upstate N.Y.	33	41	111	105	63	58	-	1	-	4	5	-									
N.Y. City	24	33	158	239	244	258	-	-	-	-	-	10									
N.J.	20	23	70	96	64	92	-	-	-	1	1	-									
Pa.	1	18	27	152	40	144	-	1	-	-	1	1									
E.N. CENTRAL	85	96	467	770	346	344	-	-	-	10	10	6									
Ohio	41	31	111	134	59	58	-	-	-	3	3	2									
Ind.	22	10	42	22	14	26	-	-	-	4	4	-									
Ill.	10	35	133	331	51	44	-	-	-	3	3	3									
Mich.	6	7	153	238	222	200	-	-	-	-	-	1									
Wis.	6	13	28	45	-	16	-	-	-	-	-	-									
W.N. CENTRAL	30	29	189	418	102	132	-	4	-	-	4	1									
Minn.	15	16	14	113	12	16	-	2	-	-	2	1									
Iowa	-	-	17	42	12	15	-	-	-	-	-	-									
Mo.	10	8	54	185	55	66	-	2	-	-	2	-									
N. Dak.	3	1	1	-	-	2	-	-	-	-	-	-									
S. Dak.	-	-	1	-	1	-	-	-	-	-	-	-									
Nebr.	1	3	22	19	11	22	-	-	-	-	-	-									
Kans.	1	1	80	59	11	11	-	-	-	-	-	-									
S. ATLANTIC	213	150	880	575	600	524	-	3	-	1	4	-									
Del.	-	-	-	9	-	7	-	-	-	-	-	-									
Md.	46	42	122	70	68	66	-	2	-	1	3	-									
D.C.	-	-	21	11	7	16	-	-	-	-	-	-									
Va.	16	28	62	67	62	72	-	-	-	-	-	-									
W. Va.	5	4	6	39	14	6	-	-	-	-	-	-									
N.C.	28	13	55	87	99	123	-	-	-	-	-	-									
S.C.	5	4	26	23	6	4	U	-	U	-	-	-									
Ga.	57	42	344	80	160	90	-	1	-	-	1	-									
Fla.	56	17	244	189	184	140	-	-	-	-	-	-									
E.S. CENTRAL	51	30	154	229	187	217	-	2	-	-	2	-									
Ky.	2	11	26	26	17	45	-	2	-	-	2	-									
Tenn.	25	12	70	83	91	94	-	-	-	-	-	-									
Ala.	23	5	50	29	41	25	-	-	-	-	-	-									
Miss.	1	2	8	91	38	53	-	-	-	-	-	-									
W.S. CENTRAL	24	36	591	1,080	332	489	-	1	-	-	1	-									
Ark.	-	-	31	85	47	48	-	-	-	-	-	-									
La.	3	12	46	44	26	72	-	-	-	-	-	-									
Okla.	21	22	81	136	47	64	-	-	-	-	-	-									
Tex.	-	2	433	815	212	305	-	1	-	-	1	-									
MOUNTAIN	95	68	389	404	256	229	-	-	-	1	1	11									
Mont.	-	-	5	2	2	3	-	-	-	-	-	-									
Idaho	1	2	35	15	6	4	-	-	-	1	1	-									
Wyo.	4	1	16	3	16	-	-	-	-	-	-	-									
Colo.	23	13	34	90	53	44	-	-	-	-	-	2									
N. Mex.	12	15	13	39	69	71	-	-	-	-	-	-									
Ariz.	42	31	213	191	78	74	-	-	-	-	-	-									
Utah	6	4	35	30	13	12	-	-	-	-	-	3									
Nev.	7	2	38	34	19	21	U	-	U	-	-	6									
PACIFIC	50	69	941	1,689	511	623	-	23	-	4	27	12									
Wash.	1	3	46	141	49	31	-	13	-	2	15	3									
Oreg.	14	21	39	111	28	48	-	1	-	-	1	-									
Calif.	31	25	844	1,416	428	533	U	8	U	1	9	7									
Alaska	3	2	12	10	4	4	-	-	-	-	-	1									
Hawaii	1	18	-	11	2	7	-	1	-	1	2	1									
Guam	-	1	-	1	-	9	U	-	U	-	-	-									
P.R.	1	3	52	157	93	122	-	-	-	-	-	-									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	U	-	U	19	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


