
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 29, 2000 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	10,143	14,727	174,274	214,089	325	489	438	382	271	327											
NEW ENGLAND	666	759	6,801	6,882	17	25	34	58	37	55											
Maine	11	15	368	223	4	2	3	4	3	-											
N.H.	8	24	347	346	1	4	4	3	4	6											
Vt.	1	5	188	163	8	2	1	6	2	1											
Mass.	446	481	3,343	2,961	2	14	12	30	14	27											
R.I.	21	52	755	738	2	-	-	1	-	3											
Conn.	179	182	1,800	2,451	-	3	14	14	14	18											
MID. ATLANTIC	2,471	3,595	8,919	25,914	33	104	58	24	45	13											
Upstate N.Y.	131	402	N	N	24	31	56	19	38	1											
N.Y. City	1,441	1,895	1,659	12,399	5	59	2	2	-	-											
N.J.	563	752	1,295	4,153	-	7	-	3	2	12											
Pa.	336	546	5,965	9,362	4	7	N	N	5	-											
E.N. CENTRAL	921	1,104	29,302	33,878	58	81	81	71	21	54											
Ohio	139	185	7,243	10,296	17	12	17	28	7	15											
Ind.	88	146	4,034	3,865	5	7	17	13	7	10											
Ill.	542	504	8,107	9,313	3	10	27	18	-	12											
Mich.	114	214	7,981	6,785	10	13	12	12	4	11											
Wis.	38	55	1,937	3,619	23	39	8	N	3	6											
W.N. CENTRAL	203	286	8,361	12,447	26	29	86	73	60	73											
Minn.	44	45	2,002	2,520	4	11	18	16	28	21											
Iowa	15	37	1,389	1,326	6	6	17	8	4	2											
Mo.	90	105	1,472	4,470	8	5	36	8	14	6											
N. Dak.	-	4	61	318	1	-	2	3	4	2											
S. Dak.	2	11	573	536	3	2	2	1	2	4											
Nebr.	13	24	956	1,218	2	4	4	30	5	38											
Kans.	39	60	1,908	2,059	2	1	7	7	3	-											
S. ATLANTIC	2,848	4,079	37,569	44,611	58	88	36	42	20	30											
Del.	45	50	989	938	1	-	-	2	-	-											
Md.	271	466	3,536	4,471	5	5	6	2	1	-											
D.C.	186	159	1,049	N	-	3	-	-	U	U											
Va.	221	226	4,620	4,906	2	3	6	10	7	9											
W. Va.	15	24	450	688	-	-	2	1	2	1											
N.C.	128	268	6,635	7,740	6	1	8	8	2	8											
S.C.	232	401	3,431	6,919	-	-	2	5	-	3											
Ga.	300	583	6,678	9,159	32	58	3	2	3	U											
Fla.	1,450	1,902	10,181	9,790	12	18	9	12	5	9											
E.S. CENTRAL	415	631	15,992	14,816	13	4	25	26	16	17											
Ky.	56	104	2,563	2,528	-	1	9	8	4	5											
Tenn.	172	283	4,520	4,663	2	2	9	9	10	6											
Ala.	120	111	5,250	3,658	7	1	1	4	-	5											
Miss.	67	133	3,659	3,967	4	-	6	5	2	1											
W.S. CENTRAL	824	1,544	28,410	28,174	10	32	17	16	30	22											
Ark.	42	56	1,682	1,805	1	-	4	4	3	3											
La.	143	161	5,467	4,452	-	16	-	3	11	3											
Okla.	42	46	2,520	2,624	1	1	4	4	3	4											
Tex.	597	1,281	18,741	19,293	8	15	9	5	13	12											
MOUNTAIN	342	535	9,335	10,968	24	28	36	27	15	22											
Mont.	5	4	400	431	1	2	8	1	-	-											
Idaho	6	8	556	550	3	2	4	1	-	3											
Wyo.	2	3	261	267	1	-	3	2	2	3											
Colo.	70	102	1,051	2,367	6	4	12	10	7	5											
N. Mex.	40	18	1,200	1,461	1	11	-	2	-	1											
Ariz.	115	270	4,171	4,254	3	7	7	5	5	3											
Utah	41	54	821	605	8	N	1	6	1	6											
Nev.	63	76	875	1,033	1	2	1	-	-	1											
PACIFIC	1,453	2,194	29,585	36,399	86	98	65	45	27	41											
Wash.	148	115	4,014	3,851	N	N	9	11	13	17											
Oreg.	35	50	1,466	2,077	2	8	9	13	9	10											
Calif.	1,230	1,990	22,611	28,776	84	90	42	20	-	13											
Alaska	5	6	825	658	-	-	1	-	-	-											
Hawaii	35	33	669	1,037	-	-	4	1	5	1											
Guam	13	1	-	155	-	-	N	N	U	U											
P.R.	187	494	142	U	-	-	-	6	U	U											
V.I.	16	13	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


