
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 24, 2012 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	112	266	388	2,204	1,855	2	3	13	24	11	3	31	137	104	64						
NEW ENGLAND	-	4	21	20	43	-	0	1	-	-	-	0	1	-	2						
Conn.	-	1	4	6	9	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	1	5	-	0	0	-	-	-	0	1	-	-						
Mass.	-	2	20	13	27	-	0	0	-	-	-	0	1	-	1						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	10	31	88	473	134	1	0	2	5	-	1	1	7	12	3						
N.J.	-	8	39	204	28	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	5	7	41	115	25	1	0	1	1	-	1	0	3	2	-						
N.Y. City	2	9	29	132	56	-	0	0	-	-	-	0	3	3	2						
Pa.	3	2	13	22	25	-	0	2	4	-	-	0	3	7	1						
E.N. CENTRAL	13	16	42	236	145	-	0	2	1	-	-	2	10	6	4						
Ill.	-	4	16	17	53	-	0	1	-	-	-	1	4	3	3						
Ind.	-	1	6	5	15	-	0	1	1	-	-	1	5	1	-						
Mich.	1	4	11	47	30	-	0	1	-	-	-	0	1	-	-						
Ohio	12	6	27	167	47	-	0	2	-	-	-	0	2	2	1						
Wis.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
W.N. CENTRAL	1	7	21	59	101	-	0	4	-	-	-	4	24	9	10						
Iowa	-	0	3	5	4	-	0	0	-	-	-	0	2	-	1						
Kans.	-	1	8	28	21	-	0	0	-	-	-	0	0	-	-						
Minn.	-	2	6	-	9	-	0	0	-	-	-	0	0	-	-						
Mo.	1	3	14	23	63	-	0	2	-	-	-	4	22	9	9						
Nebr.	-	0	2	3	3	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	67	75	134	527	602	-	2	8	12	5	1	7	58	36	20						
Del.	-	0	2	1	-	-	0	0	-	-	-	0	4	4	2						
D.C.	-	0	5	1	6	-	0	1	-	-	-	0	1	-	-						
Fla.	39	49	98	298	380	-	0	1	-	2	1	0	2	5	1						
Ga.	9	13	26	128	99	-	1	8	11	1	-	0	0	-	-						
Md.	14	2	10	51	23	-	0	1	-	1	-	0	3	4	1						
N.C.	2	3	19	26	60	-	0	4	-	1	-	0	49	5	10						
S.C.	1	1	54	4	13	-	0	2	-	-	-	0	2	1	1						
Va.	1	2	7	17	21	-	0	1	1	-	-	4	14	17	5						
W. Va.	1	0	2	1	-	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	6	21	51	305	111	-	0	2	-	-	1	4	25	21	10						
Ala.	2	6	21	77	46	-	0	1	-	-	-	1	8	6	4						
Ky.	3	6	22	125	11	-	0	1	-	-	-	0	2	1	-						
Miss.	-	5	24	69	22	-	0	0	-	-	-	0	2	-	2						
Tenn.	1	4	11	34	32	-	0	2	-	-	1	4	20	14	4						
W.S. CENTRAL	10	57	146	382	305	-	0	3	-	-	-	3	52	10	3						
Ark.	-	2	8	12	4	-	0	3	-	-	-	2	52	6	-						
La.	-	5	21	37	38	-	0	0	-	-	-	0	2	1	-						
