
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 29, 2008 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	12,081	20,921	25,082	222,543	262,953	52	134	335	1,795	1,924	50	84	973	673	708						
NEW ENGLAND	680	686	1,517	8,484	8,205	-	0	1	1	-	-	4	16	20	78						
Conn.	172	215	1,093	1,874	1,958	N	0	0	N	N	-	0	2	2	42						
Maine	59	50	67	688	653	N	0	0	N	N	-	1	5	1	6						
Mass.	371	311	661	4,605	4,016	N	0	0	N	N	-	1	11	-	14						
N.H.	35	39	73	542	495	-	0	1	1	-	-	1	5	4	10						
R.I.	43	61	98	769	856	-	0	0	-	-	-	0	3	2	-						
Vt.	-	13	32	6	227	N	0	0	N	N	-	1	4	11	6						
MID. ATLANTIC	4,226	2,724	4,294	30,384	34,063	-	0	0	-	-	8	10	117	100	81						
N.J.	-	393	522	3,045	5,628	N	0	0	N	N	-	1	7	3	4						
N.Y. (Upstate)	843	563	2,044	6,170	5,451	N	0	0	N	N	6	3	20	28	17						
N.Y. City	2,920	892	2,763	11,184	12,244	N	0	0	N	N	-	1	10	15	22						
Pa.	463	789	1,754	9,985	10,740	N	0	0	N	N	2	6	103	54	38						
E.N. CENTRAL	787	3,394	6,191	33,951	44,698	-	1	3	7	11	5	20	134	156	156						
Ill.	1	1,009	2,209	8,140	12,499	N	0	0	N	N	-	2	13	12	23						
Ind.	278	392	651	4,843	5,442	N	0	0	N	N	-	2	41	16	9						
Mich.	383	704	1,002	9,637	10,065	-	0	2	4	9	-	4	11	40	33						
Ohio	125	860	3,617	7,122	11,674	-	0	1	3	2	5	5	60	54	46						
Wis.	-	380	607	4,209	5,018	N	0	0	N	N	-	7	59	34	45						
W.N. CENTRAL	397	1,201	1,462	13,361	15,666	-	0	77	-	2	7	15	124	109	90						
Iowa	123	162	251	2,153	2,166	N	0	0	N	N	1	3	61	28	15						
Kans.	191	149	393	1,528	2,011	N	0	0	N	N	-	1	16	10	13						
Minn.	7	260	318	2,859	3,374	-	0	77	-	-	5	3	34	32	21						
Mo.	-	459	551	4,780	5,812	-	0	1	-	2	1	2	13	14	17						
Nebr.	11	88	183	1,008	1,261	N	0	0	N	N	-	2	24	15	6						
N. Dak.	-	32	65	347	443	N	0	0	N	N	-	0	6	1	1						
S. Dak.	65	52	81	686	599	N	0	0	N	N	-	2	16	9	17						
S. ATLANTIC	2,240	3,958	6,239	41,083	48,097	-	0	1	2	2	16	20	69	159	165						
Del.	65	64	140	903	924	-	0	0	-	-	-	0	4	4	2						
D.C.	107	113	181	1,298	1,389	-	0	0	-	-	-	0	1	2	3						
Fla.	1,005	1,254	1,556	16,390	10,814	N	0	0	N	N	11	8	35	76	86						
Ga.	13	549	1,502	91	10,250	N	0	0	N	N	4	5	17	54	35						
Md.	401	461	695	5,241	4,044	-	0	1	2	2	-	0	3	2	5						
N.C.	-	257	2,595	4,946	7,656	N	0	0	N	N	1	1	18	9	8						
S.C.	41	503	3,030	4,575	6,221	N	0	0	N	N	-	1	15	5	11						
Va.	598	490	1,062	6,885	6,024	N	0	0	N	N	-	1	5	4	14						
W. Va.	10	62	95	754	775	N	0	0	N	N	-	0	5	3	1						
E.S. CENTRAL	547	1,478	2,286	17,767	21,437	-	0	0	-	-	-	4	65	23	37						
Ala.	62	484	605	5,099	6,401	N	0	0	N	N	-	1	14	12	17						
Ky.	1	199	357	2,558	1,473	N	0	0	N	N	-	1	40	4	9						
Miss.	-	268	1,048	3,585	6,031	N	0	0	N	N	-	0	11	2	8						
Tenn.	484	502	719	6,525	7,532	N	0	0	N	N	-	1	18	5	3						
W.S. CENTRAL	2,064	2,598	3,791	34,853	28,620	-	0	1	1	-	1	6	28	38	43						
Ark.	455	207	395	3,655	2,197	N	0	0	N	N	-	0	8	2	3						
La.	151	349	851	2,837	4,595	-	0	1	1	-	-	1	4	3	13						
Okla.	259	240	425	3,004	3,585	N	0	0	N	N	1	1	11	11	10						
Tex.	1,199	1,739	3,405	25,357	18,243	N	0	0	N	N	-	3	16	22	17						
MOUNTAIN	512	1,407	1,834	8,065	17,907	39	95	171	1,279	1,267	12	9	571	58	43						
Ariz.	46	449	672	716	5,535	39	91	169	1,261	1,234	-	1	6	11	6						
Colo.	49	310	488	1,141	4,579	N	0	0	N	N	10	2	26	13	16						
Idaho	182	57	233	1,007	985	N	0	0	N	N	-	1	72	14	1						
Mont.	33	47	363	690	721	N	0	0	N	N	2	1	7	8	3						
Nev.	202	181	291	1,706	2,321	-	1	6	11	10	-	0	6	1	-						
N. Mex.	-	164	394	1,490	2,226	-	0	2	5	8	-	2	9	5	12						
Utah	-	121	216	1,304	1,209	-	1	7	2	15	-	1	488	2	1						
Wyo.	-	20	35	11	331	-	0	1	-	-	-	0	8	4	4						
PACIFIC	628	3,310	4,055	34,595	44,260	13	39	217	505	642	1	1	20	10	15						
Alaska	84	92	137	956	1,199	N	0	0	N	N	1	0	2	1	-						
Calif.	300	2,713	3,464	29,731	34,753	13	39	217	505	642	-	0	0	-	-						
Hawaii	-	109	134	1,172	1,429	N	0	0	N	N	-	0	4	-	-						
Oreg.	244	184	403	2,628	2,440	N	0	0	N	N	-	1	16	9	15						
Wash.	-	134	621	108	4,439	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	-	0	32	37	21	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
