
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 10, 2011 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	119	224	742	7,102	9,659	1	2	16	124	106	13	25	245	1,195	1,137						
NEW ENGLAND	-	3	29	133	281	-	0	0	-	-	-	0	1	3	2						
Conn.	-	0	28	28	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	19	5	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	6	76	186	-	0	0	-	-	-	0	1	1	-						
N.H.	-	0	2	1	9	-	0	0	-	-	-	0	1	1	1						
R.I.	-	0	4	6	11	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	3	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	12	14	74	460	1,293	-	0	2	11	2	-	1	5	27	78						
N.J.	-	2	10	51	298	-	0	0	-	1	-	0	3	-	45						
N.Y. (Upstate)	10	3	18	165	162	-	0	1	3	1	-	0	2	5	10						
N.Y. City	2	4	10	164	230	-	0	0	-	-	-	0	2	12	11						
Pa.	-	3	56	80	603	-	0	2	8	-	-	0	3	10	12						
E.N. CENTRAL	8	16	40	505	1,250	-	0	2	4	3	1	1	6	69	69						
Ill.	-	5	10	115	722	-	0	1	-	2	-	0	2	23	31						
Ind.	-	1	4	40	46	-	0	0	-	1	1	0	4	35	19						
Mich.	2	3	10	116	188	-	0	1	1	-	-	0	1	-	1						
Ohio	6	5	27	234	236	-	0	2	3	-	-	0	2	11	12						
Wis.	-	0	4	-	58	-	0	0	-	-	-	0	1	-	6						
W.N. CENTRAL	2	9	38	218	1,722	-	0	7	24	11	2	4	30	264	221						
Iowa	-	0	4	12	40	-	0	0	-	-	-	0	2	4	5						
Kans.	-	2	12	39	200	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	41	-	0	0	-	-	-	0	2	-	-						
Mo.	2	5	18	155	1,407	-	0	4	17	8	2	4	30	257	213						
Nebr.	-	0	10	8	27	-	0	3	5	3	-	0	1	3	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	4	7	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	56	68	133	2,565	1,619	1	1	8	67	67	7	6	53	345	343						
Del.	-	0	1	3	36	-	0	1	1	1	-	0	4	15	17						
D.C.	-	0	2	10	25	-	0	1	1	-	-	0	1	1	-						
Fla.	44	42	98	1,849	694	-	0	1	3	2	1	0	2	8	7						
Ga.	8	12	26	380	521	-	0	5	36	48	-	0	0	-	-						
Md.	2	2	5	67	92	-	0	1	2	-	1	0	3	19	33						
N.C.	2	4	36	151	106	-	0	4	12	12	5	1	49	199	176						
S.C.	-	1	4	36	51	1	0	2	9	1	-	0	2	15	12						
Va.	-	2	8	65	93	-	0	1	3	3	-	2	8	85	98						
W. Va.	-	0	66	4	1	-	0	0	-	-	-	0	1	3	-						
E.S. CENTRAL	5	13	29	384	510	-	0	3	4	16	2	5	18	251	317						
Ala.	-	4	15	116	114	-	0	1	-	4	-	0	5	28	61						
Ky.	5	1	6	44	189	-	0	1	1	6	-	0	0	-	-						
Miss.	-	2	9	105	37	-	0	0	-	1	-	0	4	9	17						
Tenn.	-	4	14	119	170	-	0	2	3	5	2	4	18	214	239						
W.S. CENTRAL	16	59	503	1,687	1,733	-	0	8	3	1	1	1	235	208	96						
Ark.	-	2	7	48	39	-	0	2	2	-	1	0	37	181	61						
La.	-	5	19	154	186	-	0	0	-	-	-	0	1	3	2						
Okla.	1	2	161	67	200	-	0	5	1	-	-	0	202	21	17						
Tex.	15	49	338	1,418	1,308	-	0	1	-	1	-	0	5	3	16						
MOUNTAIN	13	15	32	504	529	-	0	5	11	2	-	0	6	28	10						
Ariz.	5	6	19	174	287	-	0	4	11	-	-	0	6	15	1						
Colo.	5	2	8	71	66	-	0	1	-	-	-	0	1	2	-						
Idaho	1	0	3	15	18	-	0	0	-	-	-	0	1	1	4						
Mont.	-	1	15	115	7	-	0	0	-	2	-	0	1	1	1						
Nev.	2	0	6	19	23	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	9	76	95	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	32	33	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	7	-						
PACIFIC	7	21	63	646	722	-	0	2	-	4	-	0	0	-	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	6	17	59	521	569	-	0	2	-	4	-	0	0	-	-						
Hawaii	-	1	3	39	36	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	4	28	41	-	0	0	-	-	-	0	0	-	1						
Wash.	-	1	8	53	75	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


