
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 8, 2009 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	122	263	1,697	7,341	4,996	59	66	138	2,054	2,445	27	31	179	804	1,120						
NEW ENGLAND	1	16	30	374	581	2	8	15	201	225	-	0	2	7	3						
Conn.	-	0	4	19	37	-	3	10	85	107	-	0	0	-	-						
Maine	-	1	10	63	21	-	1	5	33	31	-	0	2	4	-						
Mass.	1	10	26	224	451	-	0	0	-	-	-	0	1	3	1						
N.H.	-	1	7	49	20	-	1	7	23	24	-	0	0	-	1						
R.I.	-	0	5	11	45	-	1	3	27	19	-	0	2	-	1						
Vt.	-	0	2	8	7	2	1	4	33	44	-	0	0	-	-						
MID. ATLANTIC	18	24	64	642	576	12	15	27	359	533	-	1	29	36	78						
N.J.	-	4	12	111	119	-	0	0	-	-	-	0	6	-	55						
N.Y. (Upstate)	7	5	41	115	205	12	8	20	241	278	-	0	29	5	10						
N.Y. City	-	0	21	48	49	-	0	2	-	11	-	0	4	20	6						
Pa.	11	12	33	368	203	-	5	17	118	244	-	0	2	11	7						
E.N. CENTRAL	44	50	238	1,578	851	9	2	28	120	108	-	2	15	42	87						
Ill.	-	13	45	260	143	5	1	20	50	37	-	1	9	27	66						
Ind.	-	5	158	186	28	-	0	12	12	3	-	0	3	2	2						
Mich.	8	10	21	353	126	2	1	9	36	40	-	0	2	4	2						
Ohio	36	18	57	701	483	2	0	7	22	28	-	0	3	9	17						
Wis.	-	3	10	78	71	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	9	33	872	1,086	422	6	5	17	157	170	7	4	24	126	275						
Iowa	-	6	21	112	66	-	0	5	9	12	-	0	1	2	6						
Kans.	-	4	12	118	33	-	1	6	55	44	-	0	1	1	-						
Minn.	-	0	808	165	126	3	0	11	32	33	-	0	0	-	-						
Mo.	7	18	51	568	140	3	1	8	30	26	6	3	24	116	254						
Nebr.	1	4	32	93	39	-	0	2	-	25	1	0	2	7	12						
N. Dak.	1	0	24	16	1	-	0	9	4	16	-	0	1	-	-						
S. Dak.	-	0	10	14	17	-	0	4	27	14	-	0	0	-	3						
S. ATLANTIC	23	27	71	942	476	20	25	111	922	1,074	11	14	54	331	345						
Del.	-	0	3	8	7	-	0	0	-	-	-	0	3	6	21						
D.C.	-	0	2	-	1	-	0	0	-	-	-	0	0	-	6						
Fla.	18	8	32	326	136	-	0	95	104	138	-	0	3	4	5						
Ga.	-	3	11	106	52	-	3	71	225	238	1	1	5	27	50						
Md.	4	3	10	67	62	-	6	13	184	270	-	1	7	27	44						
N.C.	-	0	65	199	77	N	2	4	N	N	9	9	36	212	124						
S.C.	-	3	16	128	66	-	0	0	-	-	-	0	9	14	18						
Va.	-	4	24	94	69	18	10	24	338	367	1	2	9	38	71						
W. Va.	1	0	5	14	6	2	2	6	71	61	-	0	1	3	6						
E.S. CENTRAL	7	14	33	450	180	2	2	7	67	109	5	4	19	145	177						
Ala.	-	3	19	169	23	-	0	0	-	-	4	1	6	34	46						
Ky.	6	5	15	140	45	2	1	4	33	25	-	0	0	-	1						
Miss.	-	1	4	30	70	-	0	2	-	2	-	0	1	5	7						
Tenn.	1	3	14	111	42	-	2	6	34	82	1	3	17	106	123						
