
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 19, 1997 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	30,463	36,705	227,922	220,211	881	392	142,924	163,129	1,683	1,985											
NEW ENGLAND	1,277	1,554	9,112	8,919	79	34	3,076	3,455	32	52											
Maine	28	22	548	U	8	-	31	24	-	-											
N.H.	17	50	401	400	5	3	59	81	6	5											
Vt.	23	14	214	240	4	1	27	34	-	15											
Mass.	467	739	3,937	3,602	50	30	1,247	1,173	22	28											
R.I.	85	94	1,069	1,120	1	-	243	283	4	4											
Conn.	657	635	2,943	3,557	11	-	1,469	1,860	-	-											
MID. ATLANTIC	9,745	9,666	31,243	36,640	52	14	18,421	22,847	191	169											
Upstate N.Y.	1,645	1,166	N	N	34	4	3,011	3,989	148	136											
N.Y. City	4,978	5,303	16,336	19,856	8	-	7,287	8,912	-	3											
N.J.	1,973	1,937	4,656	6,985	10	8	3,274	4,389	-	-											
Pa.	1,149	1,260	10,251	9,799	N	2	4,849	5,557	43	30											
E.N. CENTRAL	2,041	2,936	32,622	48,084	175	43	20,205	31,562	308	289											
Ohio	396	662	6,786	11,333	41	17	4,604	8,051	10	14											
Ind.	361	390	4,673	5,251	32	10	3,129	3,455	9	7											
Ill.	765	1,205	6,043	13,503	40	-	2,950	9,125	40	58											
Mich.	386	521	10,372	12,089	62	6	7,484	8,286	249	210											
Wis.	133	158	4,748	5,908	N	10	2,038	2,645	-	-											
W.N. CENTRAL	565	838	12,988	16,775	159	86	6,207	7,762	96	53											
Minn.	101	168	U	2,702	74	48	U	1,099	3	-											
Iowa	70	57	2,515	1,980	24	9	686	504	19	25											
Mo.	237	398	6,233	7,214	24	22	4,156	4,638	63	13											
N. Dak.	7	11	457	539	5	3	34	14	2	-											
S. Dak.	4	8	695	705	10	-	77	100	-	-											
Nebr.	61	55	1,038	1,109	14	-	393	237	2	5											
Kans.	85	141	2,050	2,526	8	4	861	1,170	7	10											
S. ATLANTIC	7,504	9,281	50,313	28,327	99	43	47,696	52,355	172	101											
Del.	144	166	1,276	1,148	3	3	639	799	-	-											
Md.	950	1,133	3,918	U	8	3	7,268	5,434	10	1											
D.C.	538	617	N	N	-	-	1,738	2,474	-	-											
Va.	651	580	6,178	5,954	N	18	4,423	5,205	18	8											
W. Va.	57	66	1,628	1,131	N	-	503	384	11	7											
N.C.	428	471	10,269	U	28	16	9,870	10,179	33	30											
S.C.	410	476	6,934	U	2	-	6,219	6,151	27	15											
Ga.	965	1,409	7,105	7,101	26	-	7,775	11,862	U	-											
Fla.	3,361	4,363	13,005	12,993	31	3	9,261	9,867	73	40											
E.S. CENTRAL	1,022	1,208	18,169	16,487	54	7	18,046	17,582	200	355											
Ky.	177	173	3,636	3,765	17	-	2,320	2,262	9	20											
Tenn.	418	474	7,001	7,127	28	7	5,812	6,166	135	275											
Ala.	237	364	4,541	4,548	6	-	6,356	7,293	6	2											
Miss.	190	197	2,991	1,047	3	-	3,558	1,861	50	58											
W.S. CENTRAL	3,187	3,905	29,224	11,326	28	5	18,413	10,795	199	201											
Ark.	120	169	676	970	4	1	1,410	2,329	-	4											
La.	545	878	4,904	3,811	4	3	4,581	4,057	121	117											
Okla.	166	166	4,071	4,112	2	1	2,555	2,581	5	1											
Tex.	2,356	2,692	19,573	2,433	18	-	9,867	1,828	73	79											
MOUNTAIN	881	1,174	13,117	13,829	106	63	4,069	4,316	219	352											
Mont.	22	22	498	698	7	-	20	14	12	10											
Idaho	28	23	790	856	13	8	59	58	28	87											
Wyo.	13	3	309	358	5	-	28	20	91	111											
Colo.	210	332	1,896	1,091	48	31	1,171	994	25	33											
N. Mex.	79	111	1,899	2,258	5	4	653	462	33	42											
Ariz.	227	339	5,427	6,147	N	14	1,607	2,113	22	40											
Utah	68	106	935	823	25	-	137	161	3	13											
Nev.	234	238	1,363	1,598	3	6	394	494	5	16											
PACIFIC	4,241	6,142	31,134	39,824	129	94	6,791	12,455	266	413											
Wash.	380	442	5,032	5,520	25	22	1,072	1,199	17	35											
Oreg.	162	279	2,219	3,073	38	40	350	455	4	6											
Calif.	3,643	5,285	22,212	29,669	61	27	4,902	10,288	159	255											
Alaska	22	14	790	583	5	1	216	243	-	2											
Hawaii	34	122	881	979	N	4	251	270	86	115											
Guam	2	4	31	228	N	-	3	39	-	6											
P.R.	1,021	1,047	U	U	25	U	351	356	63	104											
V.I.	52	14	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	16	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


