
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 5, 2007 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	132	314	1,029	4,255	5,060	3,430	6,806	8,664	102,371	117,117	31	44	144	814	812						
NEW ENGLAND	10	18	45	178	364	82	110	211	1,798	1,821	-	2	12	26	45						
Conn.	-	5	25	70	94	13	43	153	597	650	-	0	6	17	8						
Maine	2	4	14	48	26	7	2	8	30	44	-	0	4	5	5						
Mass.	-	0	18	-	167	55	47	96	926	854	-	0	7	-	25						
N.H.	-	0	9	2	2	1	3	8	53	85	-	0	3	3	2						
R.I.	8	0	17	21	27	6	10	19	174	167	-	0	3	1	2						
Vt.	-	3	12	37	48	-	1	5	18	21	-	0	2	-	3						
MID. ATLANTIC	28	66	123	773	1,029	492	679	1,519	12,328	11,334	2	10	26	186	172						
N.J.	-	7	17	36	159	-	102	156	1,483	1,848	-	1	5	17	31						
N.Y. (Upstate)	17	25	101	289	304	140	121	1,035	2,088	2,030	-	3	14	53	42						
N.Y. City	3	17	33	256	327	140	177	376	3,312	3,575	-	2	6	37	36						
Pa.	8	14	35	192	239	212	240	414	5,445	3,881	2	3	10	79	63						
E.N. CENTRAL	15	43	97	612	851	471	1,292	2,498	22,330	23,344	3	6	14	88	135						
Ill.	-	9	27	103	191	183	356	485	5,307	7,018	-	1	5	11	38						
Ind.	N	0	0	N	N	-	154	290	2,796	3,128	1	1	10	17	22						
Mich.	2	13	38	201	235	97	307	880	5,356	3,747	-	0	5	11	18						
Ohio	13	15	32	224	258	151	315	1,557	6,687	6,975	2	2	6	48	31						
Wis.	-	9	27	84	167	40	133	181	2,184	2,476	-	1	4	1	26						
W.N. CENTRAL	6	23	539	287	503	114	385	515	5,217	6,412	-	3	23	47	39						
Iowa	1	5	16	60	80	18	40	63	651	609	-	0	1	-	-						
Kans.	1	3	11	39	53	43	43	87	805	787	-	0	2	4	8						
Minn.	-	0	514	12	165	-	66	87	841	1,054	-	1	17	18	15						
Mo.	1	9	28	127	142	-	195	269	2,354	3,387	-	1	5	19	13						
Nebr.	2	2	9	26	29	50	26	48	447	421	-	0	2	5	3						
N. Dak.	-	0	4	4	5	-	2	6	22	40	-	0	2	1	-						
S. Dak.	1	1	6	19	29	3	6	15	97	114	-	0	0	-	-						
S. ATLANTIC	22	52	98	790	730	846	1,578	3,085	19,641	28,090	19	11	28	229	205						
Del.	1	0	4	9	8	26	28	44	489	506	-	0	3	5	1						
D.C.	-	1	7	17	20	38	36	63	783	643	-	0	2	2	1						
Fla.	19	24	44	381	300	-	438	549	1,564	7,547	5	3	8	72	69						
Ga.	-	12	26	162	173	-	348	1,928	3,159	5,282	-	2	6	53	47						
Md.	2	4	12	71	49	92	114	202	1,968	2,342	3	2	5	41	29						
N.C.	-	0	0	-	-	354	317	676	5,227	5,809	9	0	8	27	15						
S.C.	-	2	8	20	33	204	168	1,026	4,163	3,512	2	1	4	21	17						
Va.	-	9	28	120	141	124	121	238	2,061	2,178	-	0	7	1	17						
W. Va.	-	0	21	10	6	8	18	44	227	271	-	0	6	7	9						
E.S. CENTRAL	4	8	34	130	121	306	578	878	9,705	10,445	1	2	9	43	52						
Ala.	3	3	22	57	58	4	191	271	2,559	3,951	-	0	3	8	11						
Ky.	N	0	0	N	N	61	48	268	906	1,203	-	0	1	2	4						
Miss.	N	0	0	N	N	66	158	434	2,828	2,099	-	0	1	-	4						
Tenn.	1	5	12	73	63	175	194	240	3,412	3,192	1	1	6	33	33						
W.S. CENTRAL	1	7	26	97	47	539	949	1,483	15,334	16,424	2	2	27	43	31						
Ark.	-	3	13	44	21	96	80	142	1,445	1,573	-	0	2	3	2						
La.	-	1	6	22	-	-	193	366	3,087	3,502	-	0	3	4	1						
Okla.	1	2	13	31	26	78	103	237	1,806	1,250	1	1	25	33	26						
Tex.	N	0	0	N	N	365	556	931	8,996	10,099	1	0	2	3	2						
MOUNTAIN	16	30	69	406	453	61	263	455	3,281	4,743	2	4	14	112	96						
Ariz.	-	3	11	57	41	1	104	220	1,318	1,672	1	2	9	52	36						
Colo.	8	9	26	128	155	42	70	93	683	1,246	-	1	4	21	29						
Idaho	2	3	12	37	50	-	1	20	6	71	-	0	1	4	3						
Mont.	-	2	11	26	23	-	3	20	32	49	-	0	0	-	-						
Nev.	-	2	9	27	34	-	28	135	534	742	-	0	2	5	6						
N. Mex.	-	1	6	28	20	-	30	65	443	591	-	0	3	13	13						
Utah	6	6	27	91	124	18	16	28	243	315	1	0	3	16	9						
Wyo.	-	1	4	12	6	-	2	5	22	57	-	0	1	1	-						
PACIFIC	30	60	147	982	962	519	765	938	12,737	14,504	2	2	8	40	37						
Alaska	1	1	17	20	13	8	10	27	147	191	-	0	2	4	3						
Calif.	19	43	71	690	717	431	638	807	10,768	12,020	-	0	6	-	10						
Hawaii	-	1	4	22	21	-	14	26	198	376	-	0	1	2	7						
Oreg.	5	9	14	139	131	22	26	46	379	472	2	1	6	34	16						
Wash.	5	8	68	111	80	58	75	142	1,245	1,445	-	0	2	-	1						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	1	5	19	50	32	2	5	16	121	121	-	0	2	1	-						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


