
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 23, 2002 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli O157:H7 cummulative for 2002
Escherichia coli O157:H7 cummulative for 2001
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	6,546	8,275	145,986	170,472	411	398	228	233	13	13											
NEW ENGLAND	213	270	4,816	5,134	15	11	19	22	1	5											
Maine	1	3	291	276	-	-	-	3	-	-											
N.H.	4	12	359	274	3	-	1	3	-	2											
Vt.	4	9	166	136	1	5	-	1	-	-											
Mass.	137	191	2,460	2,022	2	2	10	14	1	1											
R.I.	23	22	629	688	3	2	2	-	-	-											
Conn.	44	33	911	1,738	6	2	6	1	-	2											
MID. ATLANTIC	1,403	2,900	13,045	16,917	30	54	11	23	-	-											
Upstate N.Y.	75	516	1,004	2,583	5	10	7	11	-	-											
N.Y. City	874	1,722	6,506	6,752	18	25	-	1	-	-											
N.J.	269	378	664	2,279	1	2	4	11	-	-											
Pa.	185	284	4,871	5,303	6	17	N	N	-	-											
E.N. CENTRAL	671	496	22,085	32,688	121	134	75	49	-	-											
Ohio	156	69	3,184	8,894	37	25	13	17	-	-											
Ind.	85	44	3,464	3,659	13	11	6	8	-	-											
Ill.	333	230	5,904	9,877	15	12	18	10	-	-											
Mich.	66	136	6,967	6,313	24	27	18	5	-	-											
Wis.	31	17	2,566	3,945	32	59	20	9	-	-											
W.N. CENTRAL	105	123	6,669	8,982	32	14	33	21	3	-											
Minn.	20	27	1,820	1,949	10	-	10	8	3	-											
Iowa	23	15	461	933	4	5	9	3	-	-											
Mo.	36	38	1,963	3,108	10	6	10	4	-	-											
N. Dak.	-	1	154	234	2	-	-	-	-	-											
S. Dak.	1	-	491	428	3	-	1	1	-	-											
Nebr.	12	18	314	854	-	3	-	-	-	-											
Kans.	13	24	1,466	1,476	3	-	3	5	-	-											
S. ATLANTIC	2,041	2,156	30,272	32,539	92	82	35	30	7	6											
Del.	46	37	619	703	1	-	1	-	-	-											
Md.	255	129	2,700	3,477	3	17	-	1	-	-											
D.C.	87	166	774	782	1	3	-	-	-	-											
Va.	160	196	3,622	3,909	1	5	3	6	-	1											
W. Va.	13	10	518	521	1	-	-	1	-	-											
N.C.	155	78	4,199	4,514	13	11	6	13	-	-											
S.C.	148	193	2,923	4,202	1	1	-	1	-	-											
Ga.	476	187	6,764	7,215	46	30	19	4	4	5											
Fla.	701	1,160	8,153	7,216	25	15	6	4	3	-											
E.S. CENTRAL	278	364	11,585	11,603	20	8	4	10	-	-											
Ky.	31	51	1,904	2,018	1	-	1	1	-	-											
Tenn.	133	136	3,669	3,553	6	2	3	4	-	-											
Ala.	57	94	3,841	3,066	12	2	-	4	-	-											
Miss.	57	83	2,171	2,966	1	4	-	1	-	-											
W.S. CENTRAL	752	726	23,438	24,699	4	8	-	27	-	-											
Ark.	35	45	1,365	1,967	2	2	-	-	-	-											
La.	192	197	3,945	4,095	1	3	-	-	-	-											
Okla.	35	35	2,086	2,271	1	1	-	5	-	-											
Tex.	490	449	16,042	16,366	-	2	-	22	-	-											
MOUNTAIN	208	277	8,799	9,806	28	25	19	14	1	1											
Mont.	4	3	524	389	-	1	4	2	-	-											
Idaho	4	5	557	419	9	3	1	2	-	-											
Wyo.	1	-	200	196	1	-	-	-	1	-											
Colo.	35	81	1,137	2,815	8	12	2	4	-	1											
N. Mex.	7	18	1,315	1,437	2	6	2	-	-	-											
Ariz.	92	81	2,433	3,071	4	1	4	5	-	-											
Utah	13	21	1,333	270	2	2	3	-	-	-											
Nev.	52	68	1,300	1,209	2	-	3	1	-	-											
PACIFIC	875	963	25,277	28,104	69	62	32	37	1	1											
Wash.	86	113	2,921	3,110	15	U	5	5	-	-											
Oreg.	92	38	1,458	1,513	8	6	7	2	1	1											
Calif.	686	798	19,355	21,899	46	56	19	26	-	-											
Alaska	2	2	710	597	-	-	-	-	-	-											
Hawaii	9	12	833	985	-	-	1	4	-	-											
Guam	1	6	-	-	-	-	N	N	-	-											
P.R.	166	196	-	1,043	-	-	-	-	-	-											
V.I.	46	1	-	43	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	37	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


