
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending June 2, 2012 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	37	74	183	830	886	109	400	2,105	6,155	6,056	8	31	64	348	539						
NEW ENGLAND	1	4	39	35	54	7	80	630	846	1,992	1	1	7	18	38						
Conn.	1	1	10	10	9	-	34	233	315	751	-	0	2	2	4						
Maine	-	0	3	3	3	-	14	71	174	113	-	0	2	-	2						
Mass.	-	2	24	14	31	-	14	202	176	785	-	1	6	13	28						
N.H.	-	0	3	3	4	-	10	98	72	277	-	0	1	-	1						
R.I.	-	0	9	5	4	-	1	30	25	17	-	0	2	1	-						
Vt.	-	0	2	-	3	7	7	71	84	49	1	0	1	2	3						
MID. ATLANTIC	15	19	92	217	212	63	237	814	3,973	2,267	2	7	17	74	135						
N.J.	-	2	19	15	45	1	86	272	2,019	1,203	-	1	5	-	39						
N.Y. (Upstate)	6	6	27	85	68	40	53	205	523	307	-	1	4	9	14						
N.Y. City	-	3	17	39	34	-	9	41	4	177	1	4	10	52	59						
Pa.	9	6	42	78	65	22	78	400	1,427	580	1	1	4	13	23						
E.N. CENTRAL	7	14	51	161	147	3	29	373	335	623	1	3	10	34	59						
Ill.	-	3	11	28	21	-	1	21	14	30	-	1	5	8	25						
Ind.	-	2	5	32	16	-	1	12	5	16	-	0	2	4	6						
Mich.	1	2	15	20	28	2	1	13	21	3	-	0	4	7	7						
Ohio	6	7	34	81	67	-	1	6	12	9	1	0	4	14	17						
Wis.	-	0	5	-	15	1	25	331	283	565	-	0	2	1	4						
W.N. CENTRAL	1	2	9	38	32	-	9	196	25	321	1	1	8	11	33						
Iowa	-	0	2	3	4	-	1	13	16	22	-	0	3	1	4						
Kans.	-	0	2	-	4	-	0	2	-	3	-	0	2	3	2						
Minn.	-	0	3	10	8	-	8	183	-	293	-	0	3	-	18						
Mo.	1	1	5	19	14	-	0	2	3	2	1	0	2	6	8						
Nebr.	-	0	2	4	-	-	0	2	5	1	-	0	1	1	1						
N. Dak.	-	0	1	-	1	-	0	9	-	-	-	0	0	-	-						
S. Dak.	-	0	1	2	1	-	0	2	1	-	-	0	1	-	-						
S. ATLANTIC	6	10	31	164	167	35	67	179	895	796	2	8	22	110	152						
Del.	-	0	4	9	3	7	12	48	180	251	-	0	3	1	2						
D.C.	-	0	2	1	5	-	0	3	3	9	-	0	2	-	5						
Fla.	1	3	13	63	60	2	2	8	45	20	1	1	6	27	34						
Ga.	-	1	5	17	17	-	0	3	10	9	-	1	7	17	32						
Md.	3	2	15	28	26	10	24	109	450	297	1	2	13	33	36						
N.C.	-	1	7	15	28	-	0	13	16	15	-	0	7	10	11						
S.C.	-	0	5	7	5	-	0	6	9	4	-	0	1	3	2						
Va.	2	1	7	22	18	16	17	74	168	173	-	1	8	19	29						
W. Va.	-	0	7	2	5	-	0	22	14	18	-	0	0	-	1						
E.S. CENTRAL	1	2	10	39	65	-	1	5	14	11	-	1	4	8	11						
Ala.	-	0	2	7	9	-	0	2	6	5	-	0	3	4	3						
Ky.	1	0	4	5	13	-	0	1	4	-	-	0	1	2	5						
Miss.	-	0	2	8	8	-	0	1	-	-	-	0	1	1	1						
Tenn.	-	1	8	19	35	-	0	4	4	6	-	0	3	1	2						
W.S. CENTRAL	-	3	13	50	36	-	1	15	8	18	-	2	13	25	24						
Ark.	-	0	2	5	4	-	0	0	-	-	-	0	1	2	1						
La.	-	0	2	8	8	-	0	1	1	-	-	0	1	2	1						
Okla.	-	0	6	5	2	-	0	2	-	-	-	0	4	6	2						
Tex.	-	2	7	32	22	-	1	13	7	18	-	1	9	15	20						
MOUNTAIN	1	2	11	31	48	-	1	6	9	8	-	1	5	16	26						
Ariz.	-	1	4	13	12	-	0	4	3	4	-	0	4	1	8						
Colo.	1	0	4	5	13	-	0	0	-	-	-	0	3	4	11						
Idaho	-	0	1	2	3	-	0	2	2	-	-	0	1	2	1						
Mont.	-	0	1	1	-	-	0	3	-	-	-	0	1	-	1						
Nev.	-	0	2	4	9	-	0	1	1	-	-	0	2	4	3						
N. Mex.	-	0	2	-	4	-	0	2	-	1	-	0	1	1	2						
Utah	-	0	2	5	6	-	0	1	1	3	-	0	2	4	-						
Wyo.	-	0	2	1	1	-	0	1	2	-	-	0	0	-	-						
PACIFIC	5	5	18	95	125	1	4	10	50	20	1	3	12	52	61						
Alaska	-	0	0	-	-	-	0	3	4	-	-	0	1	3	3						
Calif.	5	4	11	76	110	-	2	8	23	9	1	2	7	43	44						
Hawaii	-	0	2	-	1	N	0	0	N	N	-	0	2	1	1						
Oreg.	-	0	3	14	6	-	1	3	21	11	-	0	4	1	7						
