
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 8, 2001 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2001
Meningococcal Disease cummulative for 2000
Mumps current week
Mumps cummulative for 2001
Mumps cummulative for 2000
Pertussis current week
Pertussis cummulative for 2001
Pertussis cummulative for 2000
Rubella current week
Rubella cummulative for 2001
Rubella cummulative for 2000

tab delimited data:
test
UNITED STATES	1,582	1,573	2	153	251	34	3,067	4,372	-	17	109										
NEW ENGLAND	85	94	-	-	4	-	275	1,129	-	-	12										
Maine	1	8	-	-	-	-	-	31	-	-	-										
N.H.	10	9	U	-	-	U	25	82	U	-	2										
Vt.	5	2	-	-	-	-	25	175	-	-	-										
Mass.	48	54	-	-	1	-	206	790	-	-	8										
R.I.	3	8	-	-	1	-	5	14	-	-	1										
Conn.	18	13	-	-	2	-	14	37	-	-	1										
MID. ATLANTIC	166	178	-	17	20	1	220	398	-	5	9										
Upstate N.Y.	46	48	-	3	7	1	118	184	-	1	1										
N.Y. City	31	35	-	9	6	-	34	58	-	3	8										
N.J.	39	33	-	2	3	-	13	30	-	1	-										
Pa.	50	62	-	3	4	-	55	126	-	-	-										
E.N. CENTRAL	206	272	-	14	19	4	391	508	-	3	1										
Ohio	72	64	-	1	7	-	217	237	-	-	-										
Ind.	29	32	-	1	1	4	50	68	-	1	-										
Ill.	22	68	-	10	6	-	42	57	-	2	1										
Mich.	47	78	-	2	4	-	40	55	-	-	-										
Wis.	36	30	-	-	1	-	42	91	-	-	-										
W.N. CENTRAL	107	109	-	8	14	12	180	323	-	3	1										
Minn.	16	17	-	3	-	12	70	189	-	-	-										
Iowa	21	22	-	-	6	-	17	39	-	1	-										
Mo.	39	51	-	-	4	-	70	49	-	1	-										
N. Dak.	5	2	U	-	-	U	-	3	U	-	-										
S. Dak.	5	5	-	-	-	-	3	3	-	-	-										
Nebr.	10	5	-	1	1	-	4	9	-	-	1										
Kans.	11	7	-	4	3	-	16	31	-	1	-										
S. ATLANTIC	301	224	1	27	37	3	167	328	-	4	60										
Del.	3	-	U	-	-	U	-	8	U	-	-										
Md.	35	22	1	5	8	3	25	80	-	-	-										
D.C.	-	-	U	-	-	U	1	3	U	-	-										
Va.	31	35	-	6	8	-	31	58	-	-	-										
W. Va.	11	10	-	-	-	-	2	1	-	-	-										
N.C.	58	32	-	3	5	-	51	76	-	-	52										
S.C.	31	18	-	2	10	-	26	23	-	2	6										
Ga.	36	38	-	7	2	-	7	27	-	-	-										
Fla.	96	69	U	4	4	U	24	52	U	2	2										
E.S. CENTRAL	103	110	-	3	4	1	87	90	-	-	5										
Ky.	18	24	-	1	-	1	19	45	-	-	1										
Tenn.	44	45	-	-	2	-	38	25	-	-	1										
Ala.	30	30	-	-	2	-	27	17	-	-	3										
Miss.	11	11	-	2	-	-	3	3	-	-	-										
W.S. CENTRAL	176	167	-	9	26	3	255	233	-	-	7										
Ark.	16	11	-	1	1	1	12	31	-	-	1										
La.	56	38	U	2	5	U	2	17	U	-	1										
Okla.	24	22	U	-	-	U	1	15	U	-	-										
Tex.	80	96	-	6	20	2	240	170	-	-	5										
MOUNTAIN	76	71	-	9	16	7	1,050	518	-	1	2										
Mont.	3	4	-	1	1	-	21	32	-	-	-										
Idaho	7	6	-	1	-	1	166	47	-	-	-										
Wyo.	6	-	-	1	1	-	2	3	-	-	-										
Colo.	27	23	U	1	-	U	205	284	U	1	1										
N. Mex.	11	6	-	2	1	6	97	77	-	-	-										
Ariz.	11	22	-	1	4	-	491	51	-	-	1										
Utah	7	7	-	1	4	-	57	15	-	-	-										
Nev.	4	3	U	1	5	U	11	9	U	-	-										
PACIFIC	362	348	1	66	111	3	442	845	-	1	12										
Wash.	53	37	-	1	5	3	107	259	-	-	7										
Oreg.	31	46	N	N	N	-	35	92	-	-	-										
Calif.	265	251	-	29	78	-	268	444	-	-	5										
Alaska	2	6	-	1	8	-	3	18	-	-	-										
Hawaii	11	8	1	35	20	-	29	32	-	1	-										
Guam	-	-	U	-	12	U	-	3	U	-	1										
P.R.	4	8	U	-	-	U	2	6	U	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


