
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending May 6, 2006 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	47	75	252	1,208	1,356	32	88	561	1,368	1,844	10	40	122	390	360						
NEW ENGLAND	-	6	22	67	139	-	2	8	42	41	-	2	11	15	18						
Conn.	-	1	3	10	20	-	0	5	-	17	-	0	8	4	4						
Maine	-	0	2	3	-	-	0	2	2	4	-	0	1	2	1						
Mass.	-	4	14	33	98	-	1	7	33	12	-	1	5	7	9						
N.H.	-	1	12	14	14	-	0	2	4	4	-	0	1	1	3						
R.I.	-	0	4	2	5	-	0	2	3	-	-	0	10	-	1						
Vt.	-	0	2	5	2	-	0	1	-	4	-	0	3	1	-						
MID. ATLANTIC	-	10	24	62	229	2	10	54	127	261	3	11	53	103	106						
N.J.	-	2	9	17	44	-	3	10	36	101	-	1	13	6	14						
N.Y. (Upstate)	-	1	16	16	30	1	1	42	25	26	3	3	30	41	28						
N.Y. City	-	3	10	14	113	-	1	5	14	55	-	2	20	9	16						
Pa.	-	1	6	15	42	1	3	9	52	79	-	5	17	47	48						
E.N. CENTRAL	4	6	17	88	143	2	8	26	95	194	1	7	26	68	85						
Ill.	-	1	9	11	44	-	1	7	-	53	-	1	5	7	13						
Ind.	-	1	6	8	17	1	0	17	11	7	-	0	6	2	8						
Mich.	-	2	8	39	41	-	3	7	46	68	1	2	6	21	22						
Ohio	4	1	4	29	24	1	2	8	36	54	-	3	19	36	34						
Wis.	-	0	5	1	17	-	0	6	2	12	-	0	3	2	8						
W.N. CENTRAL	5	2	29	46	44	1	5	14	43	86	-	1	12	12	11						
Iowa	-	0	2	3	9	-	0	2	1	5	-	0	1	-	1						
Kans.	1	0	5	17	7	-	0	3	3	12	-	0	1	1	1						
Minn.	-	0	29	2	3	1	0	9	3	6	-	0	10	-	1						
Mo.	4	0	2	16	22	-	3	8	35	50	-	0	3	8	7						
Nebr.	-	0	3	3	3	-	0	2	1	12	-	0	2	2	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	5	-	-	0	1	-	1	-	0	6	1	-						
S. ATLANTIC	5	12	34	182	194	12	23	66	362	547	3	9	21	110	74						
Del.	-	0	2	4	2	-	0	4	14	17	-	0	4	1	1						
D.C.	1	0	2	2	2	-	0	4	4	-	-	0	2	4	1						
Fla.	2	5	18	67	72	5	9	19	147	189	3	2	8	51	28						
Ga.	2	1	6	17	34	2	3	6	41	91	-	0	4	4	6						
Md.	-	2	7	23	17	-	2	8	42	63	-	2	9	21	19						
N.C.	-	0	20	40	26	1	0	23	68	53	-	0	3	13	9						
S.C.	-	1	3	7	10	-	2	9	17	54	-	0	2	1	2						
Va.	-	1	12	21	29	-	1	20	12	67	-	1	9	14	5						
W. Va.	-	0	1	1	2	4	0	17	17	13	-	0	3	1	3						
E.S. CENTRAL	1	3	16	42	90	3	6	20	102	144	-	1	6	11	11						
Ala.	-	0	6	2	11	3	1	7	31	28	-	0	2	3	5						
Ky.	1	0	5	20	7	-	1	5	30	29	-	0	4	2	2						
