
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending June 18, 2011 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2011
Varicella (chickenpox) cummulative for 2010
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2011
West Nile virus disease † Non-neuroinvasive § cummulative for 2010

tab delimited data:
test
UNITED STATES	93	247	358	5,689	8,735	-	0	71	-	6	-	0	53	1	15						
NEW ENGLAND	-	19	46	408	582	-	0	3	-	-	-	0	2	-	1						
Conn.	-	5	15	117	170	-	0	2	-	-	-	0	2	-	1						
Maine	-	5	16	115	105	-	0	0	-	-	-	0	0	-	-						
Mass.	-	4	17	103	157	-	0	2	-	-	-	0	1	-	-						
N.H.	-	1	9	9	70	-	0	1	-	-	-	0	0	-	-						
R.I.	-	0	4	6	18	-	0	0	-	-	-	0	0	-	-						
Vt.	-	2	10	58	62	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	28	29	50	728	949	-	0	19	-	-	-	0	13	-	-						
N.J.	13	8	26	234	353	-	0	3	-	-	-	0	6	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	9	-	-	-	0	7	-	-						
N.Y. City	-	0	0	-	-	-	0	7	-	-	-	0	4	-	-						
Pa.	15	19	41	494	596	-	0	3	-	-	-	0	3	-	-						
E.N. CENTRAL	10	68	118	1,606	2,985	-	0	15	-	-	-	0	7	-	-						
Ill.	-	17	31	413	737	-	0	10	-	-	-	0	4	-	-						
Ind.	3	5	18	123	211	-	0	2	-	-	-	0	2	-	-						
Mich.	7	19	38	516	930	-	0	6	-	-	-	0	1	-	-						
Ohio	-	20	58	553	801	-	0	1	-	-	-	0	1	-	-						
Wis.	-	4	22	1	306	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	-	9	35	176	454	-	0	7	-	-	-	0	11	-	7						
Iowa	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
Kans.	-	2	8	53	196	-	0	1	-	-	-	0	3	-	2						
Minn.	-	0	0	-	-	-	0	1	-	-	-	0	3	-	-						
Mo.	-	6	24	90	211	-	0	1	-	-	-	0	0	-	-						
Nebr.	-	0	5	3	3	-	0	3	-	-	-	0	7	-	4						
N. Dak.	-	0	10	16	29	-	0	2	-	-	-	0	2	-	-						
S. Dak.	-	1	7	14	15	-	0	2	-	-	-	0	3	-	1						
S. ATLANTIC	16	36	64	999	1,237	-	0	6	-	-	-	0	4	-	3						
Del.	-	0	3	5	19	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	1	8	13	-	0	1	-	-	-	0	1	-	-						
Fla.	11	15	38	504	626	-	0	3	-	-	-	0	1	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	3	-	3						
Md.	N	0	0	N	N	-	0	3	-	-	-	0	2	-	-						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	8	11	74	-	0	1	-	-	-	0	0	-	-						
Va.	5	9	29	230	261	-	0	1	-	-	-	0	1	-	-						
W. Va.	-	7	32	241	244	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	3	5	15	160	171	-	0	1	-	1	-	0	3	1	1						
Ala.	3	5	14	152	165	-	0	1	-	-	-	0	1	-	1						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Miss.	-	0	3	8	6	-	0	1	-	1	-	0	2	1	-						
Tenn.	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
