
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 1, 2009 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2009
Hepatitis (Viral Acute), Type A† cummulative for 2008
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2009
Hepatitis (Viral Acute), Type B† cummulative for 2008
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2009
Legionellosis cummulative for 2008

tab delimited data:
test
UNITED STATES	21	36	89	1,027	1,558	19	68	197	1,768	2,161	43	50	110	1,297	1,486						
NEW ENGLAND	2	1	8	37	76	-	1	4	17	46	4	2	18	48	89						
Conn.	2	0	4	14	14	-	0	3	7	17	2	1	5	29	16						
Maine	-	0	5	1	4	-	0	2	7	9	-	0	2	2	4						
Mass.	-	0	2	14	40	-	0	2	1	13	-	0	6	6	38						
N.H.	-	0	2	3	6	-	0	2	2	3	1	0	4	5	14						
R.I.	-	0	2	3	10	-	0	1	-	3	-	0	14	4	12						
Vt.	-	0	1	2	2	-	0	1	-	1	1	0	1	2	5						
MID. ATLANTIC	1	5	13	122	171	-	6	17	173	274	14	14	55	479	444						
N.J.	-	1	5	21	39	-	1	5	31	79	-	2	14	69	60						
N.Y. (Upstate)	-	1	4	29	37	-	1	11	37	36	9	5	24	145	120						
N.Y. City	-	2	6	34	57	-	1	4	36	61	-	2	18	91	60						
Pa.	1	1	4	38	38	-	2	8	69	98	5	6	24	174	204						
E.N. CENTRAL	-	5	12	134	213	3	10	21	258	283	8	8	29	208	344						
Ill.	-	1	9	51	78	-	2	7	29	105	-	1	13	9	45						
Ind.	-	0	3	13	12	-	1	18	70	23	-	1	5	18	32						
Mich.	-	1	5	39	77	-	3	8	78	77	-	2	10	47	101						
Ohio	-	1	4	26	26	3	1	13	60	65	8	4	17	129	152						
Wis.	-	0	3	5	20	-	0	4	21	13	-	0	6	5	14						
W.N. CENTRAL	-	2	16	69	190	-	2	16	80	48	-	2	8	41	70						
Iowa	-	0	3	17	88	-	0	3	15	13	-	0	2	12	9						
Kans.	-	0	1	7	12	-	0	2	4	6	-	0	1	2	1						
Minn.	-	0	12	13	26	-	0	11	14	4	-	0	3	6	8						
Mo.	-	0	3	15	23	-	1	5	36	19	-	1	5	14	37						
Nebr.	-	0	2	15	39	-	0	2	10	5	-	0	1	6	14						
N. Dak.	-	0	2	-	-	-	0	1	-	1	-	0	3	1	-						
S. Dak.	-	0	1	2	2	-	0	1	1	-	-	0	1	-	1						
S. ATLANTIC	11	7	15	238	203	7	18	31	552	536	9	9	22	257	245						
Del.	-	0	1	3	5	U	0	1	U	U	-	0	5	8	6						
D.C.	U	0	0	U	U	U	0	0	U	U	-	0	2	-	8						
Fla.	5	4	8	112	78	3	6	11	179	187	4	3	7	89	79						
Ga.	3	1	4	39	29	3	3	9	88	101	-	1	5	32	20						
Md.	1	1	4	25	25	-	1	5	43	49	-	2	10	58	68						
N.C.	2	1	7	24	35	-	1	19	128	51	4	0	7	36	12						
S.C.	-	0	3	20	7	-	1	4	24	43	-	0	1	3	6						
Va.	-	1	6	15	21	-	2	10	45	62	1	1	5	29	30						
W. Va.	-	0	1	-	3	1	1	19	45	43	-	0	3	2	16						
E.S. CENTRAL	-	1	5	25	46	-	7	11	168	215	1	2	5	55	74						
Ala.	-	0	2	6	7	-	2	7	53	56	-	0	1	6	10						
Ky.	-	0	2	4	16	-	2	7	45	56	-	1	3	23	37						
Miss.	-	0	1	7	4	-	0	3	8	22	-	0	1	1	1						
