
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending May 11, 2002 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2002
Legionellosis cummulative for 2001
Listeriosis cummulative for 2002
Listeriosis cummulative for 2001
Lyme Disease cummulative for 2002
Lyme Disease cummulative for 2001
Malaria cummulative for 2002
Malaria cummulative for 2001
Measles Total cummulative for 2002
Measles Total cummulative for 2001

tab delimited data:
test
UNITED STATES	219	293	125	172	1,547	1,673	346	415	8	68											
NEW ENGLAND	7	8	14	16	60	313	21	30	-	5											
Maine	1	-	2	-	-	-	1	2	-	-											
N.H.	1	2	2	-	18	2	5	2	-	-											
Vt.	-	3	-	-	1	1	1	-	-	1											
Mass.	3	2	7	10	34	110	8	13	-	3											
R.I.	-	-	1	-	7	-	1	1	-	-											
Conn.	2	1	2	6	-	200	5	12	-	1											
MID. ATLANTIC	53	70	19	34	1,248	1,018	77	109	4	8											
Upstate N.Y.	15	16	9	9	868	238	14	16	-	4											
N.Y. City	10	5	4	7	48	25	48	57	4	1											
N.J.	9	9	2	13	86	244	9	23	-	1											
Pa.	19	40	4	5	246	511	6	13	-	2											
E.N. CENTRAL	61	76	18	24	12	80	39	59	-	10											
Ohio	31	33	9	4	10	5	9	8	-	3											
Ind.	4	3	1	2	2	2	1	9	-	4											
Ill.	-	10	-	8	-	9	7	20	-	3											
Mich.	20	16	6	8	-	-	18	15	-	-											
Wis.	6	14	2	2	U	64	4	7	-	-											
W.N. CENTRAL	15	17	4	2	22	30	30	15	-	4											
Minn.	2	1	-	-	14	19	10	6	-	2											
Iowa	2	4	1	-	3	3	2	1	-	-											
Mo.	6	8	1	1	4	6	7	4	-	2											
N. Dak.	-	-	1	-	-	-	1	-	-	-											
S. Dak.	1	-	-	-	-	-	-	-	-	-											
Nebr.	4	3	-	-	-	-	5	2	-	-											
Kans.	-	1	1	1	1	2	5	2	-	-											
S. ATLANTIC	45	39	18	23	152	153	105	89	1	4											
Del.	3	-	-	-	19	16	1	1	-	-											
Md.	4	7	3	2	81	99	25	34	-	3											
D.C.	-	1	-	-	6	7	2	4	-	-											
Va.	2	6	1	4	6	22	7	15	-	-											
W. Va.	N	N	-	2	-	1	1	1	-	-											
N.C.	3	4	2	-	18	5	7	1	-	-											
S.C.	4	1	3	2	1	1	3	3	-	-											
Ga.	7	4	3	6	-	-	39	15	-	1											
Fla.	22	16	6	7	21	2	20	15	1	-											
E.S. CENTRAL	6	26	8	8	10	3	5	10	-	-											
Ky.	4	6	2	2	4	2	1	2	-	-											
Tenn.	-	9	3	3	2	1	1	4	-	-											
Ala.	2	7	3	3	4	-	2	3	-	-											
Miss.	-	4	-	-	-	-	1	1	-	-											
W.S. CENTRAL	2	11	3	15	2	44	2	6	-	1											
Ark.	-	-	-	1	-	-	-	2	-	-											
La.	-	8	-	-	1	4	2	2	-	-											
Okla.	2	1	3	-	-	-	-	1	-	-											
Tex.	-	2	-	14	1	40	-	1	-	1											
MOUNTAIN	16	16	11	13	8	2	13	19	-	1											
Mont.	1	-	-	-	-	-	-	2	-	-											
Idaho	-	-	-	-	1	1	-	2	-	1											
Wyo.	3	1	-	1	-	-	-	-	-	-											
Colo.	4	6	2	1	2	-	6	9	-	-											
N. Mex.	1	1	-	3	1	-	-	1	-	-											
Ariz.	3	5	7	3	1	-	2	1	-	-											
Utah	4	1	2	1	2	-	2	2	-	-											
Nev.	-	2	-	4	1	1	3	2	-	-											
PACIFIC	14	30	30	37	33	30	54	78	3	35											
Wash.	1	6	3	2	-	1	5	2	-	15											
Oreg.	N	N	2	4	1	3	2	6	-	2											
Calif.	13	20	25	31	32	26	44	63	3	13											
Alaska	-	1	-	-	-	-	1	1	-	-											
Hawaii	-	3	-	-	N	N	2	6	-	5											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	2	-	-	N	N	-	3	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


