
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending April 2, 2011 (WEEK 13)

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis † current quarter
Tuberculosis † previous 4 quarters median 
Tuberculosis † previous 4 quarters maximum 
Tuberculosis † cummulative for 2011
Tuberculosis † cummulative for 2010

tab delimited data:
test
UNITED STATES	905	905	3,238	905	1,428																
NEW ENGLAND	28	28	98	28	61																
Conn.	12	12	22	12	15																
Maine	2	0	4	2	1																
Mass.	10	10	62	10	37																
N.H.	-	0	3	-	3																
R.I.	2	2	11	2	5																
Vt.	2	1	3	2	-																
MID. ATLANTIC	241	241	423	241	192																
N.J.	47	47	141	47	24																
N.Y. (Upstate)	40	40	71	40	22																
N.Y. City	125	123	203	125	127																
Pa.	29	29	69	29	19																
E.N. CENTRAL	96	96	263	96	108																
Ill.	41	41	107	41	47																
Ind.	17	17	32	17	10																
Mich.	18	18	63	18	19																
Ohio	-	0	55	-	23																
Wis.	20	13	20	20	9																
W.N. CENTRAL	17	17	85	17	42																
Iowa	-	0	15	-	5																
Kans.	-	0	13	-	5																
Minn.	17	17	40	17	14																
Mo.	-	0	12	-	7																
Nebr.	-	0	9	-	3																
N. Dak.	-	0	4	-	3																
S. Dak.	-	0	5	-	5																
S. ATLANTIC	219	219	610	219	331																
Del.	-	0	7	-	5																
D.C.	-	0	14	-	4																
Fla.	80	80	226	80	162																
Ga.	54	54	125	54	68																
Md.	56	51	67	56	24																
N.C.	11	11	85	11	30																
S.C.	-	0	53	-	6																
Va.	18	18	91	18	29																
W. Va.	-	0	7	-	3																
E.S. CENTRAL	90	90	159	90	66																
Ala.	30	28	41	30	28																
Ky.	-	0	46	-	-																
Miss.	22	22	36	22	13																
Tenn.	38	38	55	38	25																
W.S. CENTRAL	35	35	492	35	240																
Ark.	8	8	29	8	7																
La.	13	13	78	13	-																
Okla.	14	14	17	14	21																
Tex.	-	0	368	-	212																
MOUNTAIN	29	29	228	29	33																
Ariz.	-	0	120	-	17																
Colo.	6	6	34	6	5																
Idaho	1	1	8	1	-																
Mont.	-	0	1	-	-																
Nev.	13	13	45	13	1																
N. Mex.	-	0	16	-	8																
Utah	9	1	9	9	1																
Wyo.	-	0	2	-	1																
PACIFIC	150	150	936	150	355																
Alaska	-	0	42	-	-																
Calif.	100	100	773	100	281																
Hawaii	-	0	37	-	20																
Oreg.	13	13	24	13	10																
Wash.	37	37	65	37	44																
Amer. Samoa	-	0	1	-	-																
C.N.M.I.	-	0	12	-	5																
Guam	-	0	26	-	17																
P.R.	11	11	25	11	11																
V.I.	-	0	0	-	-																

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Min: Minimum.
Max: Maximum.

† CDC is in the process of implementing Public Health Information Network tuberculosis (TB) case 
notification message standards, which will simplify reporting of TB cases. As a result, TB provisional 
incidence counts are now reported from the National Electronic Disease Surveillance System (NEDSS) and 
the Tuberculosis Information Management System (TIMS) data sources. Previously, provisional TB incidence 
counts were reported through the National Electronic Telecommunications System for Surveillance (NETSS). 
The TB provisional incidence counts are low in some reporting jurisdictions as these areas continue to 
catch up with data entry and transmission to CDC during this transition.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


