
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending November 12, 2011 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2011
Legionellosis cummulative for 2010
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2011
Lyme disease cummulative for 2010
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2011
Malaria cummulative for 2010

tab delimited data:
test
UNITED STATES	45	54	167	3,301	2,937	222	362	1,930	28,041	28,184	13	26	114	1,187	1,507						
NEW ENGLAND	4	4	41	346	239	1	72	466	5,861	8,423	-	2	20	79	97						
Conn.	-	1	10	67	43	-	28	224	2,312	2,881	-	0	20	10	2						
Maine	-	0	2	17	11	1	14	66	836	637	-	0	2	6	5						
Mass.	-	3	26	211	116	-	21	94	1,222	3,166	-	1	5	52	68						
N.H.	-	0	3	20	22	-	9	75	825	1,236	-	0	1	2	4						
R.I.	4	0	2	20	38	-	1	31	123	175	-	0	1	3	15						
Vt.	-	0	2	11	9	-	5	66	543	328	-	0	1	6	3						
MID. ATLANTIC	8	15	82	1,112	832	194	160	1,202	17,501	10,111	2	7	12	279	464						
N.J.	-	2	16	163	137	71	69	586	7,518	3,477	-	0	6	8	93						
N.Y. (Upstate)	7	5	27	334	256	35	37	214	3,311	2,379	1	1	4	47	69						
N.Y. City	-	3	14	180	147	-	1	16	104	672	-	3	10	172	246						
Pa.	1	5	37	435	292	88	69	502	6,568	3,583	1	1	5	52	56						
E.N. CENTRAL	20	10	51	715	624	1	16	110	1,297	3,719	1	3	10	141	149						
Ill.	-	1	11	110	141	-	1	18	155	134	-	1	5	53	55						
Ind.	-	1	6	90	55	-	0	15	92	78	-	0	2	9	15						
Mich.	1	3	15	172	165	-	1	13	101	92	-	0	4	29	29						
Ohio	19	5	34	342	205	-	1	9	43	28	1	1	4	38	38						
Wis.	-	0	2	1	58	1	13	81	906	3,387	-	0	2	12	12						
W.N. CENTRAL	3	1	9	75	107	-	2	13	122	2,052	-	1	45	31	65						
Iowa	-	0	2	10	14	-	0	11	78	85	-	0	3	18	13						
Kans.	-	0	2	10	11	-	0	2	12	10	-	0	2	8	11						
Minn.	-	0	8	-	27	-	0	12	-	1,926	-	0	45	-	3						
Mo.	2	1	5	45	33	-	0	0	-	4	-	0	1	-	20						
Nebr.	1	0	1	6	9	-	0	2	8	8	-	0	1	4	15						
N. Dak.	-	0	1	2	4	-	0	10	21	18	-	0	1	-	-						
S. Dak.	-	0	1	2	9	-	0	1	3	1	-	0	1	1	3						
S. ATLANTIC	8	9	29	483	474	24	53	171	3,036	3,537	5	9	24	393	399						
Del.	-	0	4	20	15	5	12	48	746	605	-	0	3	7	2						
D.C.	-	0	3	9	16	1	0	3	29	39	-	0	1	5	11						
Fla.	4	3	13	161	143	3	2	7	104	75	1	2	7	91	114						
Ga.	-	1	3	31	58	-	0	5	24	10	-	1	5	68	64						
Md.	2	1	14	112	100	6	18	112	1,111	1,528	4	2	14	116	92						
N.C.	1	1	7	58	54	-	0	12	66	73	-	0	6	34	47						
S.C.	-	0	5	17	13	-	0	6	31	29	-	0	1	5	5						
Va.	1	1	9	69	62	6	15	76	848	1,061	-	1	8	67	61						
W. Va.	-	0	2	6	13	3	0	14	77	117	-	0	0	-	3						
E.S. CENTRAL	-	2	10	136	123	-	1	5	52	42	-	1	4	31	30						
Ala.	-	0	2	22	18	-	0	2	17	2	-	0	3	6	9						
Ky.	-	0	3	31	26	-	0	1	2	5	-	0	1	7	7						
Miss.	-	0	3	13	12	-	0	1	3	-	-	0	1	1	2						
Tenn.	-	1	8	70	67	-	0	3	30	35	-	0	3	17	12						
W.S. CENTRAL	-	2	13	111	155	1	1	29	44	103	-	1	18	28	89						
Ark.	-	0	2	13	16	-	0	0	-	-	-	0	1	5	4						
La.	-	0	3	14	10	-	0	1	1	3	-	0	1	1	5						
Okla.	-	0	3	9	13	-	0	0	-	-	-	0	1	5	5						
Tex.	-	2	11	75	116	1	1	29	43	100	-	0	17	17	75						
MOUNTAIN	-	2	8	88	157	-	0	4	35	27	1	1	4	57	58						
Ariz.	-	1	4	33	59	-	0	2	10	2	-	0	4	22	23						
Colo.	-	0	1	5	29	-	0	1	1	3	1	0	3	20	20						
Idaho	-	0	1	6	6	-	0	2	4	9	-	0	1	2	3						
Mont.	-	0	1	1	4	-	0	3	9	4	-	0	1	2	2						
Nev.	-	0	2	14	19	-	0	1	4	1	-	0	2	7	6						
N. Mex.	-	0	2	10	9	-	0	2	5	5	-	0	1	3	1						
Utah	-	0	2	15	23	-	0	1	1	3	-	0	1	1	3						
Wyo.	-	0	2	4	8	-	0	1	1	-	-	0	0	-	-						
PACIFIC	2	5	21	235	226	1	2	11	93	170	4	4	11	148	156						
Alaska	-	0	0	-	2	-	0	2	8	6	-	0	2	5	3						
Calif.	-	4	15	196	185	-	1	9	61	113	1	2	8	101	104						
Hawaii	-	0	1	2	1	N	0	0	N	N	1	0	1	7	3						
Oreg.	1	0	3	17	14	-	0	2	11	38	-	0	4	14	14						
Wash.	1	0	6	20	24	1	0	6	13	13	2	0	3	21	32						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	1	1	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	1	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	1	N	0	0	N	N	-	0	0	-	5						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
