
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending January 15, 2011 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2011
Giardiasis cummulative for 2010
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2011
Gonorrhea cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2011
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010

tab delimited data:
test
UNITED STATES	134	329	479	307	564	2,452	5,601	6,395	6,142	11,525	32	57	77	88	157						
NEW ENGLAND	1	32	54	5	50	44	100	196	90	125	1	3	9	1	9						
Conn.	-	5	13	-	12	-	39	169	-	17	-	0	6	-	-						
Maine	1	4	12	3	4	-	3	11	-	9	1	0	1	1	-						
Mass.	-	13	25	-	25	42	47	80	84	74	-	2	5	-	7						
N.H.	-	3	8	2	2	2	3	7	4	10	-	0	2	-	2						
R.I.	-	1	7	-	-	-	5	15	-	12	-	0	2	-	-						
Vt.	-	3	10	-	7	-	0	17	2	3	-	0	3	-	-						
MID. ATLANTIC	24	61	106	57	101	388	689	1,167	683	1,274	8	11	19	22	32						
N.J.	-	6	18	-	18	107	110	175	207	216	-	2	5	1	3						
N.Y. (Upstate)	14	22	54	16	21	90	108	203	126	106	2	3	9	2	6						
N.Y. City	1	17	33	20	28	-	234	531	-	499	-	2	6	2	5						
Pa.	9	15	27	21	34	191	255	366	350	453	6	4	11	17	18						
E.N. CENTRAL	21	55	84	52	111	403	958	1,233	901	2,182	4	10	20	14	27						
Ill.	-	11	26	-	24	4	190	278	67	529	-	3	7	1	10						
Ind.	-	5	14	-	17	-	99	222	-	138	-	1	6	-	3						
Mich.	8	13	25	14	23	297	254	471	519	685	1	0	3	3	-						
Ohio	12	17	29	34	29	58	314	381	209	657	3	2	6	9	6						
Wis.	1	8	32	4	18	44	94	155	106	173	-	2	5	1	8						
W.N. CENTRAL	9	24	101	26	38	51	286	349	204	551	1	3	14	1	9						
Iowa	3	5	11	7	13	1	33	57	31	80	-	0	1	-	-						
Kans.	-	4	10	1	12	-	40	62	7	76	-	0	2	-	1						
Minn.	-	0	75	-	-	-	37	62	-	77	-	0	9	-	-						
Mo.	3	8	26	11	5	50	141	181	135	255	1	2	4	1	7						
Nebr.	3	4	9	7	4	-	22	48	23	41	-	0	3	-	1						
N. Dak.	-	0	5	-	-	-	1	8	-	2	-	0	2	-	-						
S. Dak.	-	1	7	-	4	-	7	20	8	20	-	0	0	-	-						
S. ATLANTIC	39	69	101	79	92	703	1,341	1,790	1,890	2,927	12	14	26	24	38						
Del.	-	0	5	-	1	12	19	48	35	26	-	0	1	-	-						
D.C.	-	1	5	-	-	-	34	66	30	53	-	0	1	-	-						
Fla.	38	41	75	66	58	195	388	489	525	868	9	3	9	14	6						
Ga.	-	6	51	-	9	-	205	392	-	160	-	3	9	6	13						
Md.	-	5	11	4	8	104	133	217	221	133	2	1	5	2	2						
N.C.	N	0	0	N	N	159	245	596	586	976	-	2	9	-	6						
S.C.	-	2	9	1	3	111	153	262	189	335	-	1	5	-	8						
Va.	1	9	19	8	13	106	150	223	267	359	1	2	4	2	3						
W. Va.	-	0	6	-	-	16	10	26	37	17	-	0	3	-	-						
E.S. CENTRAL	1	5	12	1	7	143	469	697	466	833	2	3	10	12	12						
Ala.	1	4	11	1	3	127	158	246	292	294	2	0	4	6	-						
Ky.	N	0	0	N	N	16	73	142	16	75	-	1	3	2	2						
Miss.	N	0	0	N	N	-	111	216	80	153	-	0	2	-	-						
Tenn.	-	0	6	-	4	-	137	195	78	311	-	2	9	4	10						
W.S. CENTRAL	1	7	14	2	14	370	833	1,298	829	2,206	-	2	10	1	4						
Ark.	1	2	7	1	2	79	82	133	184	168	-	0	3	-	-						
La.	-	3	8	1	9	201	90	273	289	503	-	0	4	1	3						
Okla.	-	0	5	-	3	90	74	332	91	389	-	1	7	-	1						
Tex.	N	0	0	N	N	-	601	959	265	1,146	-	0	1	-	-						
MOUNTAIN	10	31	51	22	53	125	178	235	281	236	2	5	15	6	22						
Ariz.	-	3	8	1	8	50	60	100	68	63	-	2	10	-	14						
Colo.	7	13	27	15	12	-	54	95	47	93	-	1	5	1	2						
Idaho	3	4	9	6	9	-	2	14	-	8	2	0	2	2	-						
Mont.	-	2	7	-	2	1	2	6	2	2	-	0	1	-	-						
Nev.	-	1	11	-	2	44	30	94	98	57	-	0	2	-	-						
N. Mex.	-	2	5	-	-	30	21	35	65	7	-	1	3	3	6						
Utah	-	4	11	-	13	-	5	15	1	6	-	0	4	-	-						
Wyo.	-	1	7	-	7	-	0	4	-	-	-	0	2	-	-						
PACIFIC	28	53	80	63	98	225	605	815	798	1,191	2	2	21	7	4						
Alaska	-	2	6	1	6	-	24	37	19	48	-	0	2	1	2						
Calif.	25	33	57	49	67	181	496	691	688	978	2	0	18	3	-						
Hawaii	-	0	4	-	-	-	14	26	-	32	-	0	2	-	-						
Oreg.	3	9	20	13	21	9	19	34	23	38	-	1	5	3	2						
Wash.	-	9	25	-	4	35	53	83	68	95	-	0	2	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	-	0	5	-	-	-	0	0	-	-						
P.R.	-	1	8	-	-	-	5	14	4	2	-	0	1	-	-						
V.I.	-	0	0	-	-	-	3	7	-	3	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


