
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending February 3, 2007 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	168	289	497	850	1,200	3,268	6,594	8,378	23,248	31,755	44	41	107	213	247						
NEW ENGLAND	8	19	44	18	91	132	99	200	432	404	6	2	12	17	10						
Conn.	-	0	25	-	17	-	26	144	34	65	6	0	8	12	-						
Maine	6	3	14	10	3	2	2	8	9	10	-	0	4	2	1						
Mass.	-	7	18	-	53	113	47	86	312	243	-	0	7	-	9						
N.H.	-	0	9	-	3	6	3	9	17	29	-	0	2	3	-						
R.I.	-	1	17	-	2	11	9	19	57	52	-	0	3	-	-						
Vt.	2	3	12	8	13	-	1	5	3	5	-	0	2	-	-						
MID. ATLANTIC	23	65	108	151	242	449	639	871	2,538	3,094	10	9	22	45	62						
N.J.	-	8	16	-	46	106	103	159	387	550	-	1	4	-	12						
N.Y. (Upstate)	15	25	81	64	48	95	121	341	436	342	5	3	15	11	8						
N.Y. City	4	16	30	39	71	117	176	377	868	1,001	-	2	6	12	19						
Pa.	4	15	33	48	77	131	208	302	847	1,201	5	3	8	22	23						
E.N. CENTRAL	13	48	95	102	257	604	1,271	2,202	3,637	6,675	1	5	13	21	40						
Ill.	-	9	26	-	57	140	365	521	1,098	2,197	-	0	6	-	12						
Ind.	N	0	0	N	N	231	159	250	923	907	-	1	10	2	5						
Mich.	1	14	38	41	78	195	267	880	1,045	991	-	0	5	3	5						
Ohio	12	15	32	51	70	3	303	702	295	1,841	1	2	6	16	10						
Wis.	-	9	24	10	52	35	131	178	276	739	-	0	3	-	8						
W.N. CENTRAL	6	24	118	65	101	182	384	488	1,606	1,801	1	2	12	13	12						
Iowa	1	6	15	16	21	27	37	63	172	165	-	0	1	-	-						
Kans.	2	3	11	8	11	32	44	95	239	226	-	0	2	4	1						
Minn.	-	0	87	1	18	-	62	87	110	294	-	0	9	-	-						
Mo.	2	9	28	31	33	111	194	269	955	964	-	0	5	7	9						
Nebr.	1	2	9	4	7	8	28	56	101	102	1	0	2	2	2						
N. Dak.	-	0	2	-	1	-	2	6	4	12	-	0	2	-	-						
S. Dak.	-	2	6	5	10	4	6	15	25	38	-	0	0	-	-						
S. ATLANTIC	51	31	64	182	82	676	1,657	2,543	5,981	7,550	12	11	24	57	56						
Del.	-	0	4	1	2	41	28	44	171	135	-	0	1	1	-						
D.C.	3	1	4	4	5	-	35	61	147	184	-	0	2	-	-						
Fla.	37	14	25	93	-	-	455	549	1,564	1,910	6	3	9	16	10						
Ga.	4	12	27	36	28	28	351	1,166	730	957	5	2	5	21	15						
Md.	5	4	11	20	24	100	121	182	582	643	1	1	5	15	8						
N.C.	-	0	0	-	-	165	310	571	1,304	2,586	-	0	9	-	11						
S.C.	-	2	8	2	10	208	154	1,135	1,075	673	-	1	3	4	7						
Va.	2	9	28	26	13	124	119	249	351	419	-	1	7	-	5						
W. Va.	-	0	6	-	-	10	18	42	57	43	-	0	4	-	-						
E.S. CENTRAL	9	11	42	31	40	210	585	877	2,418	2,800	8	2	7	16	13						
Ala.	4	6	30	17	22	16	197	313	476	1,123	3	0	5	5	2						
Ky.	N	0	0	N	N	19	55	268	249	384	-	0	1	-	1						
Miss.	N	0	0	N	N	-	149	434	707	445	-	0	1	-	-						
Tenn.	5	4	12	14	18	175	195	239	986	848	5	1	4	11	10						
W.S. CENTRAL	7	6	18	23	10	372	911	1,279	2,819	4,029	2	1	26	12	9						
Ark.	6	2	10	10	3	97	83	142	424	497	-	0	2	-	1						
La.	-	0	6	2	-	-	122	354	106	880	-	0	3	2	-						
Okla.	1	2	11	11	7	74	91	184	401	305	2	1	24	10	8						
Tex.	N	0	0	N	N	201	579	932	1,888	2,347	-	0	2	-	-						
MOUNTAIN	22	27	67	95	114	106	248	438	913	1,418	3	4	9	21	27						
Ariz.	2	3	9	20	22	40	96	204	396	433	2	2	6	11	8						
Colo.	10	9	33	34	30	16	72	92	225	388	1	1	4	6	12						
Idaho	2	3	12	11	17	-	2	20	-	19	-	0	1	1	2						
Mont.	3	2	11	5	5	3	3	20	11	5	-	0	0	-	-						
Nev.	-	1	8	4	3	36	30	135	154	272	-	0	0	-	-						
N. Mex.	-	1	6	3	7	-	31	65	53	191	-	0	2	1	3						
Utah	5	7	25	17	28	11	17	26	69	87	-	0	4	2	2						
Wyo.	-	1	4	1	2	-	2	5	5	23	-	0	1	-	-						
PACIFIC	29	57	98	183	263	537	786	971	2,904	3,984	1	2	8	11	18						
Alaska	4	1	17	11	2	10	10	27	38	45	-	0	2	4	2						
Calif.	21	39	68	122	206	415	645	833	2,327	3,328	-	0	5	-	1						
Hawaii	-	1	4	6	7	-	16	30	36	95	-	0	1	-	1						
Oreg.	1	8	12	30	45	35	28	46	112	136	1	1	6	7	14						
Wash.	3	7	42	14	3	77	77	142	391	380	-	0	1	-	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	3	15	1	2	10	5	13	29	35	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


