
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 24, 1997 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	1,645	1,533	5	264	285	30	2,004	1,337	1	21	85										
NEW ENGLAND	99	57	-	7	-	1	448	236	-	-	11										
Maine	9	8	-	-	-	-	6	10	-	-	-										
N.H.	9	1	U	-	-	U	57	16	U	-	-										
Vt.	2	3	-	-	-	-	159	7	-	-	2										
Mass.	54	20	-	2	-	1	209	200	-	-	7										
R.I.	7	5	-	4	-	-	12	-	-	-	-										
Conn.	18	20	-	1	-	-	5	3	-	-	2										
MID. ATLANTIC	140	149	-	24	39	-	140	92	-	1	5										
Upstate N.Y.	37	38	-	4	9	-	52	49	-	-	3										
N.Y. City	24	26	-	-	11	-	19	14	-	1	1										
N.J.	31	34	-	-	2	-	5	4	-	-	1										
Pa.	48	51	-	20	17	-	64	25	-	-	-										
E.N. CENTRAL	223	233	2	29	74	1	154	199	-	2	3										
Ohio	94	78	-	12	26	1	63	66	-	-	-										
Ind.	25	32	-	4	5	-	22	12	-	-	-										
Ill.	67	71	-	7	14	-	23	53	-	-	1										
Mich.	19	26	2	6	28	-	26	11	-	-	2										
Wis.	18	26	-	-	1	-	20	57	-	2	-										
W.N. CENTRAL	120	119	1	9	4	2	108	58	-	-	-										
Minn.	12	14	-	3	1	2	67	38	-	-	-										
Iowa	25	25	1	4	-	-	15	2	-	-	-										
Mo.	62	49	-	-	1	-	16	11	-	-	-										
N. Dak.	1	2	U	-	2	U	2	-	U	-	-										
S. Dak.	4	3	-	-	-	-	1	1	-	-	-										
Nebr.	5	12	-	2	-	-	2	2	-	-	-										
Kans.	11	14	-	-	-	-	5	4	-	-	-										
S. ATLANTIC	299	236	-	39	33	4	182	120	-	2	12										
Del.	4	2	-	-	-	-	-	11	-	-	-										
Md.	31	26	-	4	15	1	68	52	-	-	-										
D.C.	1	3	-	-	-	-	2	-	-	-	1										
Va.	27	28	-	4	3	-	19	5	-	1	-										
W. Va.	10	10	-	-	-	-	3	2	-	-	-										
N.C.	49	36	-	6	-	-	35	24	-	-	-										
S.C.	39	33	-	9	5	-	8	1	-	1	1										
Ga.	58	72	-	4	2	1	7	7	-	-	-										
Fla.	80	26	-	12	8	2	40	18	-	-	10										
E.S. CENTRAL	128	118	-	15	11	1	37	127	-	-	-										
Ky.	32	17	-	2	-	-	2	110	-	-	-										
Tenn.	48	35	-	4	1	-	16	11	-	-	-										
Ala.	32	34	-	5	3	1	11	3	-	-	-										
Miss.	16	32	U	4	7	U	8	3	U	-	N										
W.S. CENTRAL	168	175	1	29	23	-	31	42	1	4	7										
Ark.	23	24	-	-	-	-	5	2	-	-	-										
La.	29	35	-	7	9	-	7	4	-	-	1										
Okla.	21	14	-	-	-	-	5	4	-	-	-										
Tex.	95	102	1	22	14	-	14	32	1	4	6										
MOUNTAIN	101	90	-	34	13	19	617	153	-	2	5										
Mont.	7	3	-	-	-	-	5	5	-	-	-										
Idaho	7	12	-	2	-	12	462	56	-	-	2										
Wyo.	-	-	-	1	-	1	4	-	-	-	-										
Colo.	29	15	-	3	1	3	107	26	-	-	1										
N. Mex.	17	18	N	N	N	2	24	27	-	-	-										
Ariz.	23	25	-	22	1	1	10	11	-	2	1										
Utah	12	9	-	4	2	-	3	5	-	-	-										
Nev.	6	8	U	2	9	U	2	23	U	-	1										
PACIFIC	367	356	1	78	88	2	287	310	-	10	42										
Wash.	48	48	1	10	8	2	154	136	-	-	7										
Oreg.	79	67	-	1	-	-	15	28	-	-	1										
Calif.	237	235	U	56	65	U	111	135	U	5	32										
Alaska	1	4	-	2	2	-	1	1	-	-	-										
Hawaii	2	2	-	9	13	-	6	10	-	5	2										
Guam	-	1	U	1	4	U	-	-	U	-	-										
P.R.	8	2	-	4	1	-	-	-	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	1	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


