
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 29, 1996 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	616	677	12,873	13,243	4,431	4,923	3	241	1	20											
NEW ENGLAND	13	36	158	124	92	116	-	7	-	2											
Maine	2	3	12	16	2	6	-	-	-	-											
N.H.	7	7	7	7	6	12	-	-	-	-											
Vt.	-	1	3	4	5	2	-	1	-	-											
Mass.	4	7	80	48	26	39	-	5	-	2											
R.I.	-	2	6	15	6	8	-	-	-	-											
Conn.	-	16	50	34	47	49	-	1	-	-											
MID. ATLANTIC	94	89	735	865	636	691	-	12	-	5											
Upstate N.Y.	30	21	207	194	179	171	-	-	-	-											
N.Y. City	14	22	307	430	303	232	-	4	-	3											
N.J.	32	12	133	115	98	169	-	-	-	-											
Pa.	18	34	88	126	56	119	-	8	-	2											
E.N. CENTRAL	93	121	1,091	1,688	465	551	-	6	-	3											
Ohio	53	59	462	964	62	65	-	2	-	-											
Ind.	7	17	159	79	85	108	-	-	-	-											
Ill.	22	28	201	332	99	147	-	2	-	1											
Mich.	6	15	189	192	191	194	-	1	-	2											
Wis.	5	2	80	121	28	37	-	1	-	-											
W.N. CENTRAL	17	37	833	863	188	307	-	16	-	1											
Minn.	10	14	50	88	19	26	-	13	-	1											
Iowa	-	1	14	52	17	21	-	-	-	-											
Mo.	4	16	479	607	118	221	-	2	-	-											
N. Dak.	-	-	28	13	-	3	-	-	-	-											
S. Dak.	1	-	37	21	-	2	-	-	-	-											
Nebr.	1	3	117	21	11	16	-	-	-	-											
Kans.	1	3	108	61	23	18	-	1	-	-											
S. ATLANTIC	149	162	594	566	711	681	-	3	1	3											
Del.	1	-	6	8	3	6	-	1	-	-											
Md.	37	46	106	95	157	135	-	2	-	-											
D.C.	5	-	15	9	27	12	-	-	-	-											
Va.	4	18	82	96	73	47	-	-	-	2											
W. Va.	4	6	11	11	14	29	-	-	-	-											
N.C.	18	20	68	59	182	153	-	-	-	-											
S.C.	3	-	30	19	40	28	-	-	-	-											
Ga.	65	37	41	50	7	62	-	-	1	1											
Fla.	12	35	235	219	208	209	-	-	-	-											
E.S. CENTRAL	12	5	820	799	387	492	-	-	-	-											
Ky.	3	1	15	30	31	48	-	-	-	-											
Tenn.	3	-	565	676	239	379	-	-	-	-											
Ala.	5	4	101	48	27	65	-	-	-	-											
Miss.	1	-	139	45	90	-	-	-	-	-											
W.S. CENTRAL	27	31	2,613	1,441	569	541	-	-	-	2											
Ark.	-	4	258	131	41	25	-	-	-	-											
La.	1	1	76	46	57	97	-	-	-	-											
Okla.	24	17	1,049	352	58	80	-	-	-	-											
Tex.	2	9	1,230	912	413	339	-	-	-	2											
MOUNTAIN	68	73	2,108	2,043	549	418	3	70	-	1											
Mont.	-	-	63	43	6	12	-	-	-	-											
Idaho	1	2	134	202	62	47	-	1	-	-											
Wyo.	33	4	21	67	19	12	-	-	-	-											
Colo.	6	9	201	249	66	66	-	5	-	1											
N. Mex.	8	11	245	400	178	166	2	4	-	-											
Ariz.	9	17	835	575	136	57	-	8	-	-											
Utah	6	9	492	439	61	40	-	47	-	-											
Nev.	5	21	117	68	21	18	1	5	-	-											
PACIFIC	143	123	3,921	4,854	834	1,126	-	127	-	3											
Wash.	2	5	283	359	54	89	-	45	-	-											
Oreg.	20	15	527	1,015	37	60	-	2	-	-											
Calif.	118	101	3,039	3,366	732	960	-	16	-	2											
Alaska	1	-	27	19	5	7	-	63	-	-											
Hawaii	2	2	45	95	6	10	-	1	-	1											
Guam	-	-	2	3	-	4	U	-	U	-											
P.R.	1	2	47	48	137	279	-	6	-	-											
V.I.	-	-	-	-	-	2	U	-	U	-											
Amer. Samoa	-	-	-	5	-	-	U	-	U	-											
C.N.M.I.	10	8	1	15	5	7	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


