
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending July 30, 2011 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2011
Legionellosis cummulative for 2010
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2011
Lyme disease cummulative for 2010
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2011
Malaria cummulative for 2010

tab delimited data:
test
UNITED STATES	39	53	128	1,349	1,658	528	361	1,284	12,903	19,146	11	26	114	633	839						
NEW ENGLAND	2	4	16	92	119	19	88	302	2,021	5,780	1	2	20	45	63						
Conn.	-	1	6	17	16	-	34	123	763	2,024	-	0	20	1	2						
Maine	-	0	3	4	6	-	10	62	205	278	-	0	1	2	5						
Mass.	2	2	10	58	68	1	21	103	494	2,373	-	1	5	33	47						
N.H.	-	0	5	4	9	-	13	45	294	862	-	0	2	2	1						
R.I.	-	0	4	5	14	-	1	40	60	49	-	0	4	2	6						
Vt.	-	0	2	4	6	18	5	45	205	194	1	0	1	5	2						
MID. ATLANTIC	14	13	53	332	392	473	149	1,060	8,481	6,623	-	8	22	126	266						
N.J.	-	1	18	25	65	126	46	548	3,528	2,492	-	1	6	8	65						
N.Y. (Upstate)	10	5	19	128	120	178	35	214	1,519	1,324	-	1	6	22	38						
N.Y. City	-	2	17	53	68	-	1	30	12	419	-	3	13	67	128						
Pa.	4	5	19	126	139	169	61	374	3,422	2,388	-	1	4	29	35						
E.N. CENTRAL	15	10	47	325	358	2	25	155	615	2,812	2	3	9	78	94						
Ill.	-	1	12	28	94	-	1	13	55	96	-	1	6	29	35						
Ind.	2	1	5	40	29	-	0	6	41	64	-	0	2	5	8						
Mich.	3	2	20	70	72	1	1	9	31	60	-	0	4	13	16						
Ohio	10	4	34	186	125	1	1	9	26	17	2	1	5	27	29						
Wis.	-	0	5	1	38	-	18	134	462	2,575	-	0	2	4	6						
W.N. CENTRAL	-	2	9	44	69	-	4	85	48	1,578	1	1	45	13	34						
Iowa	-	0	2	5	8	-	0	6	39	68	1	0	2	9	8						
Kans.	-	0	2	4	7	-	0	1	3	10	-	0	2	2	4						
Minn.	-	0	8	-	21	-	0	80	-	1,487	-	0	45	-	3						
Mo.	-	1	5	32	22	-	0	1	-	2	-	0	3	-	8						
Nebr.	-	0	1	1	5	-	0	2	6	7	-	0	1	2	9						
N. Dak.	-	0	1	1	2	-	0	10	-	3	-	0	1	-	-						
S. Dak.	-	0	2	1	4	-	0	0	-	1	-	0	1	-	2						
S. ATLANTIC	3	9	22	219	309	28	57	178	1,592	2,144	3	8	41	216	204						
Del.	-	0	1	5	10	2	10	38	460	458	-	0	1	3	2						
D.C.	-	0	3	8	13	1	0	5	11	24	-	0	1	5	10						
Fla.	1	3	9	82	93	5	2	8	52	35	1	2	7	55	65						
Ga.	-	1	4	15	39	1	0	2	9	9	1	1	7	45	35						
Md.	2	1	6	34	67	16	17	103	503	943	1	1	21	48	32						
N.C.	-	1	6	34	32	-	0	9	24	44	-	0	13	17	18						
S.C.	-	0	2	5	8	-	0	3	6	21	-	0	1	1	3						
Va.	-	1	9	31	38	3	19	76	495	563	-	1	8	42	38						
W. Va.	-	0	2	5	9	-	0	29	32	47	-	0	1	-	1						
E.S. CENTRAL	4	2	10	83	77	1	0	3	21	30	1	0	2	15	17						
Ala.	-	0	2	10	9	-	0	2	7	-	-	0	1	3	3						
Ky.	2	0	4	19	13	-	0	1	-	2	-	0	1	4	3						
Miss.	-	0	3	9	9	-	0	0	-	-	-	0	2	1	2						
Tenn.	2	1	8	45	46	1	0	3	14	28	1	0	2	7	9						
W.S. CENTRAL	-	3	13	54	78	-	1	29	20	62	-	1	18	21	52						
Ark.	-	0	2	4	12	-	0	0	-	-	-	0	1	2	4						
La.	-	0	3	9	4	-	0	1	-	2	-	0	1	-	2						
Okla.	-	0	2	3	8	-	0	0	-	-	-	0	1	2	3						
Tex.	-	2	11	38	54	-	1	29	20	60	-	1	17	17	43						
MOUNTAIN	1	2	9	46	104	-	0	3	8	14	1	1	4	36	34						
Ariz.	-	1	7	16	35	-	0	1	3	2	-	0	4	15	15						
Colo.	-	0	2	4	20	-	0	1	1	-	-	0	3	12	10						
Idaho	-	0	1	4	2	-	0	2	-	5	-	0	1	2	1						
Mont.	-	0	1	-	4	-	0	1	2	1	-	0	1	-	1						
Nev.	1	0	2	8	17	-	0	1	-	-	1	0	2	4	3						
N. Mex.	-	0	1	4	5	-	0	1	1	4	-	0	1	2	1						
Utah	-	0	2	9	16	-	0	1	1	2	-	0	1	1	3						
Wyo.	-	0	2	1	5	-	0	0	-	-	-	0	0	-	-						
PACIFIC	-	5	21	154	152	5	4	11	97	103	2	4	10	83	75						
Alaska	-	0	0	-	2	-	0	1	1	5	-	0	2	4	2						
Calif.	-	4	15	139	129	1	3	9	74	63	2	2	10	61	48						
Hawaii	-	0	1	1	1	N	0	0	N	N	-	0	1	3	2						
Oreg.	-	0	2	4	8	-	0	3	18	30	-	0	3	5	6						
Wash.	-	0	6	10	12	4	0	4	4	5	-	0	5	10	17						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	1	N	0	0	N	N	-	0	1	-	4						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


