
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 29, 2007 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	4,787	20,863	25,327	1,025,208	1,030,911	73	145	658	7,807	8,916	29	84	986	10,243	5,636						
NEW ENGLAND	127	691	1,357	34,300	34,976	-	0	1	2	-	-	5	41	321	379						
Conn.	-	215	829	9,791	10,946	N	0	0	N	N	-	0	41	41	38						
Maine	-	49	74	2,504	2,306	-	0	0	-	-	-	1	5	56	52						
Mass.	-	305	668	15,936	15,394	-	0	0	-	-	-	2	11	115	175						
N.H.	28	38	73	2,068	1,997	-	0	1	2	-	-	1	5	51	47						
R.I.	82	62	98	3,117	3,142	-	0	0	-	-	-	0	3	11	14						
Vt.	17	19	45	884	1,191	N	0	0	N	N	-	1	3	47	53						
MID. ATLANTIC	705	2,802	4,284	144,161	128,401	-	0	0	-	-	4	10	113	1,309	667						
N.J.	-	401	526	19,565	20,194	N	0	0	N	N	-	0	6	41	42						
N.Y. (Upstate)	486	537	2,758	28,299	27,488	N	0	0	N	N	2	3	20	245	184						
N.Y. City	10	1,004	1,970	49,525	41,232	N	0	0	N	N	-	1	7	94	155						
Pa.	209	858	1,764	46,772	39,487	N	0	0	N	N	2	5	103	929	286						
E.N. CENTRAL	808	3,251	6,210	169,435	170,494	-	1	3	35	46	6	20	134	1,753	1,350						
Ill.	559	1,003	1,556	51,092	53,586	-	0	0	-	-	-	2	13	180	204						
Ind.	29	395	646	20,240	19,859	-	0	0	-	-	-	2	14	114	113						
Mich.	154	708	1,024	36,291	36,753	-	0	2	23	40	-	3	11	194	144						
Ohio	66	754	3,633	44,158	40,106	-	0	1	12	6	6	5	61	571	357						
Wis.	-	368	449	17,654	20,190	N	0	0	N	N	-	7	59	694	532						
W.N. CENTRAL	150	1,192	1,465	57,934	62,017	-	0	54	9	56	2	15	125	1,591	892						
Iowa	94	158	251	8,497	8,390	N	0	0	N	N	-	2	61	608	176						
Kans.	-	151	294	7,175	7,829	N	0	0	N	N	-	1	16	151	82						
Minn.	-	253	298	11,912	12,935	-	0	54	-	54	-	3	34	295	242						
Mo.	-	464	551	22,293	22,982	-	0	1	9	2	1	2	13	178	188						
Nebr.	-	93	183	3,956	5,428	N	0	0	N	N	1	1	21	166	98						
N. Dak.	-	27	61	1,474	1,820	N	0	0	N	N	-	0	11	26	20						
S. Dak.	56	49	82	2,627	2,633	N	0	0	N	N	-	2	16	167	86						
S. ATLANTIC	848	3,953	6,760	194,987	199,732	-	0	1	3	5	13	19	65	1,238	1,222						
Del.	34	66	140	3,479	3,615	-	0	0	-	-	-	0	4	20	15						
