
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 8, 1997 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	49,050	56,551	399,589	372,283	2,103	1,300	248,884	278,217	2,715	3,018											
NEW ENGLAND	2,112	2,324	15,113	15,000	185	117	4,990	5,566	51	93											
Maine	50	38	837	795	16	-	56	50	-	-											
N.H.	35	73	697	655	12	14	82	144	8	7											
Vt.	32	18	373	340	8	3	46	42	2	24											
Mass.	734	1,132	6,409	6,025	99	85	1,886	1,885	34	56											
R.I.	133	158	1,644	1,626	10	-	369	431	7	6											
Conn.	1,128	905	5,153	5,559	40	15	2,551	3,014	-	-											
MID. ATLANTIC	15,008	15,835	52,384	50,977	127	41	32,094	37,202	312	255											
Upstate N.Y.	2,274	2,178	N	N	87	-	5,178	6,436	236	206											
N.Y. City	8,026	8,644	27,406	24,910	11	6	12,415	12,094	-	3											
N.J.	2,903	3,075	7,933	10,844	29	23	6,149	7,764	-	-											
Pa.	1,805	1,938	17,045	15,223	N	12	8,352	10,908	76	46											
E.N. CENTRAL	3,578	4,422	60,079	74,333	379	227	36,859	51,401	437	412											
Ohio	724	938	17,420	18,056	102	48	10,915	13,200	17	32											
Ind.	462	493	8,110	8,554	72	35	5,334	5,589	10	8											
Ill.	1,523	1,980	9,382	20,903	64	-	4,540	14,972	69	81											
Mich.	641	778	17,628	17,705	141	100	12,711	13,365	341	291											
Wis.	228	233	7,539	9,115	N	44	3,359	4,275	-	-											
W.N. CENTRAL	964	1,309	25,910	27,421	502	376	11,575	13,195	144	86											
Minn.	177	259	4,507	4,494	218	185	1,606	1,881	4	4											
Iowa	93	75	3,943	3,749	113	73	1,018	993	29	38											
Mo.	452	667	10,309	10,849	49	63	6,438	7,413	95	22											
N. Dak.	13	11	623	793	15	12	44	27	3	-											
S. Dak.	8	11	1,134	1,273	28	32	129	161	-	-											
Nebr.	84	87	2,074	2,359	58	-	867	936	3	7											
Kans.	137	199	3,320	3,904	21	11	1,473	1,784	10	15											
S. ATLANTIC	12,066	14,156	78,330	43,812	186	127	77,558	81,537	237	173											
Del.	194	246	1,276	1,148	4	4	1,063	1,264	-	1											
Md.	1,741	1,995	6,366	U	22	11	11,319	9,710	17	2											
D.C.	895	1,116	N	N	2	-	3,729	3,928	-	-											
Va.	1,011	964	9,861	9,962	N	41	7,489	8,127	24	16											
W. Va.	112	101	2,534	1,895	N	1	808	705	16	9											
N.C.	761	746	15,993	U	65	34	15,865	16,433	46	45											
S.C.	698	715	10,901	U	8	7	10,066	9,819	36	28											
Ga.	1,468	2,065	10,434	11,050	38	-	12,091	16,357	U	-											
Fla.	5,186	6,208	20,965	19,757	42	29	15,128	15,194	98	72											
E.S. CENTRAL	1,749	1,924	28,202	27,986	92	36	28,387	30,804	304	507											
Ky.	319	345	5,466	5,852	30	-	3,548	3,685	12	28											
Tenn.	684	702	11,073	11,830	45	36	9,679	10,472	215	354											
Ala.	456	511	7,486	7,282	14	-	10,422	11,728	11	4											
Miss.	290	366	4,177	3,022	3	-	4,738	4,919	66	121											
W.S. CENTRAL	5,206	5,687	53,950	47,187	66	16	35,227	32,775	434	335											
Ark.	193	226	2,072	1,582	9	5	3,466	3,555	8	8											
La.	899	1,253	8,666	6,479	6	3	8,457	7,000	201	193											
Okla.	256	227	6,414	6,508	9	5	4,150	4,239	7	1											
Tex.	3,858	3,981	36,798	32,618	42	3	19,154	17,981	218	133											
MOUNTAIN	1,409	1,639	21,308	22,565	227	133	7,432	6,613	402	506											
Mont.	36	34	878	1,077	23	-	36	32	21	17											
Idaho	48	34	1,416	1,329	32	22	126	92	61	94											
Wyo.	13	5	519	531	16	12	45	38	191	163											
Colo.	332	434	1,896	2,926	80	57	1,934	1,249	36	58											
N. Mex.	145	139	2,774	3,476	7	6	1,011	791	49	69											
Ariz.	348	488	10,501	9,298	N	26	3,518	3,230	25	67											
Utah	119	159	1,469	1,395	58	-	234	261	5	19											
Nev.	368	346	1,855	2,533	11	10	528	920	14	19											
PACIFIC	6,958	9,254	64,313	63,002	339	224	14,762	19,124	394	651											
Wash.	576	585	7,949	8,201	111	54	1,683	1,808	23	50											
Oreg.	261	411	4,318	4,649	73	83	645	742	3	6											
Calif.	6,004	8,071	49,297	47,520	144	77	11,690	15,788	228	411											
Alaska	37	28	1,301	1,091	11	3	324	384	-	3											
Hawaii	80	159	1,448	1,541	N	7	420	402	140	181											
Guam	2	4	193	324	N	-	27	59	-	6											
P.R.	1,714	2,014	U	U	39	U	495	577	135	139											
V.I.	86	17	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


