
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 6, 2010 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	21	35	57	201	336	25	57	96	338	654	9	17	39	94	136						
NEW ENGLAND	-	2	5	8	18	-	1	3	4	8	-	1	5	2	9						
Conn.	-	0	2	7	5	-	0	3	3	3	-	1	4	2	6						
Maine	-	0	1	1	1	-	0	2	1	1	-	0	2	-	-						
Mass.	-	1	4	-	10	-	0	2	-	3	-	0	1	-	2						
N.H.	-	0	1	-	1	-	0	1	-	1	-	0	0	-	-						
R.I.	-	0	1	-	1	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	1						
MID. ATLANTIC	3	4	10	27	49	1	5	16	24	69	2	2	7	11	15						
N.J.	-	0	5	2	15	-	1	6	-	15	-	0	1	-	1						
N.Y. (Upstate)	2	1	3	7	7	-	1	6	6	14	1	1	4	8	5						
N.Y. City	-	2	5	10	13	-	1	5	9	11	-	0	0	-	-						
Pa.	1	1	6	8	14	1	1	6	9	29	1	0	4	3	9						
E.N. CENTRAL	-	5	19	20	58	2	6	14	41	107	1	4	12	18	32						
Ill.	-	2	13	1	21	-	1	6	-	20	-	0	1	-	3						
Ind.	-	0	4	-	4	-	1	5	7	16	-	0	4	-	2						
Mich.	-	1	4	6	14	-	2	6	17	27	1	3	10	17	16						
Ohio	-	0	4	8	13	2	1	4	17	34	-	0	4	1	10						
Wis.	-	0	2	5	6	-	0	4	-	10	-	0	2	-	1						
W.N. CENTRAL	-	2	7	7	15	1	3	10	24	34	-	1	7	5	3						
Iowa	-	0	3	3	-	-	0	3	3	7	-	0	4	-	1						
Kans.	-	0	2	3	1	-	0	2	1	1	-	0	1	-	-						
Minn.	-	0	4	-	4	-	0	9	-	4	-	0	6	-	-						
Mo.	-	0	3	1	6	-	2	5	14	16	-	0	2	3	1						
Nebr.	-	0	3	-	4	1	0	2	6	5	-	0	1	1	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	-						
S. ATLANTIC	4	8	14	46	75	6	15	32	115	208	3	4	12	20	27						
Del.	-	0	1	2	-	U	0	0	U	U	U	0	0	U	U						
D.C.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Fla.	4	3	9	25	41	4	5	13	53	56	2	1	4	10	2						
Ga.	-	1	3	6	11	-	3	7	28	35	-	0	3	1	6						
Md.	-	1	3	2	8	2	1	6	12	27	1	1	3	5	6						
N.C.	-	0	7	-	6	-	0	19	2	74	-	0	10	-	4						
S.C.	-	1	4	7	5	-	1	4	6	1	-	0	1	-	-						
Va.	-	1	3	4	4	-	1	12	8	12	-	0	2	3	4						
W. Va.	-	0	2	-	-	-	0	19	6	3	-	0	2	1	5						
E.S. CENTRAL	-	1	3	7	9	2	7	13	50	71	1	2	5	18	19						
Ala.	-	0	2	2	1	-	1	5	12	22	-	0	2	1	1						
Ky.	-	0	2	3	1	1	2	6	21	12	1	1	5	16	10						
Miss.	-	0	1	-	4	-	0	2	-	4	-	0	0	-	-						
Tenn.	-	0	2	2	3	1	3	6	17	33	-	0	3	1	8						
W.S. CENTRAL	4	3	15	19	30	4	9	19	24	77	2	1	6	6	8						
Ark.	-	0	2	-	3	-	1	4	-	7	-	0	1	-	1						
La.	-	0	1	-	2	-	0	4	-	11	-	0	1	-	1						
Okla.	-	0	3	1	1	3	2	8	6	9	1	0	4	2	-						
Tex.	4	3	15	18	24	1	6	15	18	50	1	0	4	4	6						
MOUNTAIN	4	3	8	32	23	-	2	5	8	32	-	1	4	5	12						
Ariz.	4	1	5	23	11	-	0	3	2	13	-	0	0	-	-						
Colo.	-	1	5	5	6	-	0	2	1	6	-	0	3	-	8						
Idaho	-	0	1	2	-	-	0	2	1	1	-	0	2	3	-						
Mont.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
Nev.	-	0	2	1	-	-	0	3	4	5	-	0	1	-	-						
N. Mex.	-	0	1	1	1	-	0	1	-	4	-	0	1	-	4						
Utah	-	0	2	-	3	-	0	1	-	3	-	0	2	2	-						
Wyo.	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
PACIFIC	6	5	16	35	59	9	6	25	48	48	-	1	6	9	11						
Alaska	-	0	1	-	1	-	0	1	1	-	-	0	2	-	-						
Calif.	6	4	15	31	50	9	4	17	39	40	-	1	4	4	7						
Hawaii	-	0	2	-	1	-	0	1	-	1	-	0	0	-	-						
Oreg.	-	0	2	2	4	-	1	4	5	5	-	0	3	4	2						
Wash.	-	1	3	2	3	-	0	8	3	2	-	0	6	1	2						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	2	2	7	-	0	5	1	1	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


