
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 11, 1998 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	12,103	16,345	130,526	119,480	196	82	79,081	73,891	839	734											
NEW ENGLAND	320	461	4,982	4,731	23	11	1,277	1,630	10	20											
Maine	8	18	249	252	1	-	13	13	-	-											
N.H.	13	4	253	208	5	2	27	43	-	2											
Vt.	8	10	92	117	-	-	2	15	-	1											
Mass.	98	217	2,380	1,943	9	9	571	630	10	17											
R.I.	32	43	662	573	3	-	88	145	-	-											
Conn.	161	169	1,346	1,638	5	-	576	784	-	-											
MID. ATLANTIC	3,425	5,157	16,404	15,003	14	5	9,332	9,500	106	68											
Upstate N.Y.	425	845	N	N	11	-	1,271	1,625	90	50											
N.Y. City	1,936	2,636	8,925	8,039	-	3	4,074	3,852	-	-											
N.J.	580	1,109	1,971	2,794	3	2	1,527	1,914	-	-											
Pa.	484	567	5,508	4,170	N	-	2,460	2,109	16	18											
E.N. CENTRAL	995	1,213	22,002	19,224	34	9	15,446	11,304	118	182											
Ohio	169	251	6,429	6,045	12	-	3,867	3,796	5	5											
Ind.	261	283	2,499	2,368	6	3	1,630	1,660	3	3											
Ill.	376	369	6,154	2,982	10	-	5,095	1,551	5	24											
Mich.	143	248	5,392	4,855	6	2	4,294	3,091	105	140											
Wis.	46	62	1,528	2,974	N	4	560	1,206	-	10											
W.N. CENTRAL	215	367	8,411	8,343	24	12	3,784	3,425	83	37											
Minn.	32	54	1,521	2,021	9	6	526	675	-	-											
Iowa	11	51	1,088	1,245	2	-	306	314	8	8											
Mo.	101	194	3,213	3,059	4	5	2,023	1,750	73	21											
N. Dak.	3	3	215	264	1	1	18	17	-	2											
S. Dak.	7	2	442	291	-	-	75	31	-	-											
Nebr.	26	28	789	441	3	-	314	157	-	1											
Kans.	35	35	1,143	1,022	5	-	522	481	2	5											
S. ATLANTIC	3,235	4,175	27,813	22,196	23	9	22,657	22,237	44	51											
Del.	40	51	664	-	-	1	380	286	-	-											
Md.	334	435	2,252	1,849	9	4	2,489	3,407	3	5											
D.C.	266	244	N	N	-	-	958	1,234	-	-											
Va.	231	325	2,945	2,988	N	4	1,947	2,317	1	4											
W. Va.	30	21	757	902	N	-	193	264	2	1											
N.C.	217	218	6,164	4,804	7	-	5,160	4,393	7	17											
S.C.	187	211	4,876	3,331	1	-	3,142	2,961	-	12											
Ga.	371	529	5,768	2,070	2	-	4,919	2,939	8	-											
Fla.	1,559	2,141	4,387	6,252	4	-	3,469	4,436	23	12											
E.S. CENTRAL	444	472	10,706	8,695	15	3	10,255	8,936	28	89											
Ky.	65	48	1,693	1,703	2	-	987	1,149	-	5											
Tenn.	144	200	3,488	3,145	9	3	2,952	2,725	25	47											
Ala.	119	129	2,794	2,148	4	-	3,543	2,988	3	5											
Miss.	116	95	2,731	1,699	-	-	2,773	2,074	-	32											
W.S. CENTRAL	1,370	1,463	15,785	14,516	2	-	10,009	9,820	9	62											
Ark.	52	58	979	648	1	-	1,087	1,151	-	1											
La.	212	239	3,144	1,798	-	-	2,702	1,781	-	44											
Okla.	71	86	2,425	2,061	1	-	1,352	1,351	-	2											
Tex.	1,035	1,080	9,237	10,009	-	-	4,868	5,537	9	15											
MOUNTAIN	389	461	5,010	6,461	15	9	1,884	2,058	225	85											
Mont.	10	12	256	212	1	-	15	13	4	3											
Idaho	8	8	486	417	2	-	42	33	68	14											
Wyo.	1	9	197	121	-	-	11	16	101	29											
Colo.	65	128	-	906	2	1	699	548	10	13											
N. Mex.	55	35	1,095	1,051	5	3	192	346	20	14											
Ariz.	128	122	2,427	2,577	N	2	833	832	-	7											
Utah	35	35	409	399	3	1	44	47	11	2											
Nev.	87	112	140	778	2	2	48	223	11	3											
PACIFIC	1,710	2,576	19,413	20,311	46	24	4,437	4,981	216	140											
Wash.	137	175	2,975	2,503	11	11	504	585	5	7											
Oreg.	40	97	1,543	1,291	10	8	228	183	2	1											
Calif.	1,499	2,269	13,961	15,741	25	3	3,540	3,964	174	86											
Alaska	11	18	553	364	-	-	84	131	1	-											
Hawaii	23	17	381	412	N	2	81	118	34	46											
Guam	-	2	8	123	N	-	2	15	-	-											
P.R.	460	419	U	U	1	U	85	165	1	20											
V.I.	13	16	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	7	10	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


