
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending November 8, 2008 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2008
Lyme disease cummulative for 2007
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2008
Malaria cummulative for 2007
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2008
Meningococcal diseases, invasive †, all serogroups cummulative for 2007

tab delimited data:
test
UNITED STATES	236	376	1,414	22,362	24,396	10	22	136	917	1,125	11	18	53	917	933						
NEW ENGLAND	37	52	252	3,308	7,436	-	1	35	33	53	-	0	3	21	41						
Conn.	-	0	35	-	2,932	-	0	27	11	2	-	0	1	1	6						
Maine	34	2	75	770	447	-	0	1	-	7	-	0	1	5	7						
Mass.	-	13	114	1,039	2,906	-	0	2	14	31	-	0	3	15	19						
N.H.	-	8	133	1,194	860	-	0	1	4	9	-	0	0	-	3						
R.I.	-	0	12	-	163	-	0	8	-	-	-	0	1	-	3						
Vt.	3	2	39	305	128	-	0	1	4	4	-	0	1	-	3						
MID. ATLANTIC	141	168	1,000	12,974	10,025	-	4	14	210	344	1	2	6	105	118						
N.J.	-	32	188	2,301	2,919	-	0	2	-	64	-	0	2	10	17						
N.Y. (Upstate)	109	53	453	4,408	2,961	-	1	8	28	57	1	0	3	26	34						
N.Y. City	-	0	7	26	394	-	3	10	148	184	-	0	2	25	20						
Pa.	32	55	528	6,239	3,751	-	1	3	34	39	-	1	5	44	47						
E.N. CENTRAL	1	9	122	1,030	2,042	-	2	7	112	119	4	3	9	153	146						
Ill.	-	0	9	75	149	-	1	6	48	53	-	1	4	53	55						
Ind.	-	0	8	35	44	-	0	2	5	9	-	0	4	23	24						
Mich.	-	1	12	90	51	-	0	2	14	18	1	0	3	27	24						
Ohio	1	0	5	42	31	-	0	3	28	22	3	1	4	36	32						
Wis.	-	7	108	788	1,767	-	0	3	17	17	-	0	2	14	11						
W.N. CENTRAL	7	8	740	1,133	517	1	1	9	59	38	1	2	8	84	61						
Iowa	-	1	8	82	119	-	0	1	5	3	-	0	3	16	14						
Kans.	-	0	1	5	8	-	0	2	9	3	-	0	1	4	4						
Minn.	7	2	731	989	372	1	0	8	24	16	-	0	7	22	18						
Mo.	-	0	4	41	9	-	0	4	13	7	1	0	3	25	15						
Nebr.	-	0	2	12	6	-	0	2	8	7	-	0	1	12	5						
N. Dak.	-	0	9	1	3	-	0	2	-	1	-	0	1	3	2						
S. Dak.	-	0	1	3	-	-	0	0	-	1	-	0	1	2	3						
S. ATLANTIC	38	66	177	3,505	4,131	4	4	15	237	233	-	3	10	139	154						
Del.	-	12	37	671	654	-	0	1	2	4	-	0	1	2	1						
D.C.	-	3	11	147	115	-	0	2	4	2	-	0	0	-	-						
Fla.	6	1	10	96	24	-	1	7	49	50	-	1	3	48	59						
Ga.	-	0	3	21	10	-	1	5	47	37	-	0	2	16	22						
Md.	16	30	136	1,739	2,386	2	1	6	60	62	-	0	4	16	19						
N.C.	3	0	7	39	42	2	0	7	26	20	-	0	4	12	18						
S.C.	-	0	3	21	28	-	0	1	9	6	-	0	3	19	16						
Va.	13	12	68	709	805	-	1	7	40	51	-	0	2	21	17						
W. Va.	-	0	11	62	67	-	0	0	-	1	-	0	1	5	2						
E.S. CENTRAL	-	1	3	41	50	1	0	2	17	33	1	1	6	47	45						
Ala.	-	0	3	10	13	-	0	1	4	6	-	0	2	8	8						
Ky.	-	0	1	3	5	-	0	1	4	8	-	0	2	8	10						
Miss.	-	0	1	1	1	-	0	1	1	2	-	0	2	11	10						
Tenn.	-	0	3	27	31	1	0	2	8	17	1	0	3	20	17						
W.S. CENTRAL	3	2	11	95	70	-	1	64	72	83	2	2	13	96	93						
Ark.	-	0	0	-	1	-	0	0	-	2	-	0	2	7	9						
La.	-	0	1	3	2	-	0	1	3	14	-	0	3	21	25						
Okla.	-	0	1	-	-	-	0	4	2	5	1	0	5	14	16						
Tex.	3	2	10	92	67	-	1	60	67	62	1	1	7	54	43						
MOUNTAIN	-	0	4	40	42	-	1	3	29	61	-	1	4	49	58						
Ariz.	-	0	2	7	2	-	0	2	14	12	-	0	2	10	12						
Colo.	-	0	2	7	-	-	0	1	4	23	-	0	1	12	21						
Idaho	-	0	2	10	9	-	0	1	3	4	-	0	2	4	4						
Mont.	-	0	1	4	4	-	0	0	-	3	-	0	1	5	2						
Nev.	-	0	2	4	12	-	0	3	3	3	-	0	1	4	4						
N. Mex.	-	0	2	6	5	-	0	1	2	5	-	0	1	7	2						
Utah	-	0	0	-	7	-	0	1	3	11	-	0	1	5	11						
Wyo.	-	0	1	2	3	-	0	0	-	-	-	0	1	2	2						
PACIFIC	9	5	10	236	83	4	3	10	148	161	2	4	18	223	217						
Alaska	-	0	2	5	8	1	0	2	6	2	-	0	2	4	1						
Calif.	8	3	10	178	66	3	2	8	110	116	1	3	18	158	159						
Hawaii	N	0	0	N	N	-	0	1	3	2	-	0	2	4	8						
Oreg.	1	0	5	43	6	-	0	2	4	16	1	1	3	33	28						
Wash.	-	0	7	10	3	-	0	3	25	25	-	0	5	24	21						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	2	3	1	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	1	3	-	0	1	3	7						
V.I.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


