
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending January 12, 2002 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2002
Meningococcal Disease cummulative for 2001
Mumps cummulative for 2002
Mumps cummulative for 2001
Pertussis cummulative for 2002
Pertussis cummulative for 2001
Rabies, Animal cummulative for 2002
Rabies, Animal cummulative for 2001

tab delimited data:
test
UNITED STATES	26	103	2	5	56	105	52	230													
NEW ENGLAND	1	7	-	-	25	38	7	17													
Maine	-	-	-	-	-	-	-	3													
N.H.	-	-	-	-	-	-	-	-													
Vt.	1	-	-	-	10	9	2	6													
Mass.	-	5	-	-	15	29	1	5													
R.I.	-	-	-	-	-	-	1	1													
Conn.	-	2	-	-	-	-	3	2													
MID. ATLANTIC	1	15	-	-	-	2	16	16													
Upstate N.Y.	1	3	-	-	-	1	14	13													
N.Y. City	-	4	-	-	-	1	-	-													
N.J.	-	8	-	-	-	-	-	3													
Pa.	-	-	-	-	-	-	2	-													
E.N. CENTRAL	9	11	1	-	6	12	1	2													
Ohio	8	3	-	-	5	3	-	-													
Ind.	-	-	-	-	-	-	1	-													
Ill.	-	3	-	-	-	-	-	-													
Mich.	1	3	1	-	1	2	-	-													
Wis.	-	2	-	-	-	7	-	2													
W.N. CENTRAL	2	5	-	-	6	7	2	9													
Minn.	-	-	-	-	-	-	-	3													
Iowa	-	2	-	-	2	1	2	3													
Mo.	1	3	-	-	4	4	-	1													
N. Dak.	-	-	-	-	-	-	-	-													
S. Dak.	1	-	-	-	-	-	-	2													
Nebr.	-	-	-	-	-	-	-	-													
Kans.	-	-	-	-	-	2	-	-													
S. ATLANTIC	5	8	-	-	1	2	17	32													
Del.	-	-	-	-	1	-	-	-													
Md.	-	4	-	-	-	2	-	5													
D.C.	-	-	-	-	-	-	-	-													
Va.	-	-	-	-	-	-	4	4													
W. Va.	-	-	-	-	-	-	3	2													
N.C.	1	2	-	-	-	-	10	5													
S.C.	-	-	-	-	-	-	-	-													
Ga.	4	1	-	-	-	-	-	15													
Fla.	-	1	-	-	-	-	-	1													
E.S. CENTRAL	-	4	-	-	2	2	2	106													
Ky.	-	-	-	-	1	-	-	-													
Tenn.	-	1	-	-	1	1	1	106													
Ala.	-	3	-	-	-	-	1	-													
Miss.	-	-	-	-	-	1	-	-													
W.S. CENTRAL	3	31	-	-	-	-	3	24													
Ark.	1	-	-	-	-	-	-	-													
La.	1	4	-	-	-	-	-	-													
Okla.	-	1	-	-	-	-	3	3													
Tex.	1	26	-	-	-	-	-	21													
MOUNTAIN	1	5	-	-	15	26	4	11													
Mont.	-	-	-	-	-	-	-	1													
Idaho	-	2	-	-	4	3	-	-													
Wyo.	-	-	-	-	-	-	-	3													
Colo.	1	1	-	-	8	23	-	-													
N. Mex.	-	1	-	-	3	-	-	-													
Ariz.	-	-	-	-	-	-	4	7													
Utah	-	1	-	-	-	-	-	-													
Nev.	-	-	-	-	-	-	-	-													
PACIFIC	4	17	1	5	1	16	-	13													
Wash.	-	-	-	-	-	-	-	-													
Oreg.	4	1	N	N	-	1	-	-													
Calif.	-	14	1	4	-	12	-	7													
Alaska	-	-	-	-	1	-	-	6													
Hawaii	-	2	-	1	-	3	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	2													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


