
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 6, 2008 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	136	169	849	8,561	9,189	23	102	160	4,733	5,739	12	42	195	2,196	1,975						
NEW ENGLAND	5	13	49	591	1,455	1	7	20	346	504	-	0	1	2	9						
Conn.	-	0	4	34	86	-	4	17	190	210	-	0	0	-	-						
Maine	-	1	5	40	78	-	1	5	55	84	N	0	0	N	N						
Mass.	-	10	33	420	1,122	N	0	0	N	N	-	0	1	1	8						
N.H.	1	0	4	38	78	-	0	3	35	52	-	0	1	1	1						
R.I.	4	0	25	47	32	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	4	12	59	1	1	6	66	158	-	0	0	-	-						
MID. ATLANTIC	18	19	43	950	1,219	12	28	63	1,516	961	1	1	5	78	81						
N.J.	-	1	9	54	214	-	0	0	-	-	-	0	2	12	31						
N.Y. (Upstate)	8	7	24	406	510	12	9	20	480	499	-	0	2	17	6						
N.Y. City	-	1	5	46	146	-	0	2	19	43	-	0	2	24	27						
Pa.	10	9	22	444	349	-	18	48	1,017	419	1	0	2	25	17						
E.N. CENTRAL	33	24	189	1,473	1,453	-	3	28	244	408	-	1	13	128	59						
Ill.	-	5	18	293	189	-	1	21	103	113	-	0	10	84	39						
Ind.	-	1	15	100	56	-	0	2	10	12	-	0	3	8	5						
Mich.	8	5	14	258	282	-	1	8	71	201	-	0	1	3	4						
Ohio	25	9	176	715	601	-	1	7	60	82	-	0	4	32	10						
Wis.	-	2	7	107	325	N	0	0	N	N	-	0	1	1	1						
W.N. CENTRAL	32	15	142	1,043	695	1	3	12	182	252	1	5	36	505	363						
Iowa	-	1	9	71	144	-	0	5	28	31	-	0	2	6	17						
Kans.	3	1	13	63	101	-	0	7	-	99	-	0	0	-	12						
Minn.	-	2	131	224	213	-	0	10	65	39	-	0	4	1	2						
Mo.	17	6	49	414	102	1	0	9	53	38	1	4	35	475	313						
Nebr.	12	2	34	238	69	-	0	0	-	-	-	0	4	20	14						
N. Dak.	-	0	5	1	7	-	0	8	24	21	-	0	0	-	-						
S. Dak.	-	0	3	32	59	-	0	2	12	24	-	0	1	3	5						
S. ATLANTIC	19	15	50	821	895	7	37	101	1,931	2,111	10	12	70	853	946						
Del.	-	0	3	16	11	-	0	0	-	-	-	0	4	31	16						
D.C.	-	0	1	7	9	-	0	0	-	-	-	0	2	8	3						
Fla.	10	5	20	282	205	-	0	77	137	128	-	0	3	18	16						
Ga.	2	1	6	67	35	-	6	42	298	286	1	1	8	73	60						
Md.	3	2	8	117	113	-	8	17	403	416	-	1	7	68	63						
N.C.	-	0	38	79	292	4	9	16	434	465	9	2	55	450	610						
