
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 8, 2003 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2003
AIDS § cummulative for 2002
Chlamydia† cummulative for 2003
Chlamydia† cummulative for 2002
Coccidioidomycosis cummulative for 2003
Coccidioidomycosis cummulative for 2002
Cryptosporidiosis cummulative for 2003
Cryptosporidiosis cummulative for 2002
Encephalitis/Meningitis West Nile cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2002

tab delimited data:
test
UNITED STATES	6,085	6,339	124,017	146,274	608	756	208	390	-	-											
NEW ENGLAND	209	205	4,459	5,008	-	-	16	14	-	-											
Maine	-	1	163	244	N	N	1	-	-	-											
N.H.	3	4	260	300	-	-	-	2	-	-											
Vt.	5	4	201	140	-	-	2	1	-	-											
Mass.	49	132	1,570	1,930	-	-	8	5	-	-											
R.I.	21	21	526	508	-	-	3	3	-	-											
Conn.	131	43	1,739	1,886	N	N	2	3	-	-											
MID. ATLANTIC	1,622	1,364	8,362	15,740	-	-	16	37	-	-											
Upstate N.Y.	73	70	2,808	1,921	N	N	10	6	-	-											
N.Y. City	962	857	761	5,495	-	-	2	23	-	-											
N.J.	179	257	2,109	2,720	-	-	2	3	-	-											
Pa.	408	180	2,684	5,604	N	N	2	5	-	-											
E.N. CENTRAL	617	664	23,019	26,862	1	4	48	125	-	-											
Ohio	99	152	6,346	7,049	-	-	9	34	-	-											
Ind.	95	84	2,655	3,168	N	N	4	11	-	-											
Ill.	239	333	5,481	7,499	-	-	5	23	-	-											
Mich.	156	66	5,628	5,950	1	4	14	21	-	-											
Wis.	28	29	2,909	3,196	-	-	16	36	-	-											
W.N. CENTRAL	115	105	7,701	8,162	-	-	25	30	-	-											
Minn.	14	19	1,241	2,010	N	N	13	10	-	-											
Iowa	18	22	770	623	N	N	5	3	-	-											
Mo.	71	34	3,074	2,721	-	-	2	7	-	-											
N. Dak.	-	-	85	222	N	N	-	2	-	-											
S. Dak.	3	1	458	382	-	-	4	2	-	-											
Nebr.	1	13	777	765	-	-	1	4	-	-											
Kans.	8	16	1,296	1,439	N	N	-	2	-	-											
S. ATLANTIC	1,157	1,963	27,325	26,800	-	-	52	80	-	-											
Del.	27	45	573	517	N	N	1	-	-	-											
Md.	47	250	2,918	2,870	-	-	7	3	-	-											
D.C.	164	87	658	670	-	-	-	1	-	-											
Va.	197	155	2,768	2,826	-	-	4	1	-	-											
W. Va.	3	11	476	453	N	N	-	1	-	-											
N.C.	75	134	4,500	3,728	N	N	4	9	-	-											
S.C.	132	136	2,568	2,736	-	-	1	1	-	-											
Ga.	218	472	5,636	5,477	-	-	24	41	-	-											
Fla.	294	673	7,228	7,523	N	N	11	23	-	-											
E.S. CENTRAL	237	258	10,021	10,269	-	-	13	17	-	-											
Ky.	8	31	1,530	1,722	N	N	-	1	-	-											
Tenn.	119	115	3,254	3,285	N	N	5	5	-	-											
Ala.	45	57	2,846	3,169	-	-	6	10	-	-											
Miss.	65	55	2,391	2,093	N	N	2	1	-	-											
W.S. CENTRAL	804	726	18,615	20,497	-	-	2	8	-	-											
Ark.	23	35	1,133	1,390	-	-	1	2	-	-											
La.	49	182	3,104	3,532	N	N	-	1	-	-											
Okla.	40	33	1,562	1,652	N	N	1	1	-	-											
Tex.	692	476	12,816	13,923	-	-	-	4	-	-											
MOUNTAIN	293	194	7,480	8,959	508	536	17	18	-	-											
Mont.	6	4	356	438	N	N	1	-	-	-											
Idaho	-	4	494	409	N	N	5	5	-	-											
Wyo.	1	2	210	159	-	-	-	1	-	-											
Colo.	56	34	1,501	2,614	N	N	3	4	-	-											
N. Mex.	21	7	250	1,375	-	2	-	-	-	-											
Ariz.	145	78	3,030	2,679	501	525	2	4	-	-											
Utah	38	13	630	155	1	2	4	2	-	-											
Nev.	26	52	1,009	1,130	6	7	2	2	-	-											
PACIFIC	1,031	860	17,035	23,977	99	216	19	61	-	-											
Wash.	68	82	2,830	2,638	N	N	-	10	-	-											
Oreg.	46	90	1,279	1,220	-	-	5	7	-	-											
Calif.	908	675	11,527	18,712	99	216	14	44	-	-											
Alaska	6	2	561	624	-	-	-	-	-	-											
Hawaii	3	11	838	783	-	-	-	-	-	-											
Guam	1	-	-	-	-	-	-	-	-	-											
P.R.	58	165	173	5	N	N	N	N	-	-											
V.I.	1	45	-	42	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


