
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 17, 1997 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	20,222	26,411	145,458	155,853	374	166	92,582	115,544	1,122	1,235											
NEW ENGLAND	671	942	6,130	7,247	33	15	2,072	3,016	17	41											
Maine	25	15	333	U	1	-	17	18	-	-											
N.H.	8	31	277	270	2	-	50	56	3	2											
Vt.	16	9	146	175	2	1	20	24	-	12											
Mass.	282	549	2,703	2,542	24	14	861	832	12	24											
R.I.	55	61	800	808	1	-	193	208	2	3											
Conn.	285	277	1,871	3,452	3	-	931	1,878	-	-											
MID. ATLANTIC	6,683	7,513	17,953	27,522	27	4	10,483	16,606	126	104											
Upstate N.Y.	1,143	794	N	N	16	3	1,801	2,725	98	83											
N.Y. City	3,308	4,474	9,220	14,659	5	-	4,219	6,437	-	2											
N.J.	1,444	1,413	2,742	5,675	6	-	1,584	3,513	-	-											
Pa.	788	832	5,991	7,188	N	1	2,879	3,931	28	19											
E.N. CENTRAL	1,416	2,208	22,901	34,445	65	24	13,848	22,231	224	201											
Ohio	270	487	5,326	7,804	20	10	3,391	5,540	5	4											
Ind.	302	306	3,204	3,891	13	5	2,205	2,561	5	6											
Ill.	509	980	4,357	9,965	15	-	2,123	6,593	16	48											
Mich.	259	318	7,309	8,514	17	2	4,950	5,671	198	143											
Wis.	76	117	2,705	4,271	N	7	1,179	1,866	-	-											
W.N. CENTRAL	383	570	8,424	12,200	50	33	3,955	5,601	60	22											
Minn.	79	125	U	1,806	29	20	U	867	1	-											
Iowa	59	43	1,765	1,503	12	5	452	398	15	8											
Mo.	150	232	4,168	5,325	3	5	2,766	3,201	31	9											
N. Dak.	4	5	339	404	3	2	23	11	2	-											
S. Dak.	2	7	452	537	-	-	42	78	-	-											
Nebr.	35	39	258	799	2	-	89	165	1	2											
Kans.	54	119	1,442	1,826	1	1	583	881	10	3											
S. ATLANTIC	4,846	6,520	31,518	21,165	49	12	31,042	36,557	99	68											
Del.	69	113	-	-	1	1	420	561	-	-											
Md.	576	847	2,768	2,402	2	1	5,072	4,905	6	1											
D.C.	282	431	N	N	-	-	1,319	60	-	-											
Va.	421	359	4,186	4,537	N	4	3,118	3,677	8	5											
W. Va.	27	50	1,320	813	N	-	379	252	5	6											
N.C.	281	280	6,569	U	13	6	6,098	7,318	22	18											
S.C.	270	344	4,498	U	1	-	3,991	4,378	17	14											
Ga.	683	868	3,377	4,632	15	-	4,453	8,722	U	-											
Fla.	2,237	3,228	8,800	8,739	17	-	6,192	6,684	41	24											
E.S. CENTRAL	609	869	12,485	11,327	32	7	12,436	12,086	146	236											
Ky.	60	152	2,546	2,651	10	-	1,628	1,582	7	12											
Tenn.	285	310	4,847	4,818	17	7	4,069	4,271	84	197											
Ala.	151	276	2,902	3,371	2	-	4,114	5,163	5	1											
Miss.	113	131	2,190	487	3	-	2,625	1,070	50	26											
W.S. CENTRAL	2,040	2,598	16,494	8,300	13	4	11,188	7,853	122	139											
Ark.	83	121	474	620	1	1	965	1,539	-	3											
La.	385	612	3,098	2,574	3	3	2,855	2,777	78	58											
Okla.	116	100	2,913	2,673	-	-	1,831	1,709	4	43											
Tex.	1,456	1,765	10,009	2,433	9	-	5,537	1,828	40	35											
MOUNTAIN	601	785	7,877	5,949	36	24	2,659	2,978	143	260											
Mont.	16	10	311	497	3	-	14	13	5	9											
Idaho	18	10	578	615	5	-	43	34	19	67											
Wyo.	11	2	200	274	3	-	22	11	55	79											
Colo.	156	245	101	8	14	8	554	654	18	24											
N. Mex.	58	45	1,278	1,564	4	3	508	352	26	33											
Ariz.	158	233	3,694	1,284	N	10	1,142	1,456	15	28											
Utah	41	85	660	620	4	-	87	122	2	10											
Nev.	143	155	1,055	1,087	3	3	289	336	3	10											
PACIFIC	2,973	4,406	21,676	27,698	69	40	4,899	8,616	185	164											
Wash.	241	309	3,563	3,876	11	4	780	900	9	26											
Oreg.	128	223	1,325	2,094	20	14	205	177	4	3											
Calif.	2,570	3,784	15,675	20,666	35	19	3,582	7,149	109	58											
Alaska	12	10	532	359	3	-	174	185	-	2											
Hawaii	22	80	581	703	N	3	158	205	63	75											
Guam	2	3	14	162	N	-	1	28	-	5											
P.R.	520	422	N	N	21	U	248	106	42	13											
V.I.	29	9	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	11	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


