
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 14, 2003 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2003
AIDS § cummulative for 2002
Chlamydia† cummulative for 2003
Chlamydia† cummulative for 2002
Coccidioidomycosis cummulative for 2003
Coccidioidomycosis cummulative for 2002
Cryptosporidiosis cummulative for 2003
Cryptosporidiosis cummulative for 2002
Encephalitis/Meningitis West Nile cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2002

tab delimited data:
test
UNITED STATES	19,482	16,491	365,361	372,113	1,458	2,076	829	951	-	-											
NEW ENGLAND	654	627	12,091	12,154	-	-	51	45	-	-											
Maine	27	19	771	662	N	N	5	2	-	-											
N.H.	15	15	692	725	-	-	6	10	-	-											
Vt.	6	6	444	345	-	-	10	8	-	-											
Mass.	277	313	4,883	4,917	-	-	18	15	-	-											
R.I.	51	49	1,420	1,190	-	-	9	5	-	-											
Conn.	278	225	3,881	4,315	N	N	3	5	-	-											
MID. ATLANTIC	4,098	3,436	39,509	40,587	-	-	116	137	-	-											
Upstate N.Y.	274	239	8,685	7,243	N	N	35	27	-	-											
N.Y. City	1,976	1,812	14,265	14,027	-	-	33	56	-	-											
N.J.	787	665	6,074	5,729	-	-	5	11	-	-											
Pa.	1,061	720	10,485	13,588	N	N	43	43	-	-											
E.N. CENTRAL	1,982	1,773	64,019	69,326	3	12	177	269	-	-											
Ohio	303	311	16,422	17,879	-	-	32	61	-	-											
Ind.	259	206	7,506	7,606	N	N	20	20	-	-											
Ill.	959	814	18,681	21,823	-	2	18	54	-	-											
Mich.	359	360	14,249	14,339	3	10	38	49	-	-											
Wis.	102	82	7,161	7,679	-	-	69	85	-	-											
W.N. CENTRAL	358	269	21,676	20,646	1	-	82	96	-	-											
Minn.	74	55	4,455	4,841	N	N	38	35	-	-											
Iowa	41	41	2,398	2,420	N	N	13	11	-	-											
Mo.	177	116	7,975	6,595	-	-	7	15	-	-											
N. Dak.	-	-	513	584	N	N	4	6	-	-											
S. Dak.	7	2	1,155	995	-	-	16	5	-	-											
Nebr.	25	23	1,905	1,994	1	-	3	17	-	-											
Kans.	34	32	3,275	3,217	N	N	1	7	-	-											
S. ATLANTIC	5,488	5,341	71,984	69,825	2	1	124	128	-	-											
Del.	106	95	1,438	1,257	N	N	3	1	-	-											
Md.	558	815	7,481	7,078	2	1	9	5	-	-											
D.C.	595	264	1,264	1,503	-	-	3	3	-	-											
Va.	481	344	8,482	7,689	-	-	13	2	-	-											
W. Va.	42	39	1,154	1,130	N	N	2	1	-	-											
N.C.	581	399	11,999	11,028	N	N	15	18	-	-											
S.C.	330	420	6,803	6,667	-	-	2	2	-	-											
Ga.	736	920	15,120	14,353	-	-	47	48	-	-											
Fla.	2,059	2,045	18,243	19,120	N	N	30	48	-	-											
E.S. CENTRAL	841	749	24,276	24,186	N	N	48	58	-	-											
Ky.	79	122	3,771	4,007	N	N	10	1	-	-											
Tenn.	374	324	8,603	7,530	N	N	14	27	-	-											
Ala.	185	143	6,313	7,609	-	-	21	26	-	-											
Miss.	203	160	5,589	5,040	N	N	3	4	-	-											
W.S. CENTRAL	2,125	1,801	47,585	49,695	-	-	38	29	-	-											
Ark.	65	123	3,292	3,342	-	-	1	4	-	-											
La.	368	431	7,891	8,592	N	N	1	8	-	-											
Okla.	92	94	5,028	4,787	N	N	4	3	-	-											
Tex.	1,600	1,153	31,374	32,974	-	-	32	14	-	-											
MOUNTAIN	722	553	21,543	22,913	1,020	1,437	41	63	-	-											
Mont.	10	6	989	740	N	N	8	4	-	-											
Idaho	13	10	1,127	1,141	N	N	7	17	-	-											
Wyo.	4	3	463	410	-	-	1	6	-	-											
Colo.	159	107	4,423	6,463	N	N	9	16	-	-											
N. Mex.	52	34	3,183	3,617	1	5	2	6	-	-											
Ariz.	341	235	6,868	6,652	997	1,409	2	6	-	-											
Utah	31	30	2,115	1,056	5	6	9	5	-	-											
Nev.	112	128	2,375	2,834	17	17	3	3	-	-											
PACIFIC	3,214	1,942	62,678	62,781	431	626	152	126	-	-											
Wash.	214	228	7,157	6,730	N	N	14	9	-	-											
Oreg.	126	178	3,366	3,056	-	-	18	17	-	-											
Calif.	2,815	1,496	49,854	49,396	431	626	120	99	-	-											
Alaska	12	9	1,716	1,632	-	-	-	-	-	-											
Hawaii	47	31	585	1,967	-	-	-	1	-	-											
Guam	2	1	-	303	-	-	-	-	-	-											
P.R.	514	502	664	1,397	N	N	N	N	-	-											
V.I.	15	53	-	85	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


