
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 11, 2001 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2001
H. influenzae, Invasive cummulative for 2000
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2000
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2001
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2001
Measles (Rubeola), Total cummulative for 2001
Measles (Rubeola), Total cummulative for 2000

tab delimited data:
test
UNITED STATES	858	821	5,621	7,801	3,875	4,251	1	48	-	34	82	61									
NEW ENGLAND	48	63	281	236	59	71	-	4	-	1	5	6									
Maine	1	1	5	12	5	5	U	-	U	-	-	-									
N.H.	2	10	11	17	11	11	-	-	-	-	-	3									
Vt.	2	5	8	7	3	6	-	1	-	-	1	3									
Mass.	33	31	99	94	2	8	-	2	-	1	3	-									
R.I.	2	1	16	15	14	13	-	-	-	-	-	-									
Conn.	8	15	142	91	24	28	-	1	-	-	1	-									
MID. ATLANTIC	114	157	512	855	573	747	-	2	-	9	11	20									
Upstate N.Y.	47	62	164	141	84	82	-	1	-	4	5	9									
N.Y. City	27	43	185	303	293	367	-	-	-	-	-	10									
N.J.	30	30	70	157	64	119	-	-	-	1	1	-									
Pa.	10	22	93	254	132	179	-	1	-	4	5	1									
E.N. CENTRAL	117	122	606	1,020	550	453	-	-	-	10	10	6									
Ohio	49	39	148	166	72	73	-	-	-	3	3	2									
Ind.	35	19	56	42	29	30	-	-	-	4	4	-									
Ill.	10	41	173	459	92	80	-	-	-	3	3	3									
Mich.	7	8	190	300	357	247	-	-	-	-	-	1									
Wis.	16	15	39	53	-	23	-	-	-	-	-	-									
W.N. CENTRAL	43	43	238	512	117	192	-	4	-	-	4	1									
Minn.	25	22	16	140	12	22	-	2	-	-	2	1									
Iowa	-	-	23	53	15	19	-	-	-	-	-	-									
Mo.	11	14	60	223	59	103	-	2	-	-	2	-									
N. Dak.	4	2	2	2	-	2	U	-	U	-	-	-									
S. Dak.	-	-	1	-	1	-	-	-	-	-	-	-									
Nebr.	2	3	28	22	17	29	-	-	-	-	-	-									
Kans.	1	2	108	72	13	17	-	-	-	-	-	-									
S. ATLANTIC	254	193	1,299	802	808	718	-	4	-	1	5	2									
Del.	-	-	-	10	-	10	-	-	-	-	-	-									
Md.	60	54	171	105	91	81	-	2	-	1	3	-									
D.C.	-	-	30	15	11	19	-	-	-	-	-	-									
Va.	18	32	82	97	96	95	-	1	-	-	1	2									
W. Va.	9	4	8	47	20	7	-	-	-	-	-	-									
N.C.	32	19	92	100	131	154	-	-	-	-	-	-									
S.C.	5	7	45	34	19	6	-	-	-	-	-	-									
Ga.	65	50	508	144	181	122	-	1	-	-	1	-									
Fla.	65	27	363	250	259	224	-	-	-	-	-	-									
E.S. CENTRAL	57	36	224	288	263	294	-	2	-	-	2	-									
Ky.	2	12	59	34	27	57	-	2	-	-	2	-									
Tenn.	28	15	89	100	138	135	-	-	-	-	-	-									
Ala.	26	7	63	41	55	33	-	-	-	-	-	-									
Miss.	1	2	13	113	43	69	-	-	-	-	-	-									
W.S. CENTRAL	32	44	621	1,476	426	640	-	1	-	-	1	-									
Ark.	-	1	47	102	59	67	-	-	-	-	-	-									
La.	3	13	48	52	29	91	-	-	-	-	-	-									
Okla.	29	28	93	171	64	93	-	-	-	-	-	-									
Tex.	-	2	433	1,151	274	389	-	1	-	-	1	-									
MOUNTAIN	115	81	526	549	354	326	-	-	-	1	1	12									
Mont.	-	1	8	4	2	4	-	-	-	-	-	-									
Idaho	1	3	48	19	9	5	-	-	-	1	1	-									
Wyo.	17	1	22	4	31	1	-	-	-	-	-	-									
Colo.	26	17	50	132	73	53	-	-	-	-	-	2									
N. Mex.	14	17	27	50	88	101	-	-	-	-	-	-									
Ariz.	42	32	273	264	106	118	-	-	-	-	-	-									
Utah	6	7	55	35	16	16	-	-	-	-	-	3									
Nev.	9	3	43	41	29	28	-	-	-	-	-	7									
PACIFIC	78	82	1,314	2,063	725	810	1	31	-	12	43	14									
Wash.	2	3	86	182	77	53	-	13	-	2	15	3									
Oreg.	17	23	52	137	43	67	-	3	-	-	3	-									
Calif.	32	30	1,161	1,721	584	672	-	12	-	6	18	8									
Alaska	4	6	14	11	6	9	-	-	-	-	-	1									
Hawaii	23	20	1	12	15	9	1	3	-	4	7	2									
Guam	-	1	-	1	-	9	U	-	U	-	-	-									
P.R.	1	3	62	178	106	176	-	-	-	-	-	2									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	U	-	U	23	U	-	-	-	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


