
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending September 25, 2004 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	5,331	5,080	250	328	7,385	9,048	208	276	13,338	11,574											
NEW ENGLAND	142	155	4	-	274	300	19	23	591	2,316											
Maine	2	6	-	-	-	18	-	-	180	642											
N.H.	3	15	3	-	12	11	-	2	-	-											
Vt.	-	-	-	-	-	8	-	-	411	510											
Mass.	93	100	-	-	177	151	13	13	-	128											
R.I.	18	16	-	-	23	40	1	2	-	4											
Conn.	26	18	1	-	62	72	5	6	-	1,032											
MID. ATLANTIC	711	601	35	49	1,521	1,593	45	61	71	26											
Upstate N.Y.	73	31	2	8	188	201	8	10	-	-											
N.Y. City	426	336	11	27	787	827	14	30	-	-											
N.J.	114	118	21	14	299	315	12	17	-	-											
Pa.	98	116	1	-	247	250	11	4	71	26											
E.N. CENTRAL	589	689	47	56	854	833	16	31	4,120	3,939											
Ohio	161	157	1	3	149	148	5	2	1,055	951											
Ind.	42	34	8	10	89	95	-	4	-	-											
Ill.	226	289	10	18	367	395	-	15	-	-											
Mich.	139	194	28	25	185	148	9	10	2,673	2,364											
Wis.	21	15	-	-	64	47	2	-	392	624											
W.N. CENTRAL	118	114	3	4	317	342	8	6	125	42											
Minn.	15	34	1	-	128	138	4	2	-	-											
Iowa	5	8	-	-	23	21	-	2	N	N											
Mo.	73	43	1	4	77	89	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	77	42											
S. Dak.	-	1	-	-	8	16	-	-	43	-											
Nebr.	5	5	-	-	27	15	2	1	-	-											
Kans.	20	21	1	-	51	63	-	-	-	-											
S. ATLANTIC	1,396	1,344	36	66	1,461	1,685	38	39	1,739	1,634											
Del.	7	4	1	-	-	-	-	-	4	21											
Md.	268	233	5	10	183	162	11	8	-	-											
D.C.	62	37	1	-	63	-	1	-	20	22											
Va.	70	63	2	1	167	180	5	13	466	442											
W. Va.	2	2	-	-	14	12	-	-	1,001	956											
N.C.	137	118	8	16	223	219	6	6	N	N											
S.C.	95	81	6	7	140	119	-	-	248	193											
Ga.	223	353	1	13	11	382	6	5	-	-											
Fla.	532	453	12	19	660	611	9	7	-	-											
E.S. CENTRAL	302	231	17	11	398	478	6	5	-	-											
Ky.	33	29	1	1	77	85	2	-	-	-											
Tenn.	98	95	8	2	144	164	4	2	-	-											
Ala.	131	85	6	6	144	154	-	3	-	-											
Miss.	40	22	2	2	33	75	-	-	-	-											
W.S. CENTRAL	864	660	39	58	648	1,368	14	27	4,911	3,208											
Ark.	34	40	-	2	84	67	-	-	-	-											
La.	196	100	-	1	-	-	-	-	45	10											
Okla.	19	47	2	1	112	107	1	-	-	-											
Tex.	615	473	37	54	452	1,194	13	27	4,866	3,198											
MOUNTAIN	270	231	43	28	351	325	5	6	1,781	409											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	15	4	2	2	4	5	-	1	-	-											
Wyo.	1	-	-	-	2	3	-	-	27	39											
Colo.	27	27	-	3	80	68	1	3	1,365	-											
N. Mex.	46	46	1	5	18	36	-	-	68	1											
Ariz.	152	139	40	18	161	157	2	2	-	-											
Utah	4	5	-	-	29	29	1	-	321	369											
Nev.	25	10	-	-	53	22	1	-	-	-											
PACIFIC	939	1,055	26	56	1,561	2,124	57	78	-	-											
Wash.	97	56	-	-	163	181	4	3	-	-											
Oreg.	21	30	-	-	58	80	2	3	-	-											
Calif.	817	962	26	55	1,235	1,738	45	71	-	-											
Alaska	-	1	-	-	28	46	-	-	-	-											
Hawaii	4	6	-	1	77	79	6	1	-	-											
Guam	-	1	-	-	-	41	-	-	-	104											
P.R.	93	153	5	13	60	75	-	-	215	423											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


