
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending July 7, 2012 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	145	269	426	5,761	5,625	2	3	19	77	90	31	50	350	1,246	568						
NEW ENGLAND	-	3	22	38	114	-	0	1	-	1	-	0	1	5	5						
Conn.	-	0	4	14	22	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	2	16	-	0	0	-	-	-	0	1	2	-						
Mass.	-	2	20	21	68	-	0	0	-	-	-	0	1	-	3						
N.H.	-	0	1	1	1	-	0	1	-	1	-	0	0	-	1						
R.I.	-	0	2	-	4	-	0	0	-	-	-	0	1	3	1						
Vt.	-	0	1	-	3	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	13	43	89	1,200	331	2	0	2	15	1	-	2	11	31	55						
N.J.	2	18	48	578	63	-	0	1	-	1	-	0	8	-	49						
N.Y. (Upstate)	11	9	41	251	93	-	0	1	4	-	-	0	3	5	2						
N.Y. City	-	13	28	309	122	-	0	0	-	-	-	0	2	9	1						
Pa.	-	2	11	62	53	2	0	2	11	-	-	0	3	17	3						
E.N. CENTRAL	1	18	42	492	423	-	0	2	4	6	1	2	12	85	49						
Ill.	-	3	16	64	100	-	0	1	1	-	-	1	8	52	28						
Ind.	-	1	6	23	40	-	0	1	3	3	1	0	4	23	13						
Mich.	1	4	11	85	80	-	0	0	-	-	-	0	1	1	-						
Ohio	-	8	27	320	163	-	0	2	-	1	-	0	2	9	6						
Wis.	-	0	4	-	40	-	0	0	-	2	-	0	2	-	2						
W.N. CENTRAL	7	6	15	118	214	-	0	5	12	6	-	4	25	140	112						
Iowa	-	0	3	11	7	-	0	0	-	-	-	0	1	5	3						
Kans.	-	2	8	28	31	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	6	-	39	-	0	0	-	-	-	0	3	-	2						
Mo.	3	1	7	46	128	-	0	5	12	3	-	4	20	133	106						
Nebr.	4	0	7	32	5	-	0	3	-	3	-	0	1	2	1						
N. Dak.	-	0	2	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	1	1	4	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	41	72	135	1,527	1,904	-	1	12	30	59	17	11	75	307	149						
Del.	-	0	2	1	1	-	0	0	-	-	-	0	4	14	13						
D.C.	-	0	6	14	12	-	0	0	-	1	-	0	1	1	-						
Fla.	32	48	66	1,028	1,358	-	0	1	1	2	-	0	5	16	2						
Ga.	-	14	24	247	280	-	1	9	20	44	-	0	0	-	-						
Md.	5	3	15	125	46	-	0	1	-	2	-	0	3	14	7						
N.C.	-	2	9	58	131	-	0	3	-	4	-	0	49	79	65						
S.C.	1	1	54	17	26	-	0	2	6	5	-	0	2	5	11						
Va.	3	1	7	36	46	-	0	1	3	1	17	5	25	178	49						
W. Va.	-	0	1	1	4	-	0	0	-	-	-	0	1	-	2						
E.S. CENTRAL	2	21	52	561	414	-	0	2	1	3	8	7	46	357	128						
Ala.	1	6	22	162	106	-	0	1	1	-	3	2	8	54	24						
