
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 30, 2002 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli O157:H7 cummulative for 2002
Escherichia coli O157:H7 cummulative for 2001
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	10,265	10,393	161,234	186,354	448	429	246	257	14	16											
NEW ENGLAND	318	309	5,240	5,657	18	11	20	24	2	6											
Maine	1	3	342	311	-	-	-	3	-	-											
N.H.	9	12	392	301	3	-	1	3	-	2											
Vt.	5	10	183	151	3	5	-	1	-	-											
Mass.	178	191	2,728	2,233	3	2	11	15	2	1											
R.I.	34	33	684	743	3	2	2	-	-	-											
Conn.	91	60	911	1,918	6	2	6	2	-	3											
MID. ATLANTIC	2,115	3,267	14,279	19,032	38	61	12	24	-	-											
Upstate N.Y.	158	567	1,459	3,099	6	13	8	12	-	-											
N.Y. City	1,299	1,870	7,255	7,307	25	29	-	1	-	-											
N.J.	387	473	694	2,780	1	2	4	11	-	-											
Pa.	271	357	4,871	5,846	6	17	N	N	-	-											
E.N. CENTRAL	969	662	25,838	35,982	126	142	82	60	-	-											
Ohio	194	99	3,527	9,602	38	26	14	17	-	-											
Ind.	133	64	4,171	4,019	13	13	6	9	-	-											
Ill.	476	329	7,455	10,632	15	12	21	12	-	-											
Mich.	117	137	7,952	7,485	26	29	18	7	-	-											
Wis.	49	33	2,733	4,244	34	62	23	15	-	-											
W.N. CENTRAL	147	175	7,463	9,729	37	15	34	22	3	1											
Minn.	29	35	2,064	2,107	14	-	10	9	3	-											
Iowa	34	18	461	954	5	5	9	3	-	-											
Mo.	48	72	2,329	3,367	10	6	11	4	-	-											
N. Dak.	-	1	154	257	2	-	-	-	-	-											
S. Dak.	2	-	541	457	3	1	1	1	-	1											
Nebr.	15	25	314	945	-	3	-	-	-	-											
Kans.	19	24	1,600	1,642	3	-	3	5	-	-											
S. ATLANTIC	3,576	2,972	33,344	35,855	99	83	37	31	7	7											
Del.	58	54	619	753	1	-	1	-	-	-											
Md.	417	245	3,334	3,718	3	17	-	1	-	-											
D.C.	157	233	799	841	2	3	-	-	-	-											
Va.	230	263	4,079	4,451	1	5	3	6	-	1											
W. Va.	19	17	572	565	1	-	-	1	-	-											
N.C.	261	116	5,010	5,383	13	11	6	14	-	-											
S.C.	260	214	2,923	4,493	1	1	-	1	-	-											
Ga.	650	270	7,230	7,815	47	31	20	4	4	5											
Fla.	1,524	1,560	8,778	7,836	30	15	7	4	3	1											
E.S. CENTRAL	407	482	12,513	12,676	23	10	5	10	-	-											
Ky.	46	74	1,904	2,176	1	1	1	1	-	-											
Tenn.	186	160	4,011	3,832	8	2	4	4	-	-											
Ala.	85	118	4,252	3,412	13	2	-	4	-	-											
Miss.	90	130	2,346	3,256	1	5	-	1	-	-											
W.S. CENTRAL	1,062	815	24,958	26,695	5	10	-	28	-	-											
Ark.	59	64	1,365	2,060	2	2	-	-	-	-											
La.	261	257	4,479	4,406	1	4	-	-	-	-											
Okla.	48	44	2,086	2,508	2	1	-	6	-	-											
Tex.	694	450	17,028	17,721	-	3	-	22	-	-											
MOUNTAIN	317	345	9,376	10,542	30	31	20	17	1	1											
Mont.	4	3	524	403	1	1	4	2	-	-											
Idaho	6	5	603	472	9	5	1	2	-	-											
Wyo.	2	-	200	206	1	-	-	-	1	-											
Colo.	64	82	1,137	3,023	8	12	2	4	-	1											
N. Mex.	11	30	1,409	1,504	3	6	2	1	-	-											
Ariz.	137	123	2,656	3,369	4	1	4	5	-	-											
Utah	18	34	1,453	279	2	6	4	2	-	-											
Nev.	75	68	1,394	1,286	2	-	3	1	-	-											
PACIFIC	1,354	1,366	28,223	30,186	72	66	36	41	1	1											
Wash.	147	150	3,455	3,441	15	U	7	8	-	-											
Oreg.	129	52	1,751	1,842	8	8	7	2	1	1											
Calif.	1,063	1,144	21,265	23,222	49	58	20	27	-	-											
Alaska	2	8	858	637	-	-	-	-	-	-											
Hawaii	13	12	894	1,044	-	-	2	4	-	-											
Guam	-	6	-	-	-	-	N	N	-	-											
P.R.	273	326	-	1,120	-	-	-	-	-	-											
V.I.	53	1	-	50	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	37	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


