
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 7, 1997 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	1,790	1,714	6	285	324	63	2,167	1,579	8	46	102										
NEW ENGLAND	110	66	-	7	-	7	468	314	-	-	23										
Maine	11	9	-	-	-	-	6	10	-	-	-										
N.H.	10	2	-	-	-	3	61	19	-	-	-										
Vt.	2	3	-	-	-	1	163	10	-	-	2										
Mass.	59	23	-	2	-	3	221	272	-	-	19										
R.I.	7	7	-	4	-	-	12	-	-	-	-										
Conn.	21	22	-	1	-	-	5	3	-	-	2										
MID. ATLANTIC	153	182	-	26	48	-	162	104	-	3	5										
Upstate N.Y.	41	41	-	4	12	-	51	52	-	1	3										
N.Y. City	27	28	-	-	13	-	40	16	-	2	1										
N.J.	32	37	-	-	2	-	5	6	-	-	1										
Pa.	53	76	-	22	21	-	66	30	-	-	-										
E.N. CENTRAL	249	245	-	31	80	7	166	215	-	2	3										
Ohio	101	84	-	13	27	-	65	72	-	-	-										
Ind.	31	36	-	4	5	5	27	12	-	-	-										
Ill.	73	72	-	7	15	-	24	53	-	-	1										
Mich.	26	27	-	7	32	2	30	13	-	-	2										
Wis.	18	26	-	-	1	-	20	65	-	2	-										
W.N. CENTRAL	128	125	-	9	5	8	123	65	-	-	-										
Minn.	12	14	-	3	1	8	82	42	-	-	-										
Iowa	26	25	-	4	-	-	15	3	-	-	-										
Mo.	69	54	-	-	2	-	16	13	-	-	-										
N. Dak.	1	2	-	-	2	-	2	-	-	-	-										
S. Dak.	4	4	-	-	-	-	1	1	-	-	-										
Nebr.	5	12	-	2	-	-	2	2	-	-	-										
Kans.	11	14	-	-	-	-	5	4	-	-	-										
S. ATLANTIC	326	258	1	41	42	13	198	149	8	21	12										
Del.	4	2	-	-	-	-	-	13	-	-	-										
Md.	31	27	-	4	15	2	72	54	-	-	-										
D.C.	1	6	-	-	-	-	2	-	-	-	1										
Va.	29	31	-	4	3	-	19	17	-	1	-										
W. Va.	12	10	1	1	-	-	4	2	-	-	-										
N.C.	55	44	-	7	8	6	46	27	-	10	-										
S.C.	40	35	-	9	5	-	8	2	8	9	1										
Ga.	65	74	-	4	2	-	7	7	-	-	-										
Fla.	89	29	-	12	9	5	40	27	-	1	10										
E.S. CENTRAL	136	126	-	15	14	1	37	131	-	-	-										
Ky.	35	19	-	2	-	-	2	112	-	-	-										
Tenn.	47	36	-	3	1	1	15	12	-	-	-										
Ala.	38	36	-	6	3	-	12	4	-	-	-										
Miss.	16	35	U	4	10	U	8	3	U	-	N										
W.S. CENTRAL	193	204	-	29	27	6	38	46	-	4	7										
Ark.	24	26	-	-	-	2	7	2	-	-	-										
La.	33	35	-	7	10	4	11	4	-	-	1										
Okla.	22	19	-	-	-	-	5	4	-	-	-										
Tex.	114	124	-	22	17	-	15	36	-	4	6										
MOUNTAIN	104	104	4	38	14	13	662	160	-	4	6										
Mont.	8	4	-	-	-	1	7	5	-	-	-										
Idaho	7	12	-	2	-	9	489	58	-	1	2										
Wyo.	-	3	-	1	-	-	4	-	-	-	-										
Colo.	30	17	-	3	2	1	113	27	-	-	2										
N. Mex.	18	20	N	N	N	1	32	29	-	-	-										
Ariz.	23	26	3	25	1	1	11	12	-	3	1										
Utah	12	10	1	5	2	-	4	5	-	-	-										
Nev.	6	12	-	2	9	-	2	24	-	-	1										
PACIFIC	391	404	1	89	94	8	313	395	-	12	46										
Wash.	50	49	1	12	9	4	163	150	-	-	8										
Oreg.	82	70	-	1	-	-	16	26	-	-	1										
Calif.	256	279	-	65	69	4	127	208	-	7	35										
Alaska	1	4	-	2	2	-	1	1	-	-	-										
Hawaii	2	2	-	9	14	-	6	10	-	5	2										
Guam	-	1	U	1	4	U	-	-	U	-	-										
P.R.	8	8	-	4	1	-	-	2	-	-	-										
V.I.	-	-	U	-	1	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	4	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


