
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 31, 2002 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli O157:H7 cummulative for 2002
Escherichia coli O157:H7 cummulative for 2001
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	24,713	26,945	497,015	513,892	1,544	2,283	1,902	1,856	90	87											
NEW ENGLAND	1,011	981	17,644	15,970	105	96	166	173	27	29											
Maine	23	26	1,090	867	9	11	25	21	5	-											
N.H.	20	23	1,054	928	21	4	18	22	-	3											
Vt.	8	11	591	402	19	26	5	11	1	1											
Mass.	519	532	7,221	6,807	31	42	75	85	8	9											
R.I.	71	70	1,789	1,942	13	3	9	9	-	-											
Conn.	370	319	5,899	5,024	12	10	34	25	13	16											
MID. ATLANTIC	5,619	6,909	54,943	56,280	173	202	143	133	-	-											
Upstate N.Y.	404	1,042	10,876	8,837	61	61	108	80	-	-											
N.Y. City	3,210	3,732	18,880	20,345	73	82	8	13	-	-											
N.J.	925	1,153	6,598	10,001	8	11	27	40	-	-											
Pa.	1,080	982	18,589	17,097	31	48	N	N	-	-											
E.N. CENTRAL	2,494	1,909	84,314	94,360	390	1,115	413	489	10	6											
Ohio	453	360	20,831	24,153	86	102	90	97	8	4											
Ind.	347	223	10,632	10,290	26	54	34	56	-	-											
Ill.	1,170	879	21,432	28,726	48	435	104	127	-	-											
Mich.	398	328	21,323	20,349	71	113	84	62	2	2											
Wis.	126	119	10,096	10,842	159	411	101	147	-	-											
W.N. CENTRAL	421	572	28,231	26,072	228	238	312	270	15	19											
Minn.	90	101	6,299	5,320	110	99	101	106	12	17											
Iowa	54	65	3,143	3,052	22	53	72	47	-	-											
Mo.	189	263	10,031	9,424	24	32	43	36	N	N											
N. Dak.	1	2	610	683	6	7	3	12	-	-											
S. Dak.	3	19	1,432	1,194	17	6	31	18	1	1											
Nebr.	43	58	2,263	2,282	39	40	38	35	2	1											
Kans.	41	64	4,453	4,117	10	1	24	16	-	-											
S. ATLANTIC	7,537	8,169	94,469	99,116	225	238	168	144	22	17											
Del.	131	184	1,753	1,912	2	2	4	3	-	-											
Md.	1,066	1,083	10,157	9,965	17	28	16	13	-	-											
D.C.	371	586	2,171	2,141	4	10	-	-	-	-											
Va.	538	714	9,894	12,536	9	15	32	38	2	2											
W. Va.	58	56	1,579	1,574	2	1	3	5	-	-											
N.C.	555	549	16,195	15,008	25	19	28	30	-	-											
S.C.	547	489	8,091	10,431	4	6	3	12	-	-											
Ga.	1,160	930	18,506	21,043	100	102	47	23	10	8											
Fla.	3,111	3,578	26,123	24,506	62	55	35	20	10	7											
E.S. CENTRAL	1,128	1,257	33,536	33,155	90	32	70	97	-	-											
Ky.	173	244	5,607	5,999	3	3	19	52	-	-											
Tenn.	483	390	10,811	10,112	46	8	30	25	-	-											
Ala.	197	308	9,998	8,899	37	11	14	12	-	-											
Miss.	275	315	7,120	8,145	4	10	7	8	-	-											
W.S. CENTRAL	2,696	2,782	70,970	71,993	24	79	40	139	-	-											
Ark.	163	141	4,417	5,010	7	5	5	7	-	-											
La.	693	588	13,218	12,171	4	7	1	7	-	-											
Okla.	133	170	7,197	7,119	8	8	16	19	-	-											
Tex.	1,707	1,883	46,138	47,693	5	59	18	106	-	-											
MOUNTAIN	790	960	30,334	30,517	110	108	199	175	11	10											
Mont.	8	14	1,387	1,322	4	8	15	10	-	-											
Idaho	18	17	1,599	1,243	19	12	27	29	4	2											
Wyo.	6	2	612	562	7	4	6	5	1	-											
Colo.	157	211	9,048	8,758	41	29	56	69	2	5											
N. Mex.	53	88	3,990	4,156	15	18	4	10	3	3											
Ariz.	327	383	9,664	9,718	12	6	23	19	1	-											
Utah	43	82	1,637	1,369	9	26	48	22	-	-											
Nev.	178	163	2,397	3,389	3	5	20	11	-	-											
PACIFIC	3,017	3,406	82,574	86,429	199	175	391	236	5	6											
Wash.	302	361	9,403	9,110	37	U	97	59	-	-											
Oreg.	216	134	4,630	4,950	27	25	130	34	5	6											
Calif.	2,416	2,857	63,343	67,950	134	146	125	129	-	-											
Alaska	17	16	2,365	1,801	-	1	6	3	-	-											
Hawaii	66	38	2,833	2,618	1	3	33	11	-	-											
Guam	2	9	-	274	-	-	N	N	-	-											
P.R.	668	815	1,695	1,754	-	-	-	1	-	-											
V.I.	66	2	98	118	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	132	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


