
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 31, 1998 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	35,486	47,056	443,269	388,515	2,513	1,681	268,692	245,076	3,379	2,912											
NEW ENGLAND	1,381	2,059	15,480	14,879	292	238	4,422	4,965	81	49											
Maine	24	50	850	830	33	-	59	59	-	-											
N.H.	28	34	779	675	41	42	78	79	-	-											
Vt.	17	32	350	349	19	17	33	44	-	3											
Mass.	712	727	6,977	6,032	136	138	1,867	1,757	78	39											
R.I.	94	119	1,910	1,669	11	1	320	378	3	7											
Conn.	506	1,097	4,614	5,324	52	40	2,065	2,648	-	-											
MID. ATLANTIC	9,642	13,920	50,259	47,355	248	70	29,829	31,407	303	262											
Upstate N.Y.	1,102	2,134	N	N	189	-	5,334	5,372	239	191											
N.Y. City	5,457	7,287	28,897	22,597	7	12	12,939	11,767	-	-											
N.J.	1,765	2,892	8,276	8,300	52	48	5,312	6,302	-	-											
Pa.	1,318	1,607	13,086	16,458	N	10	6,244	7,966	64	71											
E.N. CENTRAL	2,567	3,637	72,052	52,489	393	278	51,990	33,630	432	472											
Ohio	540	722	21,208	18,508	106	60	13,831	12,090	7	17											
Ind.	414	459	4,656	7,664	90	43	3,924	5,062	7	12											
Ill.	993	1,514	20,054	U	96	39	16,975	U	31	80											
Mich.	468	725	17,680	17,202	101	62	13,590	12,497	387	338											
Wis.	152	217	8,454	9,115	N	74	3,670	3,981	-	25											
W.N. CENTRAL	664	984	24,711	26,947	469	345	12,571	11,833	261	52											
Minn.	136	156	5,183	5,514	222	181	1,980	1,932	9	3											
Iowa	58	85	2,063	3,753	89	49	660	964	8	25											
Mo.	312	506	10,049	9,973	40	56	7,313	6,089	238	10											
N. Dak.	4	10	616	708	10	15	51	58	-	2											
S. Dak.	13	8	1,286	1,107	29	31	192	124	-	-											
Nebr.	59	83	1,520	2,208	53	-	510	973	4	2											
Kans.	82	136	3,994	3,684	26	13	1,865	1,693	2	10											
S. ATLANTIC	9,235	11,667	91,874	76,991	210	140	75,979	76,082	151	204											
Del.	112	194	2,148	14	-	2	1,249	1,022	-	-											
Md.	1,304	1,714	6,142	5,932	29	12	7,939	9,611	9	7											
D.C.	691	879	N	N	1	-	3,010	3,686	-	-											
Va.	688	965	10,950	9,469	N	42	7,482	6,921	11	24											
W. Va.	70	105	2,123	2,388	8	6	669	767	6	16											
N.C.	638	681	18,084	14,354	52	46	15,764	14,260	19	43											
S.C.	604	644	13,833	10,426	11	8	8,720	9,599	5	35											
Ga.	972	1,267	18,796	12,795	66	-	15,883	14,943	9	-											
Fla.	4,156	5,218	19,798	21,613	43	24	15,263	15,273	92	79											
E.S. CENTRAL	1,444	1,677	32,373	28,911	104	39	31,857	28,957	173	302											
Ky.	222	319	5,264	5,230	30	-	3,069	3,390	19	12											
Tenn.	522	656	11,213	10,426	49	33	9,755	9,099	147	203											
Ala.	395	453	8,513	7,081	22	2	10,924	9,906	5	10											
Miss.	305	249	7,383	6,174	3	4	8,109	6,562	2	77											
W.S. CENTRAL	4,202	5,156	65,835	58,880	104	23	39,948	38,053	360	427											
Ark.	159	193	3,073	2,429	10	10	3,165	4,109	9	13											
La.	708	879	12,440	7,987	5	7	10,576	7,800	85	186											
Okla.	238	255	8,112	6,171	13	6	4,458	4,006	12	7											
Tex.	3,097	3,829	42,210	42,293	76	-	21,749	22,138	254	221											
MOUNTAIN	1,230	1,365	26,570	24,336	298	208	7,511	6,607	307	266											
Mont.	23	36	1,043	965	15	-	32	50	7	21											
Idaho	19	48	1,674	1,340	36	22	145	123	87	59											
Wyo.	1	13	583	492	53	54	27	44	60	65											
Colo.	230	315	6,685	5,966	73	57	1,931	1,863	28	29											
N. Mex.	179	146	2,965	3,123	17	13	723	717	83	49											
Ariz.	499	318	9,426	8,586	21	26	3,391	2,872	8	25											
Utah	101	122	1,779	1,432	72	21	187	229	23	4											
Nev.	178	367	2,415	2,432	11	15	1,075	709	11	14											
PACIFIC	5,121	6,591	64,115	57,727	395	340	14,585	13,542	1,311	878											
Wash.	335	528	9,027	7,547	89	104	1,615	1,602	21	23											
Oreg.	138	249	4,930	4,007	96	95	695	605	5	3											
Calif.	4,500	5,688	46,624	43,427	204	127	11,606	10,596	1,230	705											
Alaska	17	43	1,538	1,270	6	-	257	316	1	-											
Hawaii	131	83	1,996	1,476	N	14	412	423	54	147											
Guam	-	2	201	193	N	-	24	27	-	-											
P.R.	1,246	1,510	U	U	6	U	307	489	-	-											
V.I.	24	84	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	28	20	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


