
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 14, 2009 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2009
Chlamydia† cummulative for 2008
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2009
Coccidioidomycosis cummulative for 2008
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2009
Cryptosporidiosis cummulative for 2008

tab delimited data:
test
UNITED STATES	10,101	22,271	25,700	960,093	1028949	24	168	472	9,149	5,657	70	123	369	5,976	7,842						
NEW ENGLAND	1,052	747	1,655	34,609	32,412	-	0	1	1	1	-	6	43	372	363						
Conn.	226	222	1,306	10,069	9,905	N	0	0	N	N	-	0	36	36	41						
Maine	57	47	76	2,115	2,224	N	0	0	N	N	-	0	4	39	43						
Mass.	680	350	944	16,782	14,934	N	0	0	N	N	-	2	15	150	160						
N.H.	2	35	61	1,372	1,796	-	0	1	1	1	-	1	5	64	55						
R.I.	71	68	244	3,243	2,539	-	0	0	-	-	-	0	8	16	7						
Vt.	16	23	63	1,028	1,014	N	0	0	N	N	-	1	7	67	57						
MID. ATLANTIC	2,410	3,037	6,734	135,894	125,920	-	0	0	-	-	5	13	35	698	667						
N.J.	326	425	838	19,568	19,409	N	0	0	N	N	-	0	4	26	38						
N.Y. (Upstate)	515	589	4,563	27,603	23,905	N	0	0	N	N	3	3	12	198	238						
N.Y. City	1,132	1,156	3,130	51,905	46,630	N	0	0	N	N	-	1	8	66	100						
Pa.	437	827	1,001	36,818	35,976	N	0	0	N	N	2	8	19	408	291						
E.N. CENTRAL	1,108	3,408	4,099	147,041	167,283	-	1	4	32	38	8	26	54	1,303	1,984						
Ill.	-	1,084	1,376	44,395	51,285	N	0	0	N	N	-	2	8	123	196						
Ind.	160	413	695	19,102	18,808	N	0	0	N	N	-	4	17	179	172						
Mich.	688	869	1,332	39,434	38,970	-	0	3	18	29	2	5	11	236	240						
Ohio	29	772	1,177	29,053	39,890	-	0	2	14	9	5	7	16	342	643						
Wis.	231	337	494	15,057	18,330	N	0	0	N	N	1	8	24	423	733						
W.N. CENTRAL	151	1,327	1,688	57,099	58,407	-	0	1	9	2	24	17	62	937	905						
Iowa	-	178	256	8,118	7,964	N	0	0	N	N	-	3	13	183	268						
Kans.	2	152	561	7,862	7,967	N	0	0	N	N	-	1	6	61	77						
Minn.	-	253	342	10,728	12,442	-	0	0	-	-	19	5	34	320	204						
Mo.	129	509	638	22,302	21,348	-	0	1	9	2	1	3	12	161	167						
Nebr.	20	101	219	4,552	4,621	N	0	0	N	N	4	2	9	106	106						
N. Dak.	-	31	77	1,386	1,549	N	0	0	N	N	-	0	10	11	6						
S. Dak.	-	56	80	2,151	2,516	N	0	0	N	N	-	2	10	95	77						
S. ATLANTIC	2,051	3,881	5,448	170,223	211,664	-	0	1	5	4	8	21	45	940	910						
Del.	68	87	180	4,109	3,218	-	0	1	1	1	-	0	2	8	11						
D.C.	-	124	226	5,440	5,992	-	0	0	-	-	-	0	1	2	14						
Fla.	462	1,421	1,671	63,148	61,650	N	0	0	N	N	7	8	24	406	413						
Ga.	-	726	1,909	26,894	36,243	N	0	0	N	N	-	6	23	302	223						
Md.	427	423	772	18,142	20,305	-	0	1	4	3	1	1	5	36	42						
N.C.	-	0	1,193	-	31,061	N	0	0	N	N	-	0	9	58	62						
S.C.	447	536	1,421	21,839	23,234	N	0	0	N	N	-	1	7	47	46						
Va.	584	602	926	27,445	27,146	N	0	0	N	N	-	1	7	66	75						
W. Va.	63	70	135	3,206	2,815	N	0	0	N	N	-	0	2	15	24						
E.S. CENTRAL	1,144	1,736	2,208	78,649	74,423	-	0	0	-	-	2	3	10	194	158						
Ala.	-	453	625	19,940	21,617	N	0	0	N	N	-	1	5	53	68						
Ky.	642	245	582	11,857	10,481	N	0	0	N	N	1	1	4	58	32						
Miss.	-	457	840	20,537	18,016	N	0	0	N	N	-	0	3	12	17						
Tenn.	502	573	809	26,315	24,309	N	0	0	N	N	1	1	5	71	41						
W.S. CENTRAL	279	2,818	5,454	120,058	130,190	-	0	1	1	3	7	10	271	447	1,938						
Ark.	178	270	417	12,141	12,514	N	0	0	N	N	1	1	5	48	83						
La.	71	388	1,134	16,338	19,412	-	0	1	1	3	-	0	6	29	58						
Okla.	30	176	2,728	11,725	11,463	N	0	0	N	N	6	2	11	116	120						
Tex.	-	1,954	2,522	79,854	86,801	N	0	0	N	N	-	6	258	254	1,677						
MOUNTAIN	192	1,382	2,145	59,987	64,453	1	133	369	7,043	3,754	3	9	26	476	541						
Ariz.	108	458	736	18,633	21,420	1	131	365	6,955	3,665	1	0	3	29	84						
Colo.	-	341	727	14,305	15,429	N	0	0	N	N	1	2	10	124	103						
Idaho	-	68	245	3,027	3,328	N	0	0	N	N	1	1	7	81	62						
Mont.	38	56	87	2,607	2,646	N	0	0	N	N	-	1	4	50	42						
Nev.	46	169	477	8,353	8,311	-	1	4	51	46	-	0	2	23	16						
